"coordinates","retweeted","source","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","in_reply_to_screen_name","in_reply_to_user_id_str"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ixkgigc77y","http://ift.tt/2k165gO","ift.tt/2k165gO","20.0","43.0","0.0","43.0","0.0","null","null","826997850080952320","null","False","0.0","8.2699785008095232E17","null","False","Thu Feb 02 03:37:06 +0000 2017","null","False","[高教工會訊息]2016年捐款徵信名單 https://t.co/ixkgigc77y","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/VXNwnbXcCS","http://ift.tt/2jXIhIp","ift.tt/2jXIhIp","26.0","49.0","0.0","49.0","0.0","null","null","826996980010319874","null","False","0.0","8.2699698001031987E17","null","False","Thu Feb 02 03:33:39 +0000 2017","null","False","[經民連訊息]【新聞稿】恭賀新禧，監督條例不能再等 https://t.co/VXNwnbXcCS","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/8b3K6HGyb9","http://ift.tt/2jyuxYc","ift.tt/2jyuxYc","59.0","82.0","0.0","82.0","0.0","null","null","826996351305125888","null","False","0.0","8.2699635130512589E17","null","False","Thu Feb 02 03:31:09 +0000 2017","null","False","[主婦聯盟訊息]為地球降溫的飲食指南 The Diet Guide of Cooling off the Earth https://t.co/8b3K6HGyb9","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/AQINdfqFMO","http://ift.tt/2k0XQS2","ift.tt/2k0XQS2","21.0","44.0","0.0","44.0","0.0","null","null","826988634918223872","null","False","0.0","8.2698863491822387E17","null","False","Thu Feb 02 03:00:29 +0000 2017","null","False","[環資訊息]氣候變遷調適 一道中國式難題 https://t.co/AQINdfqFMO","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Qxbdp3Mr7p","http://ift.tt/2kstzfK","ift.tt/2kstzfK","29.0","52.0","0.0","52.0","0.0","null","null","826984850271903745","null","False","0.0","8.2698485027190374E17","null","False","Thu Feb 02 02:45:27 +0000 2017","null","False","[環資訊息]3000隻野雁暴斃 考驗川普政府礦場除污能力 https://t.co/Qxbdp3Mr7p","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fOcQVej7eL","http://ift.tt/2kibcI1","ift.tt/2kibcI1","37.0","60.0","0.0","60.0","0.0","null","null","826909429253754885","null","False","0.0","8.2690942925375488E17","null","False","Wed Feb 01 21:45:45 +0000 2017","null","False","[環資訊息]Google「100% 綠電」不夠綠？ 純綠電跟你想的不一樣 https://t.co/fOcQVej7eL","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/nfDIAHkwM8","http://ift.tt/2jxjNcQ","ift.tt/2jxjNcQ","30.0","53.0","0.0","53.0","0.0","null","null","826904293190012933","null","False","0.0","8.2690429319001293E17","null","False","Wed Feb 01 21:25:21 +0000 2017","null","False","[環資訊息]蘭嶼核廢料遷移終現進度 原能會：計畫2月中審完 https://t.co/nfDIAHkwM8","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0kHhQvWNk3","http://ift.tt/2kitCZn","ift.tt/2kitCZn","31.0","54.0","0.0","54.0","0.0","null","null","826904291076108288","null","False","0.0","8.2690429107610829E17","null","False","Wed Feb 01 21:25:20 +0000 2017","null","False","[環資訊息]全國重要河川嚴重污染長度 最後73.7公里待改善 https://t.co/0kHhQvWNk3","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/wHPpbXH3Kb","http://ift.tt/2kWvx4G","ift.tt/2kWvx4G","73.0","96.0","0.0","96.0","0.0","null","null","826877564123803648","null","False","0.0","8.2687756412380365E17","null","False","Wed Feb 01 19:39:08 +0000 2017","null","False","伴侶盟TAPCPR: ""婚姻平權：台灣是否可能成為亞洲第一？BBC World News 2016/12/12"" and more videos https://t.co/wHPpbXH3Kb","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/2COoepLsT8","http://ift.tt/2kKWngW","ift.tt/2kKWngW","43.0","66.0","0.0","66.0","0.0","null","null","826418379070328836","null","False","0.0","8.2641837907032883E17","null","False","Tue Jan 31 13:14:30 +0000 2017","null","False","[公民法治教育]【法治教育 給我報報】2017年01月號 新年快樂！談談講座登場囉！ https://t.co/2COoepLsT8","zh","null","null","null"
"null","False","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","","","","","","","","https://t.co/e2Qh2LCX51","http://twngo.xyz","twngo.xyz","4.0","27.0","0.0","136.0","0.0","null","null","826261514726236160","null","False","0.0","8.2626151472623616E17","null","False","Tue Jan 31 02:51:10 +0000 2017","null","False","新春年假https://t.co/e2Qh2LCX51依然按時送上每週二固定文章發佈。延續上週對NGO選擇數位工具的反省，本週繼續了解人權組織與數位工具“Technology tools for NGO (part II)” https://t.co/4fhbDUo9q1","ja","null","null","null"
"","","","","","","","","","","","","https://t.co/4fhbDUo9q1","https://medium.twngo.xyz/technology-tools-for-ngo-part-ii-9dc6819351af#.gid3d44xq","medium.twngo.xyz/technology-too…","113.0","136.0","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/aOWngMGhAj","http://ift.tt/2kFcMmY","ift.tt/2kFcMmY","32.0","55.0","0.0","55.0","0.0","null","null","826030569691705344","null","False","0.0","8.2603056969170534E17","null","False","Mon Jan 30 11:33:29 +0000 2017","null","False","伴侶盟TAPCPR just uploaded a video https://t.co/aOWngMGhAj","ja","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/JgZqAhcJif","http://ift.tt/2jEDxr3","ift.tt/2jEDxr3","31.0","54.0","0.0","54.0","0.0","null","null","824975893311393792","null","False","0.0","8.2497589331139379E17","null","False","Fri Jan 27 13:42:34 +0000 2017","null","False","[勵馨訊息]勵馨觀點：童仲彥家暴案看見的糾結創傷-第879期 https://t.co/JgZqAhcJif","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/y1o0eqcohS","http://ift.tt/2jl9qnf","ift.tt/2jl9qnf","24.0","47.0","0.0","47.0","0.0","null","null","824866652881776640","null","False","0.0","8.2486665288177664E17","null","False","Fri Jan 27 06:28:29 +0000 2017","null","False","台少盟全體同仁祝福您：處處逢良機，年年創佳績！ https://t.co/y1o0eqcohS","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Ke8V6cIR7q","http://ift.tt/2jv2CqK","ift.tt/2jv2CqK","32.0","55.0","0.0","55.0","0.0","null","null","824803925811404800","null","False","0.0","8.248039258114048E17","null","False","Fri Jan 27 02:19:14 +0000 2017","null","False","[民主書院訊息]香港海關扣查新加坡裝甲車 當局強調不涉中央干預 https://t.co/Ke8V6cIR7q","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Xt4svpAuFX","http://ift.tt/2jDf3OM","ift.tt/2jDf3OM","27.0","50.0","0.0","50.0","0.0","null","null","824803923798134785","null","False","0.0","8.2480392379813478E17","null","False","Fri Jan 27 02:19:14 +0000 2017","null","False","[民主書院訊息]江蘇南通政府數百人於春節前強拆釘子戶 https://t.co/Xt4svpAuFX","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/SB7QjwGHVP","http://ift.tt/2jv7hc9","ift.tt/2jv7hc9","23.0","46.0","0.0","46.0","0.0","null","null","824803921835282432","null","False","0.0","8.2480392183528243E17","null","False","Fri Jan 27 02:19:13 +0000 2017","null","False","[民主書院訊息]川普退TPP 孤島台灣更孤島 https://t.co/SB7QjwGHVP","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/CKegcSVMiO","http://ift.tt/2jDfZCA","ift.tt/2jDfZCA","24.0","47.0","0.0","47.0","0.0","null","null","824803920123928577","null","False","0.0","8.2480392012392858E17","null","False","Fri Jan 27 02:19:13 +0000 2017","null","False","[民主書院訊息]安徽女訪民北京南站險遭八漢綁架 https://t.co/CKegcSVMiO","ja","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0S4da6OFjF","http://ift.tt/2jvacBA","ift.tt/2jvacBA","27.0","50.0","0.0","50.0","0.0","null","null","824803917825470465","null","False","0.0","8.2480391782547046E17","null","False","Fri Jan 27 02:19:12 +0000 2017","null","False","[民主書院訊息]成立新住民委員會 民進黨：會納入陸配 https://t.co/0S4da6OFjF","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kMBMd1uZpj","http://ift.tt/2kz9uoD","ift.tt/2kz9uoD","38.0","61.0","0.0","61.0","0.0","null","null","824803243037425665","null","False","0.0","8.2480324303742566E17","null","False","Fri Jan 27 02:16:31 +0000 2017","null","False","[環資訊息]2017台灣與國際環境議題展望：「雞吉」進取、掌握綠色「契雞」 https://t.co/kMBMd1uZpj","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/sebW4tJLpd","http://ift.tt/2kxdDpa","ift.tt/2kxdDpa","30.0","53.0","0.0","53.0","0.0","null","null","824650156352172033","null","False","0.0","8.2465015635217203E17","null","False","Thu Jan 26 16:08:13 +0000 2017","null","False","[廢死聯盟訊息]新春快樂，一線生雞。《廢話電子報第94期》 https://t.co/sebW4tJLpd","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Yw54qGDPWy","http://ift.tt/2kwHWwb","ift.tt/2kwHWwb","36.0","59.0","0.0","59.0","0.0","null","null","824611712032796672","null","False","0.0","8.2461171203279667E17","null","False","Thu Jan 26 13:35:27 +0000 2017","null","False","地球公民基金會 (CET) just uploaded a video https://t.co/Yw54qGDPWy","ja","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4RHDQKWNVt","http://ift.tt/2jUGwww","ift.tt/2jUGwww","28.0","51.0","0.0","51.0","0.0","null","null","824594044777103360","null","False","0.0","8.2459404477710336E17","null","False","Thu Jan 26 12:25:15 +0000 2017","null","False","伊甸基金會 just uploaded a video https://t.co/4RHDQKWNVt","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/7y9PlBxEtd","http://ift.tt/2k3Vqma","ift.tt/2k3Vqma","49.0","72.0","0.0","72.0","0.0","null","null","824560852623724544","null","False","0.0","8.2456085262372454E17","null","False","Thu Jan 26 10:13:21 +0000 2017","null","False","[護家盟訊息]同性戀已能依法成家 簽手術同意書 台灣不需要會升高社會對立的同性婚姻｜公民愛家行動 https://t.co/7y9PlBxEtd","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9KTxYnS4lE","http://ift.tt/2kvYFE2","ift.tt/2kvYFE2","36.0","59.0","0.0","59.0","0.0","null","null","824550824563113984","null","False","0.0","8.2455082456311398E17","null","False","Thu Jan 26 09:33:30 +0000 2017","null","False","[同志熱線訊息]20170212【南部】同志父母親人座談會高雄-年初場 https://t.co/9KTxYnS4lE","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/TqkWlzLc4v","http://ift.tt/2k6exMS","ift.tt/2k6exMS","26.0","49.0","0.0","49.0","0.0","null","null","824518519119306752","null","False","0.0","8.2451851911930675E17","null","False","Thu Jan 26 07:25:08 +0000 2017","null","False","[主婦聯盟訊息]祝福基金會全體志工大吉大利迎新年！ https://t.co/TqkWlzLc4v","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MTm65fperc","http://ift.tt/2j74W8H","ift.tt/2j74W8H","36.0","59.0","0.0","59.0","0.0","null","null","824487456057815040","null","False","0.0","8.2448745605781504E17","null","False","Thu Jan 26 05:21:42 +0000 2017","null","False","[主婦聯盟訊息]主婦聯盟基金會三十週年：「氣候變遷與綠色女力」國際論壇 https://t.co/MTm65fperc","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ut9a6VKJrF","http://ift.tt/2k2HJ6K","ift.tt/2k2HJ6K","31.0","54.0","0.0","54.0","0.0","null","null","824485196699410434","null","False","0.0","8.2448519669941043E17","null","False","Thu Jan 26 05:12:43 +0000 2017","null","False","[環盟訊息]九月東南亞環境NGOs會議登場，展開跨國環運交流 https://t.co/ut9a6VKJrF","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/pLdtRDJyic","http://ift.tt/2klYUhz","ift.tt/2klYUhz","30.0","53.0","0.0","53.0","0.0","null","null","824485194489102337","null","False","0.0","8.2448519448910234E17","null","False","Thu Jan 26 05:12:43 +0000 2017","null","False","[環盟訊息]生物多樣性公約會議看見墨西哥原住民部落森林典範 https://t.co/pLdtRDJyic","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jizhDBENVD","http://ift.tt/2jhhtld","ift.tt/2jhhtld","41.0","64.0","0.0","64.0","0.0","null","null","824480999161626624","null","False","0.0","8.2448099916162662E17","null","False","Thu Jan 26 04:56:02 +0000 2017","null","False","【權促電子報】第18 期：疾管署新增愛滋指定醫院及指定藥局，感染者就醫領藥更方便 https://t.co/jizhDBENVD","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/R4fForuRNR","http://ift.tt/2k5Sc1R","ift.tt/2k5Sc1R","32.0","55.0","0.0","55.0","0.0","null","null","824450060024971266","null","False","0.0","8.2445006002497126E17","null","False","Thu Jan 26 02:53:06 +0000 2017","null","False","[環資訊息]不僅是美  新屋「綠色隧道」更是國土生態綠網一份子 https://t.co/R4fForuRNR","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/3xyYguQbsx","http://ift.tt/2jrhaHL","ift.tt/2jrhaHL","25.0","48.0","0.0","48.0","0.0","null","null","824441051716997120","null","False","0.0","8.2444105171699712E17","null","False","Thu Jan 26 02:17:18 +0000 2017","null","False","[民主書院訊息]辜成允意外死亡 北檢調查摔傷原因 https://t.co/3xyYguQbsx","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/BYLCy9eJzD","http://ift.tt/2jz9Vez","ift.tt/2jz9Vez","29.0","52.0","0.0","52.0","0.0","null","null","824441049871425536","null","False","0.0","8.2444104987142554E17","null","False","Thu Jan 26 02:17:18 +0000 2017","null","False","[民主書院訊息]陸委會「慎審」熱比婭訪台 台聯：莫名其妙 https://t.co/BYLCy9eJzD","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Jv1kupZ8GC","http://ift.tt/2jripqF","ift.tt/2jripqF","36.0","59.0","0.0","59.0","0.0","null","null","824441048143372288","null","False","0.0","8.2444104814337229E17","null","False","Thu Jan 26 02:17:17 +0000 2017","null","False","[民主書院訊息]709大抓捕：律師李和平王全璋遭酷刑曝光　電擊曾致昏厥 https://t.co/Jv1kupZ8GC","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/m6Ds3aYtV6","http://ift.tt/2jzd2D6","ift.tt/2jzd2D6","30.0","53.0","0.0","53.0","0.0","null","null","824441045782065153","null","False","0.0","8.2444104578206515E17","null","False","Thu Jan 26 02:17:17 +0000 2017","null","False","[民主書院訊息]四川逾百集資受害人政府請願 追討被騙血汗錢 https://t.co/m6Ds3aYtV6","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/nwww6A4Tlo","http://ift.tt/2jrgu5m","ift.tt/2jrgu5m","33.0","56.0","0.0","56.0","0.0","null","null","824441043416391680","null","False","0.0","8.2444104341639168E17","null","False","Thu Jan 26 02:17:16 +0000 2017","null","False","[民主書院訊息]香港維權律師關注組織參與“律師日”活動 聚焦中國 https://t.co/nwww6A4Tlo","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/yhLALvq4Qf","http://ift.tt/2k4QSwc","ift.tt/2k4QSwc","25.0","48.0","0.0","48.0","0.0","null","null","824369550372257800","null","False","0.0","8.2436955037225779E17","null","False","Wed Jan 25 21:33:11 +0000 2017","null","False","[環資訊息]臨汾空污爆表 山西政府：嚴禁燒煤煮飯 https://t.co/yhLALvq4Qf","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/tc6u5ixM8C","http://ift.tt/2jg47pu","ift.tt/2jg47pu","34.0","57.0","0.0","57.0","0.0","null","null","824369548266799104","null","False","0.0","8.243695482667991E17","null","False","Wed Jan 25 21:33:11 +0000 2017","null","False","[環資訊息]在香港繁殖小葵花鳳頭鸚鵡？ 學者提「一石二鳥」保育計畫 https://t.co/tc6u5ixM8C","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/8AFzoRLqQM","http://ift.tt/2k0tShr","ift.tt/2k0tShr","54.0","77.0","0.0","77.0","0.0","null","null","824317221312794628","null","False","0.0","8.2431722131279462E17","null","False","Wed Jan 25 18:05:15 +0000 2017","null","False","【台少盟快報1月號】喜氣逗趣的「大雞大利」紅包袋，由好色計就業力培訓班學員設計，歡迎索取，將溫暖傳遞出去！ https://t.co/8AFzoRLqQM","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/dRd6NYnnZT","http://ift.tt/2jxjJWm","ift.tt/2jxjJWm","20.0","43.0","0.0","43.0","0.0","null","null","824299335659687936","null","False","0.0","8.2429933565968794E17","null","False","Wed Jan 25 16:54:11 +0000 2017","null","False","[蠻野心足訊息]「非核街講」再次啟動！ https://t.co/dRd6NYnnZT","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/coKBmO9Qg5","http://ift.tt/2kj6R78","ift.tt/2kj6R78","58.0","81.0","0.0","81.0","0.0","null","null","824285594322960384","null","False","0.0","8.2428559432296038E17","null","False","Wed Jan 25 15:59:34 +0000 2017","null","False","[新社會協進會]【轉載】台灣人權促進會將在台塑麥寮石化工業的所在地舉辦 2017雲彰地方人權工作坊，歡迎報名參加！ https://t.co/coKBmO9Qg5","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/JLBQisHkb3","http://ift.tt/2jZZlQQ","ift.tt/2jZZlQQ","25.0","48.0","0.0","48.0","0.0","null","null","824285592422907908","null","False","0.0","8.242855924229079E17","null","False","Wed Jan 25 15:59:34 +0000 2017","null","False","[新社會協進會]【轉載】219反空污找藍天大遊行 https://t.co/JLBQisHkb3","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vbqyoKYXQD","http://ift.tt/2kjbqOE","ift.tt/2kjbqOE","39.0","62.0","0.0","62.0","0.0","null","null","824285590661251072","null","False","0.0","8.2428559066125107E17","null","False","Wed Jan 25 15:59:33 +0000 2017","null","False","[新社會協進會]空污不但致死，也讓鄉村連根拔起《島嶼浮塵》PM2.5視界特展 https://t.co/vbqyoKYXQD","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vjIoUIB23c","http://ift.tt/2ksFiHE","ift.tt/2ksFiHE","23.0","46.0","0.0","46.0","0.0","null","null","824246376011878400","null","False","0.0","8.242463760118784E17","null","False","Wed Jan 25 13:23:44 +0000 2017","null","False","[婦女新知訊息]新知祝您新年快樂：回顧與展望 https://t.co/vjIoUIB23c","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/gLQWmMfffe","http://ift.tt/2jYVIuw","ift.tt/2jYVIuw","24.0","47.0","0.0","47.0","0.0","null","null","824241313746972672","null","False","0.0","8.2424131374697267E17","null","False","Wed Jan 25 13:03:37 +0000 2017","null","False","[環資訊息]巴黎開放政府高峰會 主打環境知情權 https://t.co/gLQWmMfffe","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/5eWD6QHjpM","http://ift.tt/2k2DFUA","ift.tt/2k2DFUA","38.0","61.0","0.0","61.0","0.0","null","null","824218789344608256","null","False","0.0","8.2421878934460826E17","null","False","Wed Jan 25 11:34:07 +0000 2017","null","False","[護家盟訊息]同性婚姻會帶來哪些壞事？台灣勿重演國外慘痛經驗｜公民愛家行動 https://t.co/5eWD6QHjpM","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/u51jsQzdZe","http://ift.tt/2jwqQhR","ift.tt/2jwqQhR","50.0","73.0","0.0","73.0","0.0","null","null","824216800057585664","null","False","0.0","8.2421680005758566E17","null","False","Wed Jan 25 11:26:12 +0000 2017","null","False","[愛滋感染者權益]【權促電子報】第18 期：疾管署新增愛滋指定醫院及指定藥局，感染者就醫領藥更方便 https://t.co/u51jsQzdZe","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/yrCXSIP9tU","http://ift.tt/2jduJXY","ift.tt/2jduJXY","25.0","48.0","0.0","48.0","0.0","null","null","824198165285007361","null","False","0.0","8.2419816528500736E17","null","False","Wed Jan 25 10:12:10 +0000 2017","null","False","[親子共學訊息]當了媽媽後，你有好好照顧自己嗎？ https://t.co/yrCXSIP9tU","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/uV6Ms0IHP8","http://ift.tt/2jYi6nF","ift.tt/2jYi6nF","31.0","54.0","0.0","54.0","0.0","null","null","824195912218066945","null","False","0.0","8.2419591221806694E17","null","False","Wed Jan 25 10:03:12 +0000 2017","null","False","[同志熱線訊息]2017年【南部】嬡拉蕾-上半年度活動來囉！ https://t.co/uV6Ms0IHP8","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/gl66YUL8BY","http://ift.tt/2khztxH","ift.tt/2khztxH","37.0","60.0","0.0","60.0","0.0","null","null","824180208441950208","null","False","0.0","8.2418020844195021E17","null","False","Wed Jan 25 09:00:48 +0000 2017","null","False","[永續生態旅遊協會]2017螢火蟲年會─英語生態導覽培訓課程《錄取名單》 https://t.co/gl66YUL8BY","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vaCwxFmaeO","http://ift.tt/2khmYSy","ift.tt/2khmYSy","19.0","42.0","0.0","42.0","0.0","null","null","824176084786810880","null","False","0.0","8.2417608478681088E17","null","False","Wed Jan 25 08:44:25 +0000 2017","null","False","New videos from 媒觀 https://t.co/vaCwxFmaeO","ja","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/6pdqMH5r06","http://ift.tt/2k2715q","ift.tt/2k2715q","50.0","73.0","0.0","73.0","0.0","null","null","824176083021008897","null","False","0.0","8.241760830210089E17","null","False","Wed Jan 25 08:44:25 +0000 2017","null","False","台灣世界展望會 World Vision Taiwan just uploaded a video https://t.co/6pdqMH5r06","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Px3a6fySBQ","http://ift.tt/2jdhEhg","ift.tt/2jdhEhg","34.0","57.0","0.0","57.0","0.0","null","null","824172300983554048","null","False","0.0","8.2417230098355405E17","null","False","Wed Jan 25 08:29:23 +0000 2017","null","False","[公督盟訊息]【代發新聞稿】台灣社「台灣勇敢前行　開創新局」記者會 https://t.co/Px3a6fySBQ","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/2Mvwn7nxQG","http://ift.tt/2jXWS9v","ift.tt/2jXWS9v","33.0","56.0","0.0","56.0","0.0","null","null","824165804988104704","null","False","0.0","8.241658049881047E17","null","False","Wed Jan 25 08:03:34 +0000 2017","null","False","[同志熱線訊息]彩虹手語班，一個學習多元與讓我找到伴侶的好課程～ https://t.co/2Mvwn7nxQG","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/BcUeHNgMGq","http://ift.tt/2jcRiMh","ift.tt/2jcRiMh","26.0","49.0","0.0","49.0","0.0","null","null","824125842821414912","null","False","0.0","8.2412584282141491E17","null","False","Wed Jan 25 05:24:47 +0000 2017","null","False","[婦女新知訊息]17期婚姻家庭法律諮詢熱線招募志工 https://t.co/BcUeHNgMGq","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Ggv6CmcmWY","http://ift.tt/2jXMvm6","ift.tt/2jXMvm6","26.0","49.0","0.0","49.0","0.0","null","null","824125840262922240","null","False","0.0","8.2412584026292224E17","null","False","Wed Jan 25 05:24:46 +0000 2017","null","False","[婦女新知訊息]17期婚姻家庭法律諮詢熱線招募志工 https://t.co/Ggv6CmcmWY","zh","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/5DjqXAQqNx","http://ift.tt/2kr0FZR","ift.tt/2kr0FZR","17.0","40.0","0.0","40.0","0.0","null","null","824112636778450951","null","False","0.0","8.2411263677845094E17","null","False","Wed Jan 25 04:32:18 +0000 2017","null","False","[永社]法院護黨產意在「挺柱」？ https://t.co/5DjqXAQqNx","zh","null","null","null"
