"coordinates","retweeted","source","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__source_status_id","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__source_user_id","entities__media__id","entities__media__media_url_https","entities__media__source_user_id_str","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__source_status_id_str","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors____-","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__source_status_id","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__source_user_id","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__source_user_id_str","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__source_status_id_str","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/S7KjIpdrPP","https://twngo.cf/2zShaXg","twngo.cf/2zShaXg","17.0","40.0","","","","","","","","","","","","","","","","","","","0.0","40.0","0.0","null","null","938437234667159553","null","False","0.0","9.3843723466715955E17","null","False","Wed Dec 06 15:57:26 +0000 2017","null","False","[公民行動資料庫]人生何處不性別 https://t.co/S7KjIpdrPP","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/gw1jc6HHhm","https://twngo.cf/2AXH7Z9","twngo.cf/2AXH7Z9","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","938430914094354436","null","False","0.0","9.3843091409435443E17","null","False","Wed Dec 06 15:32:19 +0000 2017","null","False","[公民行動資料庫]辯到協調法官態度軟化 大觀社區拆除前履勘暫緩 https://t.co/gw1jc6HHhm","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/AciOscbT0W","https://twngo.cf/2iZVxRC","twngo.cf/2iZVxRC","22.0","45.0","","","","","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","938378017176477696","null","False","0.0","9.383780171764777E17","null","False","Wed Dec 06 12:02:08 +0000 2017","null","False","[親子共學訊息]如實面對，就是改變的起點。 https://t.co/AciOscbT0W","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/AgIGyGruzr","https://twngo.cf/2isyURJ","twngo.cf/2isyURJ","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","938358444389695490","null","False","0.0","9.3835844438969549E17","null","False","Wed Dec 06 10:44:21 +0000 2017","null","False","董氏基金會菸害防制中心 just uploaded a video https://t.co/AgIGyGruzr","ja","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jHksXgUgE2","https://twngo.cf/2jYEJXG","twngo.cf/2jYEJXG","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","938358442191966208","null","False","0.0","9.3835844219196621E17","null","False","Wed Dec 06 10:44:21 +0000 2017","null","False","董氏基金會菸害防制中心 just uploaded a video https://t.co/jHksXgUgE2","ja","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ddkcsXZT89","https://twngo.cf/2BKpeKZ","twngo.cf/2BKpeKZ","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","938357235670974466","null","False","0.0","9.3835723567097446E17","null","False","Wed Dec 06 10:39:33 +0000 2017","null","False","董氏基金會菸害防制中心 just uploaded a video https://t.co/ddkcsXZT89","ja","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/knqDHOhEQE","https://twngo.cf/2jWL4CQ","twngo.cf/2jWL4CQ","33.0","56.0","","","","","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","938351233387069440","null","False","0.0","9.3835123338706944E17","null","False","Wed Dec 06 10:15:42 +0000 2017","null","False","[中華記協訊息]2017優秀護理人員表揚大會暨學術研討會今舉行  https://t.co/knqDHOhEQE","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/zbIVB6saza","https://twngo.cf/2jYu136","twngo.cf/2jYu136","25.0","48.0","","","","","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","938343028569329665","null","False","0.0","9.3834302856932966E17","null","False","Wed Dec 06 09:43:06 +0000 2017","null","False","[主婦聯盟訊息]減煤救健康 1217反空污大遊行 https://t.co/zbIVB6saza","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/n5m2qyTbFZ","https://twngo.cf/2iuaTdf","twngo.cf/2iuaTdf","39.0","62.0","","","","","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","938341035305992195","null","False","0.0","9.3834103530599219E17","null","False","Wed Dec 06 09:35:11 +0000 2017","null","False","[金融業總工會]【動員快訊】12月10日（日）下午1點 拒絕修惡勞基法大遊行 https://t.co/n5m2qyTbFZ","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xd81U2hYQF","https://twngo.cf/2B5BwAn","twngo.cf/2B5BwAn","37.0","60.0","","","","","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","938339543807389696","null","False","0.0","9.383395438073897E17","null","False","Wed Dec 06 09:29:15 +0000 2017","null","False","[環資訊息]礦業法政院版草案明亮相 「只諮商不用同意」原基法落實將成爭論 https://t.co/xd81U2hYQF","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kPeUQJQUWQ","https://twngo.cf/2B4ClJL","twngo.cf/2B4ClJL","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","938337018354036736","null","False","0.0","9.3833701835403674E17","null","False","Wed Dec 06 09:19:13 +0000 2017","null","False","董氏基金會菸害防制中心 just uploaded a video https://t.co/kPeUQJQUWQ","ja","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/GKuqbbRMgo","https://twngo.cf/2AcGoUr","twngo.cf/2AcGoUr","33.0","56.0","","","","","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","938331956290510848","null","False","0.0","9.3833195629051085E17","null","False","Wed Dec 06 08:59:06 +0000 2017","null","False","台都市更新受害者聯盟 just uploaded a video https://t.co/GKuqbbRMgo","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/wqBSZfULH9","https://twngo.cf/2AA6rl9","twngo.cf/2AA6rl9","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","938327519597596672","null","False","0.0","9.3832751959759667E17","null","False","Wed Dec 06 08:41:28 +0000 2017","null","False","[伊甸]伊甸基金會 just uploaded a video https://t.co/wqBSZfULH9","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/wqBSZfULH9","https://twngo.cf/2AA6rl9","twngo.cf/2AA6rl9","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","938326953035292672","null","False","0.0","9.3832695303529267E17","null","False","Wed Dec 06 08:39:13 +0000 2017","null","False","伊甸基金會 just uploaded a video https://t.co/wqBSZfULH9","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Xn8RT0u69r","https://twngo.cf/2B2Q4Rn","twngo.cf/2B2Q4Rn","39.0","62.0","","","","","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","938326762936852480","null","False","0.0","9.3832676293685248E17","null","False","Wed Dec 06 08:38:28 +0000 2017","null","False","[環資訊息]海淡廠一度50元太貴 大安大甲聯合輸水工程案 替代方案只留改路線 https://t.co/Xn8RT0u69r","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ksCdrEfsZW","https://twngo.cf/2BIzhA1","twngo.cf/2BIzhA1","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","938321685790502912","null","False","0.0","9.3832168579050291E17","null","False","Wed Dec 06 08:18:17 +0000 2017","null","False","[環資訊息]不怕停電惡夢 新北打造社區微電網 日商遴選意願高 https://t.co/ksCdrEfsZW","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xhL6CA1J6J","https://twngo.cf/2nxP29R","twngo.cf/2nxP29R","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","938315615865057280","null","False","0.0","9.3831561586505728E17","null","False","Wed Dec 06 07:54:10 +0000 2017","null","False","[永續生態旅遊協會]【人文之旅】2018.01.11~鹿港深度之旅 https://t.co/xhL6CA1J6J","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ePuThJG82B","https://twngo.cf/2AuephS","twngo.cf/2AuephS","19.0","42.0","","","","","","","","","","","","","","","","","","","0.0","42.0","0.0","null","null","938256542708785152","null","False","0.0","9.3825654270878515E17","null","False","Wed Dec 06 03:59:26 +0000 2017","null","False","[台權會訊息]社會團體法真的很進步？ https://t.co/ePuThJG82B","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vJbGK0t4s9","https://twngo.cf/2BMF2N0","twngo.cf/2BMF2N0","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","1.0","null","null","938252469544669185","null","False","0.0","9.3825246954466918E17","null","False","Wed Dec 06 03:43:15 +0000 2017","null","False","[環資訊息]【台灣紅皮書】蒲燒美味的代價 日本鰻鱺數量拉警報 https://t.co/vJbGK0t4s9","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ceJ64fkBuI","https://twngo.cf/2kpy50c","twngo.cf/2kpy50c","39.0","62.0","","","","","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","938252466092724224","null","False","0.0","9.3825246609272422E17","null","False","Wed Dec 06 03:43:14 +0000 2017","null","False","[環資訊息]【生態旅遊】盡享美景與知識   到紐西蘭玩樹冠層滑降還可回饋環境 https://t.co/ceJ64fkBuI","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/coiJHlfhDh","https://twngo.cf/2jiGFuh","twngo.cf/2jiGFuh","42.0","65.0","","","","","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","938238111875813376","null","False","0.0","9.3823811187581338E17","null","False","Wed Dec 06 02:46:12 +0000 2017","null","False","[白絲帶協會]【向「滑」世代招手 Facebook推Messenger Kids】 https://t.co/coiJHlfhDh","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ittZMwDFf6","https://twngo.cf/2Aw5RHq","twngo.cf/2Aw5RHq","26.0","49.0","","","","","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","938235587118751744","null","False","0.0","9.3823558711875174E17","null","False","Wed Dec 06 02:36:10 +0000 2017","null","False","[華人民主書院]江西五歲男童學校縊亡 警方不予立案 https://t.co/ittZMwDFf6","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/WDR37UFS5P","https://twngo.cf/2AyaKNV","twngo.cf/2AyaKNV","26.0","49.0","","","","","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","938235583922569216","null","False","0.0","9.3823558392256922E17","null","False","Wed Dec 06 02:36:09 +0000 2017","null","False","[華人民主書院]雷聲大雨點小？ 一帶一路鄰國紛退出 https://t.co/WDR37UFS5P","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/lyI5Fg8Lwk","https://twngo.cf/2AuMgYb","twngo.cf/2AuMgYb","29.0","52.0","","","","","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","938235580953059333","null","False","0.0","9.3823558095305933E17","null","False","Wed Dec 06 02:36:08 +0000 2017","null","False","[華人民主書院]陸學者大講治理奇跡 只字不提“低端人口” https://t.co/lyI5Fg8Lwk","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MAfF6Hf3Gw","https://twngo.cf/2AyaDSv","twngo.cf/2AyaDSv","26.0","49.0","","","","","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","938235578625249280","null","False","0.0","9.3823557862524928E17","null","False","Wed Dec 06 02:36:08 +0000 2017","null","False","[華人民主書院]政府干預太多 中國調查記者進退兩難 https://t.co/MAfF6Hf3Gw","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/wn60vSjgVK","https://twngo.cf/2Azy9hU","twngo.cf/2Azy9hU","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","938232330627493893","null","False","0.0","9.3823233062749389E17","null","False","Wed Dec 06 02:23:13 +0000 2017","null","False","[環資訊息]環境品質文教基金會：「倒退嚕」的環境教育 https://t.co/wn60vSjgVK","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/1G4JWAPRYb","https://twngo.cf/2nw5Q1f","twngo.cf/2nw5Q1f","23.0","46.0","","","","","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","938218269164605440","null","False","0.0","9.3821826916460544E17","null","False","Wed Dec 06 01:27:21 +0000 2017","null","False","[公民行動資料庫]立委及媒體不能只是酸言酸語 https://t.co/1G4JWAPRYb","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/QtMOOyeaZQ","https://twngo.cf/2B03oWK","twngo.cf/2B03oWK","25.0","48.0","","","","","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","938158079086071809","null","False","0.0","9.3815807908607181E17","null","False","Tue Dec 05 21:28:10 +0000 2017","null","False","[環資訊息]陳柏宇：波昂會場上的四種「台灣」身影 https://t.co/QtMOOyeaZQ","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/cA3NFF4XhK","https://twngo.cf/2jTuVxS","twngo.cf/2jTuVxS","45.0","68.0","","","","","","","","","","","","","","","","","","","0.0","68.0","0.0","null","null","938087402161176576","null","False","0.0","9.3808740216117658E17","null","False","Tue Dec 05 16:47:20 +0000 2017","null","False","[公民行動資料庫]【聲明】立法院財政委員會「隔離」媒體在記者採訪區  形同限制媒體採訪權 https://t.co/cA3NFF4XhK","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/i8cUBh1PEX","https://twngo.cf/2BKzZwz","twngo.cf/2BKzZwz","52.0","75.0","","","","","","","","","","","","","","","","","","","0.0","75.0","0.0","null","null","938054627945320448","null","False","0.0","9.3805462794532045E17","null","False","Tue Dec 05 14:37:06 +0000 2017","null","False","[公民行動資料庫]【新聞稿】勞基法修法，呼籲行政院回歸科學對話 公布「勞基法修法勞工健康風險評估報告」 https://t.co/i8cUBh1PEX","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/6pNl1CJSne","https://twngo.cf/2BJLrIW","twngo.cf/2BJLrIW","46.0","69.0","","","","","","","","","","","","","","","","","","","0.0","69.0","0.0","null","null","938052162768252928","null","False","0.0","9.3805216276825293E17","null","False","Tue Dec 05 14:27:18 +0000 2017","null","False","[公民行動資料庫]【新聞稿】逾半測站PM10惡化　南北空品差距加大　號召1217反空污遊行 https://t.co/6pNl1CJSne","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/FAtJHoaUz2","https://twngo.cf/2ipFWqA","twngo.cf/2ipFWqA","54.0","77.0","","","","","","","","","","","","","","","","","","","0.0","77.0","0.0","null","null","938049718906703872","null","False","0.0","9.3804971890670387E17","null","False","Tue Dec 05 14:17:35 +0000 2017","null","False","[公民行動資料庫]【新聞稿】桃園航空城聽證已剔除、還要再被翻盤？ 民團拒絕航空城擴大徵收，要求二期重新檢討 https://t.co/FAtJHoaUz2","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fo9yTIrjcb","https://twngo.cf/2A6DU9Y","twngo.cf/2A6DU9Y","44.0","67.0","","","","","","","","","","","","","","","","","","","0.0","67.0","0.0","null","null","938042135022047232","null","False","0.0","9.3804213502204723E17","null","False","Tue Dec 05 13:47:27 +0000 2017","null","False","[公民行動資料庫]【聲明】拒絕假公共媒體　確立客台之定位： 我們對客家基本法修法之聲明 https://t.co/fo9yTIrjcb","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/BjFDhn6NFc","https://twngo.cf/2AXHCmx","twngo.cf/2AXHCmx","38.0","61.0","","","","","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","938042132195168257","null","False","0.0","9.3804213219516826E17","null","False","Tue Dec 05 13:47:26 +0000 2017","null","False","[公民行動資料庫]【聲明】勞基法初審一字未改！  民進黨團再次架空委員會！ https://t.co/BjFDhn6NFc","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/QbflzPWyWS","https://twngo.cf/2BAbxNM","twngo.cf/2BAbxNM","38.0","61.0","","","","","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","938013232337481728","null","False","0.0","9.3801323233748173E17","null","False","Tue Dec 05 11:52:36 +0000 2017","null","False","[公民行動資料庫]下修勞權的《勞基法》草案初審過關  勞團突襲癱瘓交通抗議 https://t.co/QbflzPWyWS","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/7u792qMvgx","https://twngo.cf/2BKAR4k","twngo.cf/2BKAR4k","39.0","62.0","","","","","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","937993480231706625","null","False","0.0","9.3799348023170662E17","null","False","Tue Dec 05 10:34:07 +0000 2017","null","False","[公督盟訊息]【公督盟聲明稿】勞基法初審一字未改！ 民進黨團再次架空委員會！ https://t.co/7u792qMvgx","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/nQhAuBPCxe","https://twngo.cf/2A6c0uT","twngo.cf/2A6c0uT","50.0","73.0","","","","","","","","","","","","","","","","","","","0.0","73.0","0.0","null","null","937985483275227137","null","False","0.0","9.3798548327522714E17","null","False","Tue Dec 05 10:02:20 +0000 2017","null","False","[公民行動資料庫]「勞基法修惡」高校巡講首場 東女學生：勞權要勇敢說出來│ 公庫電子週報第一零六期 https://t.co/nQhAuBPCxe","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/XPD6VJML9l","https://twngo.cf/2jeXark","twngo.cf/2jeXark","15.0","38.0","","","","","","","","","","","","","","","","","","","0.0","38.0","0.0","null","null","937984435521245184","null","False","0.0","9.3798443552124518E17","null","False","Tue Dec 05 09:58:10 +0000 2017","null","False","[永社]裝GPS侵害隱私權嗎 https://t.co/XPD6VJML9l","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/KaqIqD7s0k","https://twngo.cf/2A6tK9z","twngo.cf/2A6tK9z","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","937981910076321793","null","False","0.0","9.3798191007632179E17","null","False","Tue Dec 05 09:48:08 +0000 2017","null","False","[環資訊息]航空城已剔除區域將再聽證 居民怒：該聽證的不聽證！ https://t.co/KaqIqD7s0k","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/lfMqnJUvSS","https://twngo.cf/2BKmgpy","twngo.cf/2BKmgpy","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","937981221329686528","null","False","0.0","9.3798122132968653E17","null","False","Tue Dec 05 09:45:24 +0000 2017","null","False","[蠻野心足訊息]【聯合新聞稿】 終結黑心弊蛋，民進黨政府別卸責 https://t.co/lfMqnJUvSS","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/A7G06Culql","https://twngo.cf/2jfAib4","twngo.cf/2jfAib4","19.0","42.0","","","","","","","","","","","","","","","","","","","0.0","42.0","0.0","null","null","937971367479250945","null","False","0.0","9.3797136747925094E17","null","False","Tue Dec 05 09:06:15 +0000 2017","null","False","法扶報報電子報-2017/12/05 https://t.co/A7G06Culql","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Djk1FWAvSx","https://twngo.cf/2BzKEJQ","twngo.cf/2BzKEJQ","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","937969343064936449","null","False","0.0","9.3796934306493645E17","null","False","Tue Dec 05 08:58:12 +0000 2017","null","False","[開拓基金會]反對勞基法修惡，莫拿女人的命和血汗為資本家雇主的供品 https://t.co/Djk1FWAvSx","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/KudB9h6lYm","https://twngo.cf/2iSYZ04","twngo.cf/2iSYZ04","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","937964554004389893","null","False","0.0","9.3796455400438989E17","null","False","Tue Dec 05 08:39:10 +0000 2017","null","False","[親子共學訊息]親子共學家庭號召 12/17 台中反空污大遊行 https://t.co/KudB9h6lYm","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xRuo3ktG9P","https://twngo.cf/2zQukEd","twngo.cf/2zQukEd","39.0","62.0","","","","","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","937963782642569217","null","False","0.0","9.3796378264256922E17","null","False","Tue Dec 05 08:36:06 +0000 2017","null","False","[慈林基金會]敬邀報名參加「228事件暨林家祖孫受難2018年追思紀念活動」 https://t.co/xRuo3ktG9P","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YQ6gbB7fSf","https://twngo.cf/2iPXb86","twngo.cf/2iPXb86","39.0","62.0","","","","","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","937959296503083008","null","False","0.0","9.3795929650308301E17","null","False","Tue Dec 05 08:18:17 +0000 2017","null","False","[環資訊息]「現在是史上最清潔」 稱燃煤電廠有技術  環工技師籲暫緩減煤非核 https://t.co/YQ6gbB7fSf","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xqFkHHxbJW","https://twngo.cf/2A5vPSY","twngo.cf/2A5vPSY","25.0","48.0","","","","","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","937916090126086144","null","False","0.0","9.3791609012608614E17","null","False","Tue Dec 05 05:26:36 +0000 2017","null","False","[白絲帶協會]【疑遭網路霸凌 20歲女陳屍河畔】 https://t.co/xqFkHHxbJW","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/i9qEI3tYpW","https://twngo.cf/2AvIXxH","twngo.cf/2AvIXxH","49.0","72.0","","","","","","","","","","","","","","","","","","","0.0","72.0","0.0","null","null","937902913199931392","null","False","0.0","9.3790291319993139E17","null","False","Tue Dec 05 04:34:14 +0000 2017","null","False","[Global Action Taiwan]克倫族部落青年教師培訓：寫自己的文字、傳承自己的文化 https://t.co/i9qEI3tYpW","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
