"coordinates","retweeted","source","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors____-","contributors","in_reply_to_screen_name","in_reply_to_user_id_str"
"null","False","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","","","","jxtsai","a5288","42.0","48.0","809491","809491.0","https://t.co/8QlVleFhxg","https://medium.twngo.xyz/%E9%87%8D%E5%9B%9E2009-%E5%8C%96%E8%B3%87%E8%A8%8A%E7%82%BA%E8%A1%8C%E5%8B%95%E7%9A%84%E5%8D%81%E5%80%8B%E7%A4%BE%E9%81%8B%E5%B0%8F%E6%88%B0%E8%A1%93-b4b7900e4c86#.dvkppjpuz","medium.twngo.xyz/%E9%87%8D%E5%9…","49.0","72.0","0.0","72.0","0.0","null","null","816095204776124416","null","False","0.0","8.1609520477612442E17","null","False","Tue Jan 03 01:33:53 +0000 2017","null","False","本週例文是我們線上電子書第一發“重回2009，化資訊為行動的十個社運小戰術” by @a5288 https://t.co/8QlVleFhxg","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/TiacKJEX5r","http://ift.tt/2j1ivGa","ift.tt/2j1ivGa","32.0","55.0","0.0","55.0","0.0","null","null","816032149769953280","null","False","0.0","8.1603214976995328E17","null","False","Mon Jan 02 21:23:20 +0000 2017","null","False","[環資訊息]解決缺工！ 日本政府將在2018年引進外籍農業移工 https://t.co/TiacKJEX5r","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/1oBIHQErIx","http://ift.tt/2hEemD8","ift.tt/2hEemD8","15.0","38.0","0.0","38.0","0.0","null","null","815750298073501700","null","False","0.0","8.157502980735017E17","null","False","Mon Jan 02 02:43:21 +0000 2017","null","False","[環資訊息]新時代下的老校舍 https://t.co/1oBIHQErIx","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/RWEMwGxHoE","http://ift.tt/2hIk5MV","ift.tt/2hIk5MV","12.0","35.0","0.0","35.0","0.0","null","null","815747761513631744","null","False","0.0","8.1574776151363174E17","null","False","Mon Jan 02 02:33:16 +0000 2017","null","False","[環資訊息]蓬萊米記憶 https://t.co/RWEMwGxHoE","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/JEfmZPdR1k","https://twngo.cf/2jrlWEq","twngo.cf/2jrlWEq","32.0","55.0","0.0","55.0","0.0","null","null","991853249933336581","null","False","0.0","9.9185324993333658E17","null","False","Thu May 03 01:33:37 +0000 2018","null","False","[華人民主書院]“小豬佩奇”成反社會代名詞 遭熱門視頻應用封禁 https://t.co/JEfmZPdR1k","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LGBTIQTaiwan","52.0","65.0","","","","","","","https://t.co/vHFKrlxMYv","https://twngo.cf/2rfPdGw","twngo.cf/2rfPdGw","28.0","51.0","0.0","65.0","1.0","null","null","991766661878427650","null","False","0.0","9.9176666187842765E17","null","False","Wed May 02 19:49:32 +0000 2018","null","False","[同志熱線訊息]2018/05/20 同志父母親人座談 https://t.co/vHFKrlxMYv #LGBTIQTaiwan","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9nRLuXEhHv","https://twngo.cf/2rfK9Rw","twngo.cf/2rfK9Rw","32.0","55.0","0.0","55.0","0.0","null","null","991677287492915200","null","False","0.0","9.916772874929152E17","null","False","Wed May 02 13:54:24 +0000 2018","null","False","[公民行動資料庫]【新聞稿】2018五一高雄「站鬥陣 戰同線」 https://t.co/9nRLuXEhHv","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fDyUo3Dr3n","https://twngo.cf/2HJFhiE","twngo.cf/2HJFhiE","42.0","65.0","0.0","65.0","0.0","null","null","991660870563516419","null","False","0.0","9.9166087056351642E17","null","False","Wed May 02 12:49:10 +0000 2018","null","False","[公民行動資料庫]【新聞稿】 環安公安漏洞大，經濟部只列管5%中高污染性違章工廠？ https://t.co/fDyUo3Dr3n","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/yHHywoZRX5","https://twngo.cf/2rfTPeL","twngo.cf/2rfTPeL","26.0","49.0","0.0","49.0","0.0","null","null","991660868529278976","null","False","0.0","9.9166086852927898E17","null","False","Wed May 02 12:49:09 +0000 2018","null","False","[公民行動資料庫]【聲明】桃捷工會今日記者會後聲明 https://t.co/yHHywoZRX5","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/j1X5wq3spA","https://twngo.cf/2KueXXB","twngo.cf/2KueXXB","39.0","62.0","0.0","62.0","0.0","null","null","991660864292966400","null","False","0.0","9.916608642929664E17","null","False","Wed May 02 12:49:08 +0000 2018","null","False","[公民行動資料庫]【聲明】反對開放公司申請辦理非營利幼兒園、維持審議會單一化 https://t.co/j1X5wq3spA","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/FjvTkJdCUR","https://twngo.cf/2I9W91A","twngo.cf/2I9W91A","32.0","55.0","0.0","55.0","0.0","null","null","991634483962155008","null","False","0.0","9.9163448396215501E17","null","False","Wed May 02 11:04:19 +0000 2018","null","False","[公民行動資料庫]控桃捷違法又侵犯隱私  工會要鄭文燦出面解決 https://t.co/FjvTkJdCUR","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/GFuFAr146R","https://twngo.cf/2KqaTYt","twngo.cf/2KqaTYt","32.0","55.0","0.0","55.0","0.0","null","null","991625663747706880","null","False","0.0","9.9162566374770688E17","null","False","Wed May 02 10:29:16 +0000 2018","null","False","民間司法改革基金會 just uploaded a video https://t.co/GFuFAr146R","ja","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LGBTIQTaiwan","61.0","74.0","","","","","","","https://t.co/KiotP3cxNu","https://twngo.cf/2HKLoPG","twngo.cf/2HKLoPG","37.0","60.0","0.0","74.0","0.0","null","null","991605530257952769","null","False","0.0","9.9160553025795277E17","null","False","Wed May 02 09:09:16 +0000 2018","null","False","[同志熱線訊息]20180520【南部】同志父母親人座談會一高雄母親節場 https://t.co/KiotP3cxNu #LGBTIQTaiwan","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/JCpZrMPrA0","https://twngo.cf/2reVuRL","twngo.cf/2reVuRL","24.0","47.0","0.0","47.0","0.0","null","null","991596114678870017","null","False","0.0","9.9159611467887002E17","null","False","Wed May 02 08:31:51 +0000 2018","null","False","[綠色和平台灣]深澳案  經濟部不要再誤導民眾 https://t.co/JCpZrMPrA0","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/1v8jzxpjoQ","https://twngo.cf/2KtnPwI","twngo.cf/2KtnPwI","37.0","60.0","0.0","60.0","0.0","null","null","991596110698467330","null","False","0.0","9.9159611069846733E17","null","False","Wed May 02 08:31:50 +0000 2018","null","False","[綠色和平台灣]驚！新建深澳電廠等同每年新增160萬汽車排放的空氣污染物 https://t.co/1v8jzxpjoQ","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/pnpJklK9Ff","https://twngo.cf/2Ks874S","twngo.cf/2Ks874S","15.0","38.0","0.0","38.0","0.0","null","null","991585619901140992","null","False","0.0","9.9158561990114099E17","null","False","Wed May 02 07:50:09 +0000 2018","null","False","[永社]疲勞駕駛該入罪化嗎？ https://t.co/pnpJklK9Ff","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4D7FoZzNpK","https://twngo.cf/2Fzw6LU","twngo.cf/2Fzw6LU","15.0","38.0","0.0","38.0","0.0","null","null","991585617757732864","null","False","0.0","9.9158561775773286E17","null","False","Wed May 02 07:50:08 +0000 2018","null","False","[永社]中選會能實質審查嗎？ https://t.co/4D7FoZzNpK","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MUd0HgTm2r","https://twngo.cf/2I7JITP","twngo.cf/2I7JITP","33.0","56.0","0.0","56.0","0.0","null","null","991561237405360128","null","False","0.0","9.9156123740536013E17","null","False","Wed May 02 06:13:15 +0000 2018","null","False","[環資訊息]經部擬5月完成觀塘案環差 農委會月中將開藻礁專家會議 https://t.co/MUd0HgTm2r","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vYocG65w2a","https://twngo.cf/2HH1m1j","twngo.cf/2HH1m1j","23.0","46.0","0.0","46.0","0.0","null","null","991560731580686336","null","False","0.0","9.9156073158068634E17","null","False","Wed May 02 06:11:15 +0000 2018","null","False","[親子共學訊息]別讓台鐵親子車廂成為隔離區！ https://t.co/vYocG65w2a","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/HPddxRvNY8","https://twngo.cf/2Kurvht","twngo.cf/2Kurvht","64.0","87.0","0.0","87.0","0.0","null","null","991532264340287488","null","False","0.0","9.9153226434028749E17","null","False","Wed May 02 04:18:08 +0000 2018","null","False","[高教工會訊息]【大學快報第149期】: 官大不代表學問大！ 學界三百人聯署！反對校方高層介入大專教師聘任、掏空「三級三審」！ https://t.co/HPddxRvNY8","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ojhrsShkTB","https://twngo.cf/2HHdf7D","twngo.cf/2HHdf7D","33.0","56.0","0.0","56.0","0.0","null","null","991517173330964480","null","False","0.0","9.9151717333096448E17","null","False","Wed May 02 03:18:10 +0000 2018","null","False","[環資訊息]速效鳥調  大雪山賞鳥賽老少咸宜  遍賞台灣特有鳥種 https://t.co/ojhrsShkTB","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/upRjIrKnyr","https://twngo.cf/2HF1Pkt","twngo.cf/2HF1Pkt","28.0","51.0","0.0","51.0","0.0","null","null","991512196764094464","null","False","0.0","9.9151219676409446E17","null","False","Wed May 02 02:58:23 +0000 2018","null","False","[環資訊息]歐盟通過新菸鹼類農藥禁令  盼找回蜂群健康 https://t.co/upRjIrKnyr","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xIF2LkTKKM","https://twngo.cf/2jntZ5a","twngo.cf/2jntZ5a","29.0","52.0","0.0","52.0","0.0","null","null","991504613227614209","null","False","0.0","9.9150461322761421E17","null","False","Wed May 02 02:28:15 +0000 2018","null","False","[白絲帶協會]【低頭滑手機也不怕坐過站 北捷推下車提醒】 https://t.co/xIF2LkTKKM","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4fEtmHbfBm","https://twngo.cf/2HJl88h","twngo.cf/2HJl88h","27.0","50.0","0.0","50.0","0.0","null","null","991497890727161857","null","False","0.0","9.9149789072716186E17","null","False","Wed May 02 02:01:32 +0000 2018","null","False","[華人民主書院]工資超過東南亞兩倍 中國成衣出口衰退 https://t.co/4fEtmHbfBm","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/A7TKYRokpp","https://twngo.cf/2jqu1tb","twngo.cf/2jqu1tb","29.0","52.0","0.0","52.0","0.0","null","null","991497888906858497","null","False","0.0","9.914978889068585E17","null","False","Wed May 02 02:01:32 +0000 2018","null","False","[華人民主書院]中國開出31億美元 讓多明尼加與台灣斷交 https://t.co/A7TKYRokpp","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/WjinPAyZ1n","https://twngo.cf/2HNpPOB","twngo.cf/2HNpPOB","32.0","55.0","0.0","55.0","0.0","null","null","991497887258423297","null","False","0.0","9.914978872584233E17","null","False","Wed May 02 02:01:32 +0000 2018","null","False","[華人民主書院]18省27市示威促加薪 天秤手號召今罷工遭打壓 https://t.co/WjinPAyZ1n","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/18IVnDaACY","https://twngo.cf/2rk6YEL","twngo.cf/2rk6YEL","26.0","49.0","0.0","49.0","0.0","null","null","991497884066557952","null","False","0.0","9.9149788406655795E17","null","False","Wed May 02 02:01:31 +0000 2018","null","False","[華人民主書院]王毅即將訪問朝鮮 奪回中國影響力？ https://t.co/18IVnDaACY","zh","","null","null","null"
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","T.H. Schee","scheeinfo","3.0","13.0","13500732","1.3500732E7","","","","","","0.0","140.0","0.0","null","null","991470774883008512","null","False","0.0","9.9147077488300851E17","null","","Wed May 02 00:13:48 +0000 2018","null","False","RT @scheeinfo: Will be doing two days offsite @OKFN Summit (remotely) this Thu/Fri. Political agenda changed dramatically after 2014 and fo…","en","809491.0","","null","null"
"","","","","","","Open Knowledge Intl","OKFN","46.0","51.0","16143105","1.6143105E7","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/yxGczQwhE3","https://twngo.cf/2FABhva","twngo.cf/2FABhva","32.0","55.0","0.0","55.0","0.0","null","null","991350072100229125","null","False","0.0","9.9135007210022912E17","null","False","Tue May 01 16:14:10 +0000 2018","null","False","[公民行動資料庫]【聲明】變形工時殘害貨運勞工 請部長履行承諾 https://t.co/yxGczQwhE3","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/KCTmEPqFWl","http://ift.tt/2inFwlK","ift.tt/2inFwlK","14.0","37.0","0.0","37.0","0.0","null","null","815743996177842176","null","False","0.0","8.1574399617784218E17","null","False","Mon Jan 02 02:18:19 +0000 2017","null","False","[環資訊息]快樂山上不快樂 https://t.co/KCTmEPqFWl","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9qiPre8GAH","http://ift.tt/2iymGsr","ift.tt/2iymGsr","15.0","38.0","0.0","38.0","0.0","null","null","815723317961359364","null","False","0.0","8.1572331796135936E17","null","False","Mon Jan 02 00:56:09 +0000 2017","null","False","[澄社訊息]反向塗鴉與去性別 https://t.co/9qiPre8GAH","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Fa1l1z6emt","http://ift.tt/2i04JzE","ift.tt/2i04JzE","30.0","53.0","0.0","53.0","0.0","null","null","815678542054912002","null","False","0.0","8.15678542054912E17","null","False","Sun Jan 01 21:58:13 +0000 2017","null","False","[環資訊息]搭大眾運輸集綠點回饋1％ 環署元旦多項新制上路 https://t.co/Fa1l1z6emt","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Ba6Sa2QzeG","http://ift.tt/2iW8dHg","ift.tt/2iW8dHg","28.0","51.0","0.0","51.0","0.0","null","null","815678538636492804","null","False","0.0","8.156785386364928E17","null","False","Sun Jan 01 21:58:12 +0000 2017","null","False","[環資訊息]研究：氣候升溫1°C 候鳥早一天飛抵繁殖地 https://t.co/Ba6Sa2QzeG","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/R3lWttyLyc","http://ift.tt/2iskbpj","ift.tt/2iskbpj","50.0","73.0","0.0","73.0","0.0","null","null","815610471772471298","null","False","0.0","8.156104717724713E17","null","False","Sun Jan 01 17:27:44 +0000 2017","null","False","[司改會訊息]【Legal Life】最終回：「法律即生活」，Legal Life想告訴你的幾件事 https://t.co/R3lWttyLyc","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MSPPqwenFE","http://ift.tt/2iUPAns","ift.tt/2iUPAns","31.0","54.0","0.0","54.0","0.0","null","null","815570071233896448","null","False","0.0","8.1557007123389645E17","null","False","Sun Jan 01 14:47:12 +0000 2017","null","False","[台權會訊息]2017 雲彰地方人權工作坊（開放報名中！！） https://t.co/MSPPqwenFE","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/6yXQgRpj09","http://ift.tt/2ikJA6n","ift.tt/2ikJA6n","31.0","54.0","0.0","54.0","0.0","null","null","815394162228994048","null","False","0.0","8.1539416222899405E17","null","False","Sun Jan 01 03:08:12 +0000 2017","null","False","[環資訊息]【蛙做的夢是什麼顏色】小學生開啓世界蛙類保育運動 https://t.co/6yXQgRpj09","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/KHoNOPrmvo","http://ift.tt/2hXzMw3","ift.tt/2hXzMw3","11.0","34.0","0.0","34.0","0.0","null","null","815372776135606272","null","False","0.0","8.1537277613560627E17","null","False","Sun Jan 01 01:43:13 +0000 2017","null","False","[環資訊息]海豚學校 https://t.co/KHoNOPrmvo","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/HXaF1sJTyA","http://ift.tt/2hFEiTP","ift.tt/2hFEiTP","11.0","34.0","0.0","34.0","0.0","null","null","815372774407540736","null","False","0.0","8.1537277440754074E17","null","False","Sun Jan 01 01:43:12 +0000 2017","null","False","[環資訊息]海豚學校 https://t.co/HXaF1sJTyA","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/rOcwEJ1wlk","http://ift.tt/2iu6yIB","ift.tt/2iu6yIB","23.0","46.0","0.0","46.0","0.0","null","null","815361469038686208","null","False","0.0","8.1536146903868621E17","null","False","Sun Jan 01 00:58:17 +0000 2017","null","False","[環資訊息]《第三餐盤》土壤的健康 廚師知道 https://t.co/rOcwEJ1wlk","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/j7nveCCcaU","http://ift.tt/2iQ1DSH","ift.tt/2iQ1DSH","51.0","74.0","0.0","74.0","0.0","null","null","815174718852661248","null","False","0.0","8.1517471885266125E17","null","False","Sat Dec 31 12:36:12 +0000 2016","null","False","[公民法治教育]【法治教育 給我報報】2016年12月號 新年快樂！教育廣播電台公民教育節目上線囉！ https://t.co/j7nveCCcaU","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/SgSxt24cmf","http://ift.tt/2inhl4R","ift.tt/2inhl4R","19.0","42.0","0.0","42.0","0.0","null","null","815057917032464384","null","False","0.0","8.1505791703246438E17","null","False","Sat Dec 31 04:52:05 +0000 2016","null","False","[永社]勿將大體當成是嚇阻酒駕的工具 https://t.co/SgSxt24cmf","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/LX2Tj8LnQM","http://ift.tt/2iNyjMW","ift.tt/2iNyjMW","21.0","44.0","0.0","44.0","0.0","null","null","814893380337594368","null","False","0.0","8.1489338033759437E17","null","False","Fri Dec 30 17:58:16 +0000 2016","null","False","[環資訊息]廢清法修法通過 遲來環境大禮 https://t.co/LX2Tj8LnQM","zh","","null","null","null"
