"coordinates","retweeted","source","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors____-","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/o2I6UwLxJE","https://twngo.cf/2MZpafX","twngo.cf/2MZpafX","45.0","68.0","","","","","","","","","","","","","","","0.0","68.0","1.0","null","null","1011633751309344769","null","False","1.0","1.01163375130934477E18","null","False","Tue Jun 26 15:34:16 +0000 2018","null","False","[公民行動資料庫]【新聞稿】亞泥礦下有人 不要再挖我家——守護國土 捍衛太魯閣Truku https://t.co/o2I6UwLxJE","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/GVSyNLNsSk","https://twngo.cf/2yMl6wo","twngo.cf/2yMl6wo","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","1011631201344524288","null","False","0.0","1.01163120134452429E18","null","False","Tue Jun 26 15:24:08 +0000 2018","null","False","[公民行動資料庫]【新聞稿】勞工團體再次抗議  宏達電仍拒不回應 https://t.co/GVSyNLNsSk","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/cBxeD6pKzw","https://twngo.cf/2MpD3D3","twngo.cf/2MpD3D3","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","1011604796636352514","null","False","0.0","1.01160479663635251E18","null","False","Tue Jun 26 13:39:12 +0000 2018","null","False","[公民行動資料庫]礦場開採破壞山林40年 太魯閣族人北上亞泥股東會抗議 https://t.co/cBxeD6pKzw","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/VZOIbBeaUh","https://twngo.cf/2KmXSSc","twngo.cf/2KmXSSc","43.0","66.0","","","","","","","","","","","","","","","0.0","66.0","0.0","null","null","1011568849097981953","null","False","0.0","1.01156884909798195E18","null","False","Tue Jun 26 11:16:22 +0000 2018","null","False","[環資訊息]野外觀察不怕沒人鑑定  iNaturalist 中文化  自然觀察更容易 https://t.co/VZOIbBeaUh","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LGBTIQTaiwan","62.0","75.0","","","","","","","https://t.co/3PqcscQFQh","https://twngo.cf/2tDma00","twngo.cf/2tDma00","38.0","61.0","","","","","","","","","","","","","","","0.0","75.0","1.0","null","null","1011546122358349824","null","False","0.0","1.01154612235834982E18","null","False","Tue Jun 26 09:46:03 +0000 2018","null","False","[同志熱線訊息]20180708（日）青少年同志聚會：暑假動動手time！ https://t.co/3PqcscQFQh #LGBTIQTaiwan","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/R1fze4REJE","https://twngo.cf/2KpLzo4","twngo.cf/2KpLzo4","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","1011543668728229889","null","False","0.0","1.01154366872822989E18","null","False","Tue Jun 26 09:36:18 +0000 2018","null","False","[台語文基金會]相片【頒獎典禮】2018有影講台語 https://t.co/R1fze4REJE","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fLy30LrS1J","https://twngo.cf/2yLhLO8","twngo.cf/2yLhLO8","14.0","37.0","","","","","","","","","","","","","","","0.0","37.0","0.0","null","null","1011537861244588033","null","False","0.0","1.01153786124458803E18","null","False","Tue Jun 26 09:13:14 +0000 2018","null","False","[永社]華山大草原是破窗嗎 https://t.co/fLy30LrS1J","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/5AbZHs6TRT","https://twngo.cf/2tFS6k2","twngo.cf/2tFS6k2","16.0","39.0","","","","","","","","","","","","","","","0.0","39.0","0.0","null","null","1011535349703733248","null","False","0.0","1.01153534970373325E18","null","False","Tue Jun 26 09:03:15 +0000 2018","null","False","[永社]現行法制拿關說也沒辦法 https://t.co/5AbZHs6TRT","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/dFhH7iP3cZ","https://twngo.cf/2lzx0Av","twngo.cf/2lzx0Av","37.0","60.0","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","1011527341477122050","null","False","0.0","1.01152734147712205E18","null","False","Tue Jun 26 08:31:26 +0000 2018","null","False","[環資訊息]「礦下有人」 亞泥股東會場外 新城山、關西居民現身爆衝突   https://t.co/dFhH7iP3cZ","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","","","","","","","https://t.co/JOf3kAMYjv","https://to.twngo.xyz/2N1Vej4","to.twngo.xyz/2N1Vej4","54.0","77.0","","","","","","","","","","","","","","","0.0","77.0","0.0","null","null","1011527233180069888","null","False","1.0","1.01152723318006989E18","null","False","Tue Jun 26 08:31:00 +0000 2018","null","False","[NGO 推進器] 本週想來聊聊 NGOs (法律) 個案管理系統，但文章的重點絕不是推銷置入任何服務商。 https://t.co/JOf3kAMYjv","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Z6Etuh2HgP","https://twngo.cf/2MZX58o","twngo.cf/2MZX58o","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","1011518984234074112","null","False","0.0","1.01151898423407411E18","null","False","Tue Jun 26 07:58:13 +0000 2018","null","False","[伊甸]伊甸基金會 just uploaded a video https://t.co/Z6Etuh2HgP","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/s3E23Fy9in","https://twngo.cf/2MjaKG8","twngo.cf/2MjaKG8","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","1011518981734268928","null","False","0.0","1.01151898173426893E18","null","False","Tue Jun 26 07:58:13 +0000 2018","null","False","[伊甸]伊甸基金會 just uploaded a video https://t.co/s3E23Fy9in","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/3AY7Wlf52t","https://twngo.cf/2KioLn3","twngo.cf/2KioLn3","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","1011517243547582464","null","False","0.0","1.01151724354758246E18","null","False","Tue Jun 26 07:51:18 +0000 2018","null","False","[環資訊息]【廣編】永續衣著，穿衣新哲學 ──WILDGREEN冶綠有機棉 https://t.co/3AY7Wlf52t","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/VTWhCWDIgS","https://twngo.cf/2lBf5JK","twngo.cf/2lBf5JK","47.0","70.0","","","","","","","","","","","","","","","0.0","70.0","0.0","null","null","1011512443636502528","null","False","0.0","1.01151244363650253E18","null","False","Tue Jun 26 07:32:14 +0000 2018","null","False","[蠻野心足訊息][聯合新聞稿] 亞泥礦下有人 不要再挖我家  守護國土 捍衛太魯閣Truku https://t.co/VTWhCWDIgS","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ZaXa5ElZ8J","https://twngo.cf/2KpgkpV","twngo.cf/2KpgkpV","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","1011512002420895745","null","False","0.0","1.01151200242089574E18","null","False","Tue Jun 26 07:30:29 +0000 2018","null","False","[白絲帶協會]【用手機熬夜看世足 小心增加視力負擔】 https://t.co/ZaXa5ElZ8J","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/yFR24OAr5B","https://twngo.cf/2KiqKuL","twngo.cf/2KiqKuL","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","1011511999010918400","null","False","0.0","1.0115119990109184E18","null","False","Tue Jun 26 07:30:28 +0000 2018","null","False","[白絲帶協會]【假的！ 「臭跩貓」送免費貼圖騙個資！】 https://t.co/yFR24OAr5B","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Z6Etuh2HgP","https://twngo.cf/2MZX58o","twngo.cf/2MZX58o","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","1011502453060227072","null","False","0.0","1.01150245306022707E18","null","False","Tue Jun 26 06:52:32 +0000 2018","null","False","伊甸基金會 just uploaded a video https://t.co/Z6Etuh2HgP","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/s3E23Fy9in","https://twngo.cf/2MjaKG8","twngo.cf/2MjaKG8","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","1011498599421759489","null","False","0.0","1.01149859942175949E18","null","False","Tue Jun 26 06:37:13 +0000 2018","null","False","伊甸基金會 just uploaded a video https://t.co/s3E23Fy9in","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/AiKXpSbP6w","https://twngo.cf/2K5KHWm","twngo.cf/2K5KHWm","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","1011488301499473922","null","False","0.0","1.01148830149947392E18","null","False","Tue Jun 26 05:56:18 +0000 2018","null","False","[環資訊息]空污法三讀 空品維護區老車限行 台中學區將優先 https://t.co/AiKXpSbP6w","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TaiwanInnocenceProject","47.0","70.0","","","","","","","https://t.co/AH2rIB9Pxe","https://twngo.cf/2lAqB8f","twngo.cf/2lAqB8f","23.0","46.0","","","","","","","","","","","","","","","0.0","70.0","0.0","null","null","1011486087842279424","null","False","0.0","1.01148608784227942E18","null","False","Tue Jun 26 05:47:30 +0000 2018","null","False","[平冤訊息]《平冤週報》 6/16~6/23 https://t.co/AH2rIB9Pxe ＃TaiwanInnocenceProject","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vRmpnls6as","https://twngo.cf/2JvCpqo","twngo.cf/2JvCpqo","46.0","69.0","","","","","","","","","","","","","","","0.0","69.0","0.0","null","null","1006084417062875137","null","False","0.0","1.00608441706287514E18","null","False","Mon Jun 11 08:03:11 +0000 2018","null","False","[Global Action Taiwan]Lilyian：聰明是種天賦，良善則是一種選擇 https://t.co/vRmpnls6as","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Ax57ygpB8s","https://twngo.cf/2MjqsBU","twngo.cf/2MjqsBU","19.0","42.0","","","","","","","","","","","","","","","0.0","42.0","0.0","null","null","1006081923637182464","null","False","1.0","1.00608192363718246E18","null","False","Mon Jun 11 07:53:17 +0000 2018","null","False","[永社]打擊網路假新聞　看德國怎麼做 https://t.co/Ax57ygpB8s","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/yGcTlCai5q","https://twngo.cf/2MfBloG","twngo.cf/2MfBloG","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","1006064295657041920","null","False","0.0","1.00606429565704192E18","null","False","Mon Jun 11 06:43:14 +0000 2018","null","False","[環資訊息]抨新空污法消滅二行程 車主預告週末上凱道 https://t.co/yGcTlCai5q","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/puU4xYgFMd","https://twngo.cf/2JvJPu9","twngo.cf/2JvJPu9","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","1006056743716220928","null","False","0.0","1.00605674371622093E18","null","False","Mon Jun 11 06:13:13 +0000 2018","null","False","[環資訊息]航空城捷運G09重納開發範圍 不同意戶面臨徵收 https://t.co/puU4xYgFMd","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YmXRPkZMPf","https://twngo.cf/2sI8QaX","twngo.cf/2sI8QaX","16.0","39.0","","","","","","","","","","","","","","","0.0","39.0","0.0","null","null","1006056710732165120","null","False","0.0","1.00605671073216512E18","null","False","Mon Jun 11 06:13:06 +0000 2018","null","False","[澄社訊息]對台31條的虛與實 https://t.co/YmXRPkZMPf","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/VoMjwUXVhv","https://twngo.cf/2JrrEpb","twngo.cf/2JrrEpb","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","1006049462157021185","null","False","0.0","1.00604946215702118E18","null","False","Mon Jun 11 05:44:17 +0000 2018","null","False","[當代漂泊訊息]2018 愛睏 – 我想好好睡覺 https://t.co/VoMjwUXVhv","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Cdjo2RSs2I","https://twngo.cf/2sN7iMF","twngo.cf/2sN7iMF","64.0","87.0","","","","","","","","","","","","","","","0.0","87.0","0.0","null","null","1006031664869511169","null","False","0.0","1.00603166486951117E18","null","False","Mon Jun 11 04:33:34 +0000 2018","null","False","[高教工會訊息]亞太學院校方突襲申請停辦  全校學生群情激憤 北上教育部  拒絕核准停辦！要求保障原校畢業、原有師資、原有權益 https://t.co/Cdjo2RSs2I","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/cMM4BckbhT","https://twngo.cf/2HC2A92","twngo.cf/2HC2A92","37.0","60.0","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","1006029133552455680","null","False","0.0","1.00602913355245568E18","null","False","Mon Jun 11 04:23:31 +0000 2018","null","False","[永社] 0622「大法庭大？還是最高法院大？」永社司改系列座談會（七） https://t.co/cMM4BckbhT","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/GFcSF2xeTI","https://twngo.cf/2JED7RA","twngo.cf/2JED7RA","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","1006021540125773825","null","False","0.0","1.00602154012577382E18","null","False","Mon Jun 11 03:53:20 +0000 2018","null","False","[環資訊息]玳瑁救傷野放10週  洄游路徑生態揭秘 https://t.co/GFcSF2xeTI","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/UfedEbHTOk","https://twngo.cf/2sKfZrm","twngo.cf/2sKfZrm","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","1006020245658750976","null","False","0.0","1.00602024565875098E18","null","False","Mon Jun 11 03:48:12 +0000 2018","null","False","[環資訊息]【我們的島】綠光的啟示 認清賞螢經濟只是附加價值 https://t.co/UfedEbHTOk","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/O8aF4PAFsq","https://twngo.cf/2LHOequ","twngo.cf/2LHOequ","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","1006018812418895872","null","False","0.0","1.00601881241889587E18","null","False","Mon Jun 11 03:42:30 +0000 2018","null","False","[婦女新知訊息]【聲援行動】看護工周休1日24小時，譴責勞動部傲慢怠惰 https://t.co/O8aF4PAFsq","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/1uTADjHfiF","https://twngo.cf/2JsIcNK","twngo.cf/2JsIcNK","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","1006017751247392768","null","False","0.0","1.00601775124739277E18","null","False","Mon Jun 11 03:38:17 +0000 2018","null","False","[環資訊息]【我們的島】城市邊界的空污戰爭 鶯歌居民要乾淨空氣 https://t.co/1uTADjHfiF","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/sBuxQxLgwq","https://twngo.cf/2JpH90Z","twngo.cf/2JpH90Z","44.0","67.0","","","","","","","","","","","","","","","0.0","67.0","0.0","null","null","1006017188074000384","null","False","0.0","1.00601718807400038E18","null","False","Mon Jun 11 03:36:03 +0000 2018","null","False","[智障者家長總會 ]中華民國智障者家長總會 just uploaded a video https://t.co/sBuxQxLgwq","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/idGIfiQlv6","https://twngo.cf/2kZPLfW","twngo.cf/2kZPLfW","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","1006015269322526720","null","False","0.0","1.00601526932252672E18","null","False","Mon Jun 11 03:28:25 +0000 2018","null","False","[環資訊息]【我們的島】留住未來木  台灣杉人工林的故事 https://t.co/idGIfiQlv6","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ywz7Uia4OE","https://twngo.cf/2sMrL4v","twngo.cf/2sMrL4v","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","1006013586899111937","null","False","0.0","1.00601358689911194E18","null","False","Mon Jun 11 03:21:44 +0000 2018","null","False","公民監督國會聯盟 just uploaded a video https://t.co/ywz7Uia4OE","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/tkW4Xy9GB9","https://twngo.cf/2JEFtA5","twngo.cf/2JEFtA5","24.0","47.0","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","1006013484365221888","null","False","0.0","1.00601348436522189E18","null","False","Mon Jun 11 03:21:20 +0000 2018","null","False","[綠色和平台灣]無所不在的塑膠污染，已入侵南極 https://t.co/tkW4Xy9GB9","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/UaARgYbIez","https://twngo.cf/2sMXTVz","twngo.cf/2sMXTVz","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","1006008957637398528","null","False","0.0","1.00600895763739853E18","null","False","Mon Jun 11 03:03:20 +0000 2018","null","False","[環資訊息]後灣保住陸蟹棲地  首例「以地易地」開發成就三方共贏 https://t.co/UaARgYbIez","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/acfjDAf9Ne","https://twngo.cf/2JEx2oe","twngo.cf/2JEx2oe","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","1006002676373577729","null","False","0.0","1.00600267637357773E18","null","False","Mon Jun 11 02:38:23 +0000 2018","null","False","[環資訊息]抗塑戰爭 印度環境部長籲：每天實踐一項綠行動 https://t.co/acfjDAf9Ne","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/sBuxQxLgwq","https://twngo.cf/2JpH90Z","twngo.cf/2JpH90Z","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","1006002133630582784","null","False","0.0","1.00600213363058278E18","null","False","Mon Jun 11 02:36:13 +0000 2018","null","False","中華民國智障者家長總會 just uploaded a video https://t.co/sBuxQxLgwq","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Taipei","16.0","23.0","NetSquared","NetSquared","3.0","14.0","6186292","6186292.0","https://t.co/n1lMuUJuev","https://hubs.ly/H0csKgz0","hubs.ly/H0csKgz0","81.0","104.0","","","","","","","","","","","","","","","0.0","140.0","0.0","null","null","1005965883552903169","null","False","0.0","1.00596588355290317E18","null","False","Mon Jun 11 00:12:11 +0000 2018","null","False","RT @NetSquared: #Taipei 2018-06-12 不能吃的捐款趨勢報告，卻可以讓NPO錢途更穩定？ 解密2017捐款趨勢報告 | 網路星期二 https://t.co/n1lMuUJuev \n@frontiertw @techsoupAPAC @TechSo…","zh","809491.0","","null","null","","","","","","","","","","","","","",""
"","","","","","","Frontiertw","Frontiertw","106.0","117.0","15014959","1.5014959E7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","TechSoup AsiaPacific","TechSoupAPAC","118.0","131.0","334497540","3.3449754E8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TaiwanInnocenceProject","67.0","90.0","","","","","","","https://t.co/2RKdEa0GV2","https://mailchi.mp/971d006d9ee2/0sqmly44yp-404155","mailchi.mp/971d006d9ee2/0…","42.0","65.0","","","","","","","","","","","","","","","0.0","90.0","0.0","null","null","1005826717079015424","null","False","0.0","1.00582671707901542E18","null","False","Sun Jun 10 14:59:11 +0000 2018","null","False","[平冤訊息]【冤冤相報x逆思專題】散落的真相拼圖：冤案媒體報導觀察，以鄭性澤案為例 https://t.co/2RKdEa0GV2　 ＃TaiwanInnocenceProject","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://sumall.com/"" rel=""nofollow"">SumAll</a>","","","","","","","","","","https://t.co/8F7jSLJDyc","https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=17c465d01051b0a37a5c54f0","sumall.com/performancetwe…","86.0","109.0","https://twitter.com/NGOnewsTW/status/1005781730966626304/photo/1","110.0","133.0","https://t.co/WkLSAeEZvC","http://pbs.twimg.com/media/DfVBJ0cX0AE-4UE.jpg","1005781728739446785","1.00578172873944678E18","https://pbs.twimg.com/media/DfVBJ0cX0AE-4UE.jpg","thumb","150.0","150.0","crop","photo","pic.twitter.com/WkLSAeEZvC","0.0","133.0","0.0","null","null","1005781730966626304","null","False","0.0","1.0057817309666263E18","null","False","Sun Jun 10 12:00:25 +0000 2018","null","False","My week on Twitter 🎉: 2 Retweets, 8.33K Retweet Reach, 1 New Follower. See yours with https://t.co/8F7jSLJDyc https://t.co/WkLSAeEZvC","en","","null","null","null","https://twitter.com/NGOnewsTW/status/1005781730966626304/photo/1","110.0","133.0","https://t.co/WkLSAeEZvC","http://pbs.twimg.com/media/DfVBJ0cX0AE-4UE.jpg","1005781728739446785","1.00578172873944678E18","https://pbs.twimg.com/media/DfVBJ0cX0AE-4UE.jpg","thumb","150.0","150.0","crop","photo","pic.twitter.com/WkLSAeEZvC"
"","","","","","","","","","","","","","","","","","","","","","","","","","small","680.0","340.0","fit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","small","680.0","340.0","fit","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","medium","756.0","378.0","fit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","medium","756.0","378.0","fit","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","large","756.0","378.0","fit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","large","756.0","378.0","fit","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/yyumSowpxL","https://twngo.cf/2sPy6fB","twngo.cf/2sPy6fB","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","1005544880699998208","null","False","0.0","1.00554488069999821E18","null","False","Sat Jun 09 20:19:16 +0000 2018","null","False","[環資訊息]海洋垃圾的逆襲！盼人類擺脫塑縛，省思寶特瓶之使用 https://t.co/yyumSowpxL","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/h4MHeDFUpm","https://twngo.cf/2sVfJom","twngo.cf/2sVfJom","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","1005544878556708865","null","False","0.0","1.00554487855670886E18","null","False","Sat Jun 09 20:19:15 +0000 2018","null","False","[環資訊息]南迴藝術計劃，走入島嶼南端，向自然致敬 https://t.co/h4MHeDFUpm","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/G8ZPVJ5Auk","https://twngo.cf/2JxJTp8","twngo.cf/2JxJTp8","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","1005501117390819328","null","False","0.0","1.00550111739081933E18","null","False","Sat Jun 09 17:25:22 +0000 2018","null","False","[酷兒權益訊息]【聲明稿】為自己發聲 － 精神病人同儕支持 https://t.co/G8ZPVJ5Auk","zh","","null","null","null","","","","","","","","","","","","","",""
