"coordinates","retweeted","source","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Jrd3gJ6eYC","http://ift.tt/2mcsKbm","ift.tt/2mcsKbm","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","838577905269637122","null","False","0.0","8.3857790526963712E17","null","False","Mon Mar 06 02:32:07 +0000 2017","null","False","公民監督國會聯盟 just uploaded a video https://t.co/Jrd3gJ6eYC","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Lbo6FYI5Px","http://ift.tt/2lQwn43","ift.tt/2lQwn43","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","838576204655517697","null","False","0.0","8.385762046555177E17","null","False","Mon Mar 06 02:25:21 +0000 2017","null","False","[澄社訊息]請把防衛臺灣民主的兩岸法治建設放上執政者的政治議程 https://t.co/Lbo6FYI5Px","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/WSSMXO2Wjv","http://ift.tt/2mcnILU","ift.tt/2mcnILU","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","838575833669316608","null","False","0.0","8.3857583366931661E17","null","False","Mon Mar 06 02:23:53 +0000 2017","null","False","[環資訊息]聯合國淨海計畫「向海洋塑膠宣戰」 十國加入 https://t.co/WSSMXO2Wjv","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Px1FMdJRRO","http://ift.tt/2mUT4Vz","ift.tt/2mUT4Vz","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","838573759279820800","null","False","0.0","8.385737592798208E17","null","False","Mon Mar 06 02:15:38 +0000 2017","null","False","[民主書院訊息]李克強：堅決反對和遏制「台獨」分裂活動 https://t.co/Px1FMdJRRO","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/wkLX34CQHG","http://ift.tt/2mJyfja","ift.tt/2mJyfja","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","838573757685985280","null","False","0.0","8.3857375768598528E17","null","False","Mon Mar 06 02:15:38 +0000 2017","null","False","[民主書院訊息]美報告指台灣外勞遭剝削 府：極重視勞工權益 https://t.co/wkLX34CQHG","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/GsXOtUxJVn","http://ift.tt/2lQmrHD","ift.tt/2lQmrHD","37.0","60.0","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","838571194957824004","null","False","0.0","8.38571194957824E17","null","False","Mon Mar 06 02:05:27 +0000 2017","null","False","[民主書院訊息]內蒙古牧民遭威脅上訪將拘留 牧民講述官員克扣草場移民補貼 https://t.co/GsXOtUxJVn","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MpykGLa2zS","http://ift.tt/2mJwtyh","ift.tt/2mJwtyh","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","838571192810356736","null","False","0.0","8.3857119281035674E17","null","False","Mon Mar 06 02:05:26 +0000 2017","null","False","[民主書院訊息]中國兩會召開當局嚴陣以待 多名訪民被拘留 https://t.co/MpykGLa2zS","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/R28ubF5Q50","http://ift.tt/2lQvzMo","ift.tt/2lQvzMo","23.0","46.0","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","838571190759407617","null","False","0.0","8.3857119075940762E17","null","False","Mon Mar 06 02:05:26 +0000 2017","null","False","[民主書院訊息]西藏抗暴五十八周年台北大游行 https://t.co/R28ubF5Q50","ja","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/1Oyy3Bs1uk","http://ift.tt/2lupk4E","ift.tt/2lupk4E","11.0","34.0","","","","","","","","","","","","","","","0.0","34.0","0.0","null","null","838568083719585792","null","False","0.0","8.3856808371958579E17","null","False","Mon Mar 06 01:53:05 +0000 2017","null","False","[環資訊息]金門的路 https://t.co/1Oyy3Bs1uk","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/1GGkoNI2oL","http://ift.tt/2m8nBzp","ift.tt/2m8nBzp","23.0","46.0","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","838438742436233217","null","False","0.0","8.3843874243623322E17","null","False","Sun Mar 05 17:19:08 +0000 2017","null","False","[親子共學訊息]我從宜蘭到台中參加反空污遊行 https://t.co/1GGkoNI2oL","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/hYJ6RqHBSJ","http://ift.tt/2n1XWre","ift.tt/2n1XWre","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","838348887375167488","null","False","0.0","8.3834888737516749E17","null","False","Sun Mar 05 11:22:05 +0000 2017","null","False","媒觀 just uploaded a video https://t.co/hYJ6RqHBSJ","ja","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/x3cR80nIli","http://ift.tt/2lHURLK","ift.tt/2lHURLK","52.0","75.0","","","","","","","","","","","","","","","0.0","75.0","0.0","null","null","838026737682378753","null","False","0.0","8.3802673768237875E17","null","False","Sat Mar 04 14:01:58 +0000 2017","null","False","[護家盟訊息]兒童在同志家庭成長沒問題？研究發現 同性戀家庭子女較易出現跨性別行為  且性傾向較不確定 https://t.co/x3cR80nIli","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xXNCJlNXjn","http://ift.tt/2m5y9Pq","ift.tt/2m5y9Pq","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","837999340018872321","null","False","0.0","8.3799934001887232E17","null","False","Sat Mar 04 12:13:06 +0000 2017","null","False","[環資訊息]一場園遊會節省近1000個垃圾！ 不會麻煩的餐具租借 https://t.co/xXNCJlNXjn","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/eWaOvDTqmO","http://ift.tt/2mDfMVh","ift.tt/2mDfMVh","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","837999338026594304","null","False","0.0","8.379993380265943E17","null","False","Sat Mar 04 12:13:06 +0000 2017","null","False","[環資訊息]不只是校園一景 也是老同學、老朋友的「全國最美校樹」 https://t.co/eWaOvDTqmO","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9Ysr3VyW7i","http://ift.tt/2lpxagd","ift.tt/2lpxagd","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","837995564029603841","null","False","0.0","8.3799556402960384E17","null","False","Sat Mar 04 11:58:06 +0000 2017","null","False","[環資訊息]明天我們還有水嗎？《消失的藍色星球》 https://t.co/9Ysr3VyW7i","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bfK3TCOUtH","http://ift.tt/2lpaOeP","ift.tt/2lpaOeP","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","837938225670942720","null","False","0.0","8.3793822567094272E17","null","False","Sat Mar 04 08:10:15 +0000 2017","null","False","[澄社訊息]克盡憲法義務  亦莫忘憲改與國會改革承諾 https://t.co/bfK3TCOUtH","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/eYETLVRYyh","http://ift.tt/2m6Km8j","ift.tt/2m6Km8j","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","837931420307841024","null","False","0.0","8.3793142030784102E17","null","False","Sat Mar 04 07:43:13 +0000 2017","null","False","[環資訊息]環資家庭日 「快速約會」支持者 暢談16年甘苦 https://t.co/eYETLVRYyh","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vcylRfvVLg","http://ift.tt/2m3nVks","ift.tt/2m3nVks","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","837683914655301638","null","False","0.0","8.3768391465530163E17","null","False","Fri Mar 03 15:19:43 +0000 2017","null","False","[親子共學訊息]台灣親子共學教育促進會郭秘書長專訪(HD) https://t.co/vcylRfvVLg","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vWoMqwSXeH","http://ift.tt/2lm1t7x","ift.tt/2lm1t7x","37.0","60.0","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","837653698025238529","null","False","0.0","8.3765369802523853E17","null","False","Fri Mar 03 13:19:39 +0000 2017","null","False","[親子共學訊息]【台中吊嘎記】傾斜的姿態：質疑當事人行徑，體恤爆料者心意 https://t.co/vWoMqwSXeH","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Mz7WRfHv07","http://ift.tt/2m2EME7","ift.tt/2m2EME7","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","837641986756726784","null","False","0.0","8.3764198675672678E17","null","False","Fri Mar 03 12:33:06 +0000 2017","null","False","[高教工會訊息]免費工作權益法律諮詢，3月17日（五）歡迎預約參加！ https://t.co/Mz7WRfHv07","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jY8ldPuYkW","http://ift.tt/2mzySfc","ift.tt/2mzySfc","41.0","64.0","","","","","","","","","","","","","","","0.0","64.0","0.0","null","null","837597451867549697","null","False","0.0","8.375974518675497E17","null","False","Fri Mar 03 09:36:08 +0000 2017","null","False","[主婦聯盟訊息]【讀書講座】閱讀瑪格麗特．愛特伍——《挑戰莎士比亞2：血巫孽種》 https://t.co/jY8ldPuYkW","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/H8ObaX9bxL","http://ift.tt/2lGApMh","ift.tt/2lGApMh","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","837591922147459073","null","False","0.0","8.3759192214745907E17","null","False","Fri Mar 03 09:14:10 +0000 2017","null","False","[台南新芽]講台南 l 給這一代吃貨的地圖 https://t.co/H8ObaX9bxL","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/imYocLLWNN","http://ift.tt/2ll8xBe","ift.tt/2ll8xBe","14.0","37.0","","","","","","","","","","","","","","","0.0","37.0","0.0","null","null","837591919962161152","null","False","0.0","8.3759191996216115E17","null","False","Fri Mar 03 09:14:10 +0000 2017","null","False","[台南新芽]動保政策工作坊 https://t.co/imYocLLWNN","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/pKHbVHpf3R","http://ift.tt/2lGE8cA","ift.tt/2lGE8cA","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","837588036737204224","null","False","0.0","8.3758803673720422E17","null","False","Fri Mar 03 08:58:44 +0000 2017","null","False","[永社]【活動紀錄】0225「轉型正義與暫時權利保護」座談會 https://t.co/pKHbVHpf3R","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/LvK7I2ZBpS","http://ift.tt/2mkSVNX","ift.tt/2mkSVNX","12.0","35.0","","","","","","","","","","","","","","","0.0","35.0","0.0","null","null","837562451264700416","null","False","0.0","8.3756245126470042E17","null","False","Fri Mar 03 07:17:04 +0000 2017","null","False","[永社]違憲一中承諾書 https://t.co/LvK7I2ZBpS","ja","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/j4yPHkSx5N","http://ift.tt/2lAnlHw","ift.tt/2lAnlHw","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","837540128390180865","null","False","0.0","8.3754012839018086E17","null","False","Fri Mar 03 05:48:22 +0000 2017","null","False","[環資訊息]排除私有地惹議 立委籲原民會修改傳統領域劃設辦法 https://t.co/j4yPHkSx5N","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/EKN1fEcp4p","http://ift.tt/2mMeVOM","ift.tt/2mMeVOM","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","837503614562283521","null","False","0.0","8.3750361456228352E17","null","False","Fri Mar 03 03:23:16 +0000 2017","null","False","[民主書院訊息]香港26名議員致函俞正聲 反對梁振英出任政協副主席 https://t.co/EKN1fEcp4p","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/oTEJeluDWE","http://ift.tt/2m0NmTS","ift.tt/2m0NmTS","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","837503612989353985","null","False","0.0","8.3750361298935398E17","null","False","Fri Mar 03 03:23:16 +0000 2017","null","False","[民主書院訊息]台灣私校世新大學簽署“研修承諾書” https://t.co/oTEJeluDWE","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MbNXE2CJfs","http://ift.tt/2mMcLP8","ift.tt/2mMcLP8","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","837503611378753536","null","False","0.0","8.3750361137875354E17","null","False","Fri Mar 03 03:23:15 +0000 2017","null","False","[民主書院訊息]新疆警方 “反恐”清查升級 網民聽“自由亞洲”遭拘留 https://t.co/MbNXE2CJfs","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/LmHsha45kx","http://ift.tt/2m0XWdr","ift.tt/2m0XWdr","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","837503608954499072","null","False","0.0","8.3750360895449907E17","null","False","Fri Mar 03 03:23:15 +0000 2017","null","False","[民主書院訊息]“兩會”維穩：在京訪民持續遭地方當局攔截 網絡空間收窄 https://t.co/LmHsha45kx","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kxwUDITci1","http://ift.tt/2mMke0T","ift.tt/2mMke0T","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","837503606664409092","null","False","0.0","8.3750360666440909E17","null","False","Fri Mar 03 03:23:14 +0000 2017","null","False","[民主書院訊息]共軍宮古島海域操演 國防部：全程監控 https://t.co/kxwUDITci1","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/m9FIRF97Yt","http://ift.tt/2lzCg4M","ift.tt/2lzCg4M","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","837495021532286977","null","False","0.0","8.3749502153228698E17","null","False","Fri Mar 03 02:49:07 +0000 2017","null","False","[親子共學訊息]【台中吊嘎記】「正義魔人」的道德憤慨感所為何來？ https://t.co/m9FIRF97Yt","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xgTocwZPgW","http://ift.tt/2lkfbYe","ift.tt/2lkfbYe","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","837494880402276352","null","False","0.0","8.3749488040227635E17","null","False","Fri Mar 03 02:48:34 +0000 2017","null","False","[環資訊息]購物用塑膠袋收費 西班牙2018年也要跟進 https://t.co/xgTocwZPgW","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/dWj0PtW7iE","http://ift.tt/2lFCGXX","ift.tt/2lFCGXX","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","837494878678417409","null","False","0.0","8.3749487867841741E17","null","False","Fri Mar 03 02:48:33 +0000 2017","null","False","[環資訊息]環團爆核二廠周遭輻射異常  原能會：將協同採樣 https://t.co/dWj0PtW7iE","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/uL0PBYSyRu","http://ift.tt/2m0HUAk","ift.tt/2m0HUAk","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","837491821102120960","null","False","0.0","8.3749182110212096E17","null","False","Fri Mar 03 02:36:24 +0000 2017","null","False","[環資訊息]20萬桶核廢海拋台灣？  原能會排除可能  環團不信 https://t.co/uL0PBYSyRu","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/k7qrSVbukE","http://ift.tt/2mM2kLB","ift.tt/2mM2kLB","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","837491818182901761","null","False","0.0","8.3749181818290176E17","null","False","Fri Mar 03 02:36:23 +0000 2017","null","False","[環資訊息]誰說租屋不能節能？ 成功挑戰兩個月電費117元 https://t.co/k7qrSVbukE","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/H99dwXweFN","http://ift.tt/2mgjUtu","ift.tt/2mgjUtu","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","837489505984720897","null","False","0.0","8.374895059847209E17","null","False","Fri Mar 03 02:27:12 +0000 2017","null","False","[司改會訊息]小筆記：「總統府司法改革國是會議」第一分組第一次會議 https://t.co/H99dwXweFN","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/qy8EEG4aNU","http://ift.tt/2m1u2nz","ift.tt/2m1u2nz","18.0","41.0","","","","","","","","","","","","","","","0.0","41.0","0.0","null","null","837468658062458882","null","False","0.0","8.3746865806245888E17","null","False","Fri Mar 03 01:04:22 +0000 2017","null","False","[親子共學訊息]當孩子覺得冷... https://t.co/qy8EEG4aNU","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/7vh0PyPs4R","http://ift.tt/2mdzDcB","ift.tt/2mdzDcB","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","837301904380166144","null","False","0.0","8.3730190438016614E17","null","False","Thu Mar 02 14:01:44 +0000 2017","null","False","[同志熱線訊息]2017/03/04(六) [好家在]-親子議題聊天會 https://t.co/7vh0PyPs4R","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ctlXv0ULpC","http://ift.tt/2lgL8ks","ift.tt/2lgL8ks","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","837274074745344000","null","False","0.0","8.37274074745344E17","null","False","Thu Mar 02 12:11:09 +0000 2017","null","False","[至善電子報]至善第130期電子報- 至善第79期會訊出爐！ https://t.co/ctlXv0ULpC","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/6zLcazIQO7","http://ift.tt/2mwyYnG","ift.tt/2mwyYnG","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","837248501595717634","null","False","0.0","8.3724850159571763E17","null","False","Thu Mar 02 10:29:32 +0000 2017","null","False","[高教工會訊息]【開會通知】高教工會第二屆第三次會員代表大會 https://t.co/6zLcazIQO7","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/2YWpRcBdg0","http://ift.tt/2lCeGFl","ift.tt/2lCeGFl","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","837218995426193409","null","False","0.0","8.3721899542619341E17","null","False","Thu Mar 02 08:32:17 +0000 2017","null","False","[永社]高涌誠盼將監院轉型為國家人權委員會 https://t.co/2YWpRcBdg0","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/oEj8Z3lpFg","http://ift.tt/2mO7qWV","ift.tt/2mO7qWV","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","837214448557379584","null","False","0.0","8.3721444855737958E17","null","False","Thu Mar 02 08:14:13 +0000 2017","null","False","[勵馨訊息]勵馨基金會 just uploaded a video https://t.co/oEj8Z3lpFg","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/oEj8Z3lpFg","http://ift.tt/2mO7qWV","ift.tt/2mO7qWV","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","837203151287635969","null","False","0.0","8.3720315128763597E17","null","False","Thu Mar 02 07:29:20 +0000 2017","null","False","勵馨基金會 just uploaded a video https://t.co/oEj8Z3lpFg","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/zdaQ1Yl4rQ","http://ift.tt/2luPnDY","ift.tt/2luPnDY","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","837188019404869632","null","False","0.0","8.3718801940486963E17","null","False","Thu Mar 02 06:29:12 +0000 2017","null","False","[台語文基金會]國家語言發展法公聽會，歡迎逐家網路報名~ https://t.co/zdaQ1Yl4rQ","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/qq5IPFJQrX","http://ift.tt/2luHLBB","ift.tt/2luHLBB","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","837187451932258304","null","False","0.0","8.371874519322583E17","null","False","Thu Mar 02 06:26:57 +0000 2017","null","False","[蠻野心足訊息]【蠻野講堂】台北市芝山岩景觀管制的運動歷程、挑戰與未來行動 https://t.co/qq5IPFJQrX","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4YNDgAZBZm","http://ift.tt/2mNM8sw","ift.tt/2mNM8sw","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","837174195247263744","null","False","0.0","8.3717419524726374E17","null","False","Thu Mar 02 05:34:16 +0000 2017","null","False","[人約盟訊息]人權公約施行監督聯盟針對監察委員提名人選之聲明 https://t.co/4YNDgAZBZm","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0gIWaH8I21","http://ift.tt/2mgJMFV","ift.tt/2mgJMFV","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","837164617835118593","null","False","0.0","8.3716461783511859E17","null","False","Thu Mar 02 04:56:13 +0000 2017","null","False","[環資訊息]雲縣斗六、斗南都會區 可望今年展開「隨袋徵收」 https://t.co/0gIWaH8I21","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/alume0R3ja","http://ift.tt/2mgtQDB","ift.tt/2mgtQDB","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","837139969701523458","null","False","0.0","8.3713996970152346E17","null","False","Thu Mar 02 03:18:16 +0000 2017","null","False","[環資訊息]常州毒地案敗訴顯挑戰 高成本的「歷史遺留污染」訴訟 https://t.co/alume0R3ja","zh","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ebBFmKXa4o","http://ift.tt/2mNgQC5","ift.tt/2mNgQC5","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","837138364696526848","null","False","0.0","8.3713836469652685E17","null","False","Thu Mar 02 03:11:54 +0000 2017","null","False","[環資訊息]連署要求違章工廠決策公開、實施政策環評 https://t.co/ebBFmKXa4o","zh","null","null","null","","","","","","","","","","","","","",""
