"coordinates","retweeted","source","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors____-","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/B4jnwqLNZb","http://bit.ly/2ydb1bj","bit.ly/2ydb1bj","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","924836354567098368","null","False","0.0","9.2483635456709837E17","null","False","Mon Oct 30 03:12:24 +0000 2017","null","False","[環資訊息]別讓陸蟹少子化  蟹媽媽需要更多幫助 https://t.co/B4jnwqLNZb","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/JmjABaLBJO","http://bit.ly/2zZJver","bit.ly/2zZJver","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","924835479178153984","null","False","0.0","9.2483547917815398E17","null","False","Mon Oct 30 03:08:55 +0000 2017","null","False","婦女新知基金會 just uploaded a video https://t.co/JmjABaLBJO","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YXfv4w97P2","http://bit.ly/2gNheQd","bit.ly/2gNheQd","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","924833858415185921","null","False","0.0","9.2483385841518592E17","null","False","Mon Oct 30 03:02:29 +0000 2017","null","False","[環資訊息]追求零廢棄  各國齊聚香港顯神通 業者：政策「由下而上」才有效 https://t.co/YXfv4w97P2","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","48.0","54.0","https://t.co/E5d7OH6tHg","http://bit.ly/2icI7go","bit.ly/2icI7go","24.0","47.0","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","924825034740420608","null","False","0.0","9.2482503474042061E17","null","False","Mon Oct 30 02:27:25 +0000 2017","null","False","[民主書院訊息]美國國會聽證會討論新疆人權問題 https://t.co/E5d7OH6tHg #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","55.0","60.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","56.0","62.0","https://t.co/0uJNOfaMIP","http://bit.ly/2zg1O1P","bit.ly/2zg1O1P","32.0","55.0","","","","","","","","","","","","","","","0.0","68.0","0.0","null","null","924823728705425408","null","False","0.0","9.2482372870542541E17","null","False","Mon Oct 30 02:22:13 +0000 2017","null","False","[民主書院訊息]中國維權人士：習新時代對民間社會的打壓將更嚴厲 https://t.co/0uJNOfaMIP #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","63.0","68.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","61.0","67.0","https://t.co/3CWBkgadBR","http://bit.ly/2ieU3yg","bit.ly/2ieU3yg","37.0","60.0","","","","","","","","","","","","","","","0.0","73.0","0.0","null","null","924823726453125120","null","False","0.0","9.2482372645312512E17","null","False","Mon Oct 30 02:22:13 +0000 2017","null","False","[民主書院訊息]小英出訪南島》過境會僑胞 小英：外交面臨挑戰但不自我設限 https://t.co/3CWBkgadBR #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","68.0","73.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","49.0","55.0","https://t.co/qhzFiunS8c","http://bit.ly/2zgOwm2","bit.ly/2zgOwm2","25.0","48.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","924823721575174146","null","False","0.0","9.2482372157517414E17","null","False","Mon Oct 30 02:22:12 +0000 2017","null","False","[民主書院訊息]地方維穩創新 鄭州電影購票實名制 https://t.co/qhzFiunS8c #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","56.0","61.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kMrpBrIq6i","http://bit.ly/2zhQNgC","bit.ly/2zhQNgC","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","924820072165715968","null","False","0.0","9.2482007216571597E17","null","False","Mon Oct 30 02:07:42 +0000 2017","null","False","[環資訊息]紐西蘭新總理承諾 2050年達成全國零碳排 https://t.co/kMrpBrIq6i","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/dTC8kwFgZo","http://bit.ly/2yVgtz4","bit.ly/2yVgtz4","15.0","38.0","","","","","","","","","","","","","","","0.0","38.0","0.0","null","null","924814513962184704","null","False","0.0","9.248145139621847E17","null","False","Mon Oct 30 01:45:37 +0000 2017","null","False","[澄社訊息]台三線與米香廊道 https://t.co/dTC8kwFgZo","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Medium","Medium","7.0","14.0","571202103","5.71202103E8","","","","https://t.co/KtEue4Cqsw","https://www.getrevue.co/profile/twngo","getrevue.co/profile/twngo","57.0","80.0","","","","","","","","","","","","","","","0.0","80.0","0.0","null","null","924633139107979271","null","False","0.0","9.2463313910797926E17","null","False","Sun Oct 29 13:44:53 +0000 2017","null","False","除了每週二在 @Medium 平台的專文外，也歡迎訂閱「NGO推進器」雙週電子報，主動把文章滙整到訂戶電子郵件。\nhttps://t.co/KtEue4Cqsw","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/v4P5Dt0uUz","http://bit.ly/2yUC73R","bit.ly/2yUC73R","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","924607044602220545","null","False","0.0","9.2460704460222054E17","null","False","Sun Oct 29 12:01:12 +0000 2017","null","False","[親子共學訊息]親子共學參與ＨＩＶ＋ＯＫ同志大遊行 發言稿 https://t.co/v4P5Dt0uUz","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://sumall.com/"" rel=""nofollow"">SumAll</a>","","","","","","","","","","https://t.co/8F7jSLJDyc","https://sumall.com/performancetweet?utm_source=twitter&utm_medium=publishing&utm_campaign=performance_tweet&utm_content=text_and_media&utm_term=17c465d01051b0a37a5c54f0","sumall.com/performancetwe…","112.0","135.0","https://twitter.com/NGOnewsTW/status/924606898564927490/photo/1","136.0","159.0","https://t.co/8iviP1gmnm","http://pbs.twimg.com/media/DNTdEn8XkAElLgf.jpg","924606895029194753","9.2460689502919475E17","https://pbs.twimg.com/media/DNTdEn8XkAElLgf.jpg","thumb","150.0","150.0","crop","photo","pic.twitter.com/8iviP1gmnm","0.0","159.0","0.0","null","null","924606898564927490","null","False","0.0","9.2460689856492749E17","null","False","Sun Oct 29 12:00:37 +0000 2017","null","False","My week on Twitter 🎉: 3 Favorited, 4 Retweets, 2.61K Retweet Reach, 4 New Followers, 146 Tweets. See yours with https://t.co/8F7jSLJDyc https://t.co/8iviP1gmnm","en","","null","null","null","https://twitter.com/NGOnewsTW/status/924606898564927490/photo/1","136.0","159.0","https://t.co/8iviP1gmnm","http://pbs.twimg.com/media/DNTdEn8XkAElLgf.jpg","924606895029194753","9.2460689502919475E17","https://pbs.twimg.com/media/DNTdEn8XkAElLgf.jpg","thumb","150.0","150.0","crop","photo","pic.twitter.com/8iviP1gmnm"
"","","","","","","","","","","","","","","","","","","","","","","","","","small","680.0","340.0","fit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","small","680.0","340.0","fit","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","large","756.0","378.0","fit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","large","756.0","378.0","fit","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","medium","756.0","378.0","fit","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","medium","756.0","378.0","fit","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/3zkWVXWZkh","http://bit.ly/2lpNUEq","bit.ly/2lpNUEq","41.0","64.0","","","","","","","","","","","","","","","0.0","64.0","0.0","null","null","924514963980419074","null","False","0.0","9.2451496398041907E17","null","False","Sun Oct 29 05:55:18 +0000 2017","null","False","[親子共學訊息]【2017年11/25~26台南親子共學家庭教育實踐班】課程簡章 https://t.co/3zkWVXWZkh","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/eIEcmF2AcF","http://bit.ly/2zfz8pL","bit.ly/2zfz8pL","70.0","93.0","","","","","","","","","","","","","","","0.0","93.0","0.0","null","null","924412808942571520","null","False","0.0","9.2441280894257152E17","null","False","Sat Oct 28 23:09:23 +0000 2017","null","False","[動物研究學會]APA中華民國 保護動物協會: ""社團法人中華民國保護動物協會- 八里保育場 訓犬那件事"" and more videos https://t.co/eIEcmF2AcF","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/eIEcmF2AcF","http://bit.ly/2zfz8pL","bit.ly/2zfz8pL","62.0","85.0","","","","","","","","","","","","","","","0.0","85.0","0.0","null","null","924398938416992256","null","False","0.0","9.2439893841699226E17","null","False","Sat Oct 28 22:14:16 +0000 2017","null","False","APA中華民國 保護動物協會: ""社團法人中華民國保護動物協會- 八里保育場 訓犬那件事"" and more videos https://t.co/eIEcmF2AcF","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/TLlN6Kzq5O","http://bit.ly/2yac63I","bit.ly/2yac63I","20.0","43.0","","","","","","","","","","","","","","","0.0","43.0","0.0","null","null","924244484497530880","null","False","0.0","9.2424448449753088E17","null","False","Sat Oct 28 12:00:31 +0000 2017","null","False","[靖娟基金會]靖娟基金會142期電子報 https://t.co/TLlN6Kzq5O","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/KT6WaQRIHu","http://bit.ly/2zOj0I5","bit.ly/2zOj0I5","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","924171426495647744","null","False","0.0","9.2417142649564774E17","null","False","Sat Oct 28 07:10:13 +0000 2017","null","False","[親子共學訊息]大人整理自己的情緒，也是一種「佈置環境」 https://t.co/KT6WaQRIHu","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/BaWxTKJlMN","http://bit.ly/2hiPDHf","bit.ly/2hiPDHf","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","924100933168062464","null","False","0.0","9.2410093316806246E17","null","False","Sat Oct 28 02:30:06 +0000 2017","null","False","[護家盟訊息]【新聞稿】性平教育教什麼？幸福盟回應2017年同志大遊行主題 https://t.co/BaWxTKJlMN","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","The Engine Room","EngnRoom","3.0","12.0","364511203","3.64511203E8","AllVoicesCount","28.0","43.0","","","","","","","","","","","","","","","","","","","","0.0","144.0","0.0","null","null","924095711578275841","null","False","0.0","9.2409571157827584E17","null","","Sat Oct 28 02:09:21 +0000 2017","null","False","RT @EngnRoom: Four years of #AllVoicesCount research on using tech for transparency & accountability, one microsite \nhttps://t.co/fUGbYQZEg…","en","809491.0","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Ff7JXyIbcv","http://bit.ly/2zV5vr5","bit.ly/2zV5vr5","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","923977788134215681","null","False","0.0","9.2397778813421568E17","null","False","Fri Oct 27 18:20:46 +0000 2017","null","False","[勵馨訊息]收出養服務：勵馨保母用愛照顧小腳ㄚ 堂堂找到溫暖家─第917期 https://t.co/Ff7JXyIbcv","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/EUC2xJH6Qq","http://bit.ly/2gI8Gda","bit.ly/2gI8Gda","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","923947010406875137","null","False","0.0","9.2394701040687514E17","null","False","Fri Oct 27 16:18:28 +0000 2017","null","False","[伴侶盟訊息]【婚姻平權】民法違憲ing 同志趕緊「買保險」 https://t.co/EUC2xJH6Qq","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/dqryQCJ0do","http://bit.ly/2ySKBJ7","bit.ly/2ySKBJ7","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","923883904469266432","null","False","0.0","9.2388390446926643E17","null","False","Fri Oct 27 12:07:42 +0000 2017","null","False","[經民連訊息]社團法人經濟民主連合 2017年第三季捐款徵信 https://t.co/dqryQCJ0do","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/5tR0c7vjhe","http://bit.ly/2hfdgjH","bit.ly/2hfdgjH","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","923882277280632832","null","False","0.0","9.2388227728063283E17","null","False","Fri Oct 27 12:01:14 +0000 2017","null","False","[親子共學訊息]『人要互相！』～如何教孩子說道理？ https://t.co/5tR0c7vjhe","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/QZe9C9TQew","http://bit.ly/2gM4lt6","bit.ly/2gM4lt6","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","923874702300532737","null","False","0.0","9.2387470230053274E17","null","False","Fri Oct 27 11:31:08 +0000 2017","null","False","[台南新芽]台語台灣史｜上帝來台灣–基督教與白話字 https://t.co/QZe9C9TQew","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YOysb9cP61","http://bit.ly/2yOme1l","bit.ly/2yOme1l","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","923874699335127041","null","False","0.0","9.2387469933512704E17","null","False","Fri Oct 27 11:31:07 +0000 2017","null","False","[台南新芽]依海之人｜人類學家怎麼從「外人」變成「自己人」 https://t.co/YOysb9cP61","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Vm3oE6tMS5","http://bit.ly/2gORHcO","bit.ly/2gORHcO","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","923859656874844160","null","False","0.0","9.2385965687484416E17","null","False","Fri Oct 27 10:31:21 +0000 2017","null","False","[蠻野心足訊息][聯合新聞稿] 撤銷亞泥展限案  行政訴訟起訴 https://t.co/Vm3oE6tMS5","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YiFUfrbcFS","http://bit.ly/2gHjjgo","bit.ly/2gHjjgo","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","923856661097349120","null","False","0.0","9.2385666109734912E17","null","False","Fri Oct 27 10:19:27 +0000 2017","null","False","[環資訊息]《蜂狂2》  恐懼，讓農藥問題更加複雜 https://t.co/YiFUfrbcFS","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Rc6r04YPxi","http://bit.ly/2zczCNz","bit.ly/2zczCNz","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","923802551023173632","null","False","0.0","9.2380255102317363E17","null","False","Fri Oct 27 06:44:26 +0000 2017","null","False","公民監督國會聯盟 just uploaded a video https://t.co/Rc6r04YPxi","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bwoQ1z8VPU","http://bit.ly/2zczj5n","bit.ly/2zczj5n","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","923802132737863680","null","False","0.0","9.2380213273786368E17","null","False","Fri Oct 27 06:42:46 +0000 2017","null","False","[司改會訊息]再弱勢的人，都值得更好的司法 https://t.co/bwoQ1z8VPU","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/rVrLyxUyKd","http://bit.ly/2yU1ncI","bit.ly/2yU1ncI","17.0","40.0","","","","","","","","","","","","","","","0.0","40.0","0.0","null","null","923794398030286848","null","False","0.0","9.2379439803028685E17","null","False","Fri Oct 27 06:12:02 +0000 2017","null","False","[永社]日本非戰憲法將被打破嗎？ https://t.co/rVrLyxUyKd","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vDiA4z2s2F","http://bit.ly/2zIRFXZ","bit.ly/2zIRFXZ","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","923789266190299136","null","False","0.0","9.2378926619029914E17","null","False","Fri Oct 27 05:51:38 +0000 2017","null","False","[深耕德瑪汶]2017 好""柿""多磨～大安溪甜柿終於開賣拉!! https://t.co/vDiA4z2s2F","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/mvJVpHkLH0","http://bit.ly/2yPGMEt","bit.ly/2yPGMEt","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","923776054648627200","null","False","0.0","9.237760546486272E17","null","False","Fri Oct 27 04:59:09 +0000 2017","null","False","民間司法改革基金會 just uploaded a video https://t.co/mvJVpHkLH0","ja","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/387axrHTf4","http://bit.ly/2zbaYwG","bit.ly/2zbaYwG","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","923773651891212288","null","False","0.0","9.2377365189121229E17","null","False","Fri Oct 27 04:49:36 +0000 2017","null","False","地球公民基金會 (CET) just uploaded a video https://t.co/387axrHTf4","ja","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ZasVZP0LQz","http://bit.ly/2i84mEn","bit.ly/2i84mEn","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","923763511003701248","null","False","0.0","9.2376351100370125E17","null","False","Fri Oct 27 04:09:18 +0000 2017","null","False","民間司法改革基金會 just uploaded a video https://t.co/ZasVZP0LQz","ja","","null","null","null","","","","","","","","","","","","","",""
