"coordinates","retweeted","source","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors____-","contributors","in_reply_to_screen_name","in_reply_to_user_id_str"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/04XOSJtL3Y","http://ift.tt/2dh7BZ6","ift.tt/2dh7BZ6","30.0","53.0","0.0","53.0","0.0","null","null","785765701042708480","null","False","0.0","7.8576570104270848E17","null","False","Tue Oct 11 08:55:16 +0000 2016","null","False","[彰化環盟]環保署邀台化資方密室協商 環團衝撞要求共同拜會 https://t.co/04XOSJtL3Y","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/CdbxaVTrVW","http://ift.tt/2e2K5fL","ift.tt/2e2K5fL","22.0","45.0","0.0","45.0","0.0","null","null","785765697645404160","null","False","0.0","7.8576569764540416E17","null","False","Tue Oct 11 08:55:15 +0000 2016","null","False","[彰化環盟]台化抗爭 環團：財團抗議就轉彎 https://t.co/CdbxaVTrVW","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vO1mSXwWGy","http://ift.tt/2dMbGEc","ift.tt/2dMbGEc","50.0","73.0","0.0","73.0","0.0","null","null","785739024027815941","null","False","0.0","7.8573902402781594E17","null","False","Tue Oct 11 07:09:16 +0000 2016","null","False","台灣世界展望會 World Vision Taiwan just uploaded a video https://t.co/vO1mSXwWGy","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ljYEdg8qpb","http://ift.tt/2dHIEZR","ift.tt/2dHIEZR","62.0","85.0","0.0","85.0","0.0","null","null","785723364711264256","null","False","0.0","7.8572336471126426E17","null","False","Tue Oct 11 06:07:02 +0000 2016","null","False","Live on YouTube: 中華民國身心障礙聯盟 - 台灣首次身心障礙權利公約民間報告座談會-10/11桃園場之1! https://t.co/ljYEdg8qpb","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/tOtSojrRV3","http://ift.tt/2e1ZlyP","ift.tt/2e1ZlyP","18.0","41.0","0.0","41.0","0.0","null","null","785713176755265536","null","False","0.0","7.8571317675526554E17","null","False","Tue Oct 11 05:26:33 +0000 2016","null","False","[親子共學訊息]不是強忍，而是懂了 https://t.co/tOtSojrRV3","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/hnXfLWP5nT","http://ift.tt/2dTjCoH","ift.tt/2dTjCoH","29.0","52.0","0.0","52.0","0.0","null","null","785697325335318528","null","False","0.0","7.8569732533531853E17","null","False","Tue Oct 11 04:23:34 +0000 2016","null","False","[蠻野心足訊息]台灣蠻野心足生態協會徵求專職行政秘書一名 https://t.co/hnXfLWP5nT","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/JtAYlTltCj","http://ift.tt/2d8Oqxj","ift.tt/2d8Oqxj","37.0","60.0","0.0","60.0","0.0","null","null","785688221749575680","null","False","0.0","7.8568822174957568E17","null","False","Tue Oct 11 03:47:24 +0000 2016","null","False","[環資訊息]為魚蝦蓋農場  「五溝水水草日」把原生水草種回來       https://t.co/JtAYlTltCj","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/zUyL74Wch5","http://ift.tt/2dQylym","ift.tt/2dQylym","46.0","69.0","0.0","69.0","0.0","null","null","785686122018050048","null","False","0.0","7.8568612201805005E17","null","False","Tue Oct 11 03:39:03 +0000 2016","null","False","[司改會訊息]【Legal Life】Ch19 公有公共設施不良，導致受害，該如何討公道？ https://t.co/zUyL74Wch5","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/UEiu8bIpTW","http://ift.tt/2e59mXZ","ift.tt/2e59mXZ","25.0","48.0","0.0","48.0","0.0","null","null","785685701048369152","null","False","0.0","7.8568570104836915E17","null","False","Tue Oct 11 03:37:23 +0000 2016","null","False","[環資訊息]暖化殺死胃部益菌 影響椿象「轉大人」 https://t.co/UEiu8bIpTW","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0tmFKCKUck","http://ift.tt/2dQy4eW","ift.tt/2dQy4eW","46.0","69.0","0.0","69.0","0.0","null","null","785683180867166208","null","False","0.0","7.8568318086716621E17","null","False","Tue Oct 11 03:27:22 +0000 2016","null","False","[高教工會訊息]永達挪移校產計畫 再次偷跑！教育部黑箱審查 護航？私校法、創轉條例 縱容？ https://t.co/0tmFKCKUck","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/5hNWeibsJH","http://ift.tt/2dQvup5","ift.tt/2dQvup5","27.0","50.0","0.0","50.0","0.0","null","null","785679368202948608","null","False","0.0","7.8567936820294861E17","null","False","Tue Oct 11 03:12:13 +0000 2016","null","False","[環資訊息]【絕地‧再生】錯誤的迷戀是種罪 犀牛悲歌 https://t.co/5hNWeibsJH","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/s9UuJMhMPB","http://ift.tt/2dHnzP0","ift.tt/2dHnzP0","54.0","77.0","0.0","77.0","0.0","null","null","785674607558791168","null","False","0.0","7.8567460755879117E17","null","False","Tue Oct 11 02:53:18 +0000 2016","null","False","[慈林基金會]慈林於10月8日舉行「2016年慈林社會發展研修班開學典禮」，為台灣社會發展注入一股新活力! https://t.co/s9UuJMhMPB","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kOVpj6yqkc","http://ift.tt/2dQq9OL","ift.tt/2dQq9OL","31.0","54.0","0.0","54.0","0.0","null","null","785671386811564032","null","False","0.0","7.8567138681156403E17","null","False","Tue Oct 11 02:40:30 +0000 2016","null","False","[民主書院訊息]蔡英文國慶演講：堅定向前 讓國家因改革而偉大 https://t.co/kOVpj6yqkc","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Z24Tcxd8Nz","http://ift.tt/2elC6Pi","ift.tt/2elC6Pi","32.0","55.0","0.0","55.0","0.0","null","null","785671383938437120","null","False","0.0","7.8567138393843712E17","null","False","Tue Oct 11 02:40:29 +0000 2016","null","False","[民主書院訊息]原廣東烏坎村委主任林祖戀獄中上訴 有望二審開庭 https://t.co/Z24Tcxd8Nz","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4KD45j3bzX","http://ift.tt/2e1JYGB","ift.tt/2e1JYGB","31.0","54.0","0.0","54.0","0.0","null","null","785668908476993536","null","False","0.0","7.8566890847699354E17","null","False","Tue Oct 11 02:30:39 +0000 2016","null","False","[民主書院訊息]街頭舉牌要求民主 90後黃文勛“煽顛”判五年 https://t.co/4KD45j3bzX","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/XQVemI4NY2","http://ift.tt/2d8HBvj","ift.tt/2d8HBvj","33.0","56.0","0.0","56.0","0.0","null","null","785668906497241088","null","False","0.0","7.8566890649724109E17","null","False","Tue Oct 11 02:30:38 +0000 2016","null","False","[民主書院訊息]四川一智障男子派出所猝死 警方指其“猥褻”小女孩 https://t.co/XQVemI4NY2","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/HdxOSEe3wF","http://ift.tt/2e1LDf6","ift.tt/2e1LDf6","27.0","50.0","0.0","50.0","0.0","null","null","785668903116603400","null","False","0.0","7.8566890311660339E17","null","False","Tue Oct 11 02:30:38 +0000 2016","null","False","[民主書院訊息]原雲南省委書記白恩培成終身監禁第一官 https://t.co/HdxOSEe3wF","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9I1CI9KLrZ","http://ift.tt/2e4bdwl","ift.tt/2e4bdwl","11.0","34.0","0.0","34.0","0.0","null","null","785565733677834241","null","False","0.0","7.8556573367783424E17","null","False","Mon Oct 10 19:40:40 +0000 2016","null","False","[環資訊息]Test https://t.co/9I1CI9KLrZ","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ENpVAKH1qN","http://ift.tt/2dDXSfG","ift.tt/2dDXSfG","30.0","53.0","0.0","53.0","0.0","null","null","785509544348745729","null","False","0.0","7.8550954434874573E17","null","False","Mon Oct 10 15:57:24 +0000 2016","null","False","婦女新知基金會 just uploaded a video https://t.co/ENpVAKH1qN","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/3h1pJzH2oM","http://ift.tt/2dFdeQ9","ift.tt/2dFdeQ9","21.0","44.0","0.0","44.0","0.0","null","null","785368960275451904","null","False","0.0","7.853689602754519E17","null","False","Mon Oct 10 06:38:46 +0000 2016","null","False","[親子共學訊息]孩子為什麼講話態度不佳？ https://t.co/3h1pJzH2oM","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ekk97lN12g","http://ift.tt/2ehPZOb","ift.tt/2ehPZOb","35.0","58.0","0.0","58.0","0.0","null","null","785338895311470592","null","False","0.0","7.8533889531147059E17","null","False","Mon Oct 10 04:39:18 +0000 2016","null","False","[民主平台訊息]臺灣守護民主平台聲明: 只想強力領導，不管憲政將倒？ https://t.co/ekk97lN12g","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bELwSeGVdR","http://ift.tt/2dMwOcH","ift.tt/2dMwOcH","30.0","53.0","0.0","53.0","0.0","null","null","785289078161956864","null","False","0.0","7.8528907816195686E17","null","False","Mon Oct 10 01:21:20 +0000 2016","null","False","[環資訊息]批太陽能專區搶地  學者：屋頂就地使用才是王道 https://t.co/bELwSeGVdR","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/W8bJ3W8lBv","http://ift.tt/2dECmWY","ift.tt/2dECmWY","14.0","37.0","0.0","37.0","0.0","null","null","785258998408810496","null","False","0.0","7.852589984088105E17","null","False","Sun Oct 09 23:21:49 +0000 2016","null","False","[環資訊息]源頭上的掩埋場 https://t.co/W8bJ3W8lBv","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/RVBEYofkLS","http://ift.tt/2d1mosn","ift.tt/2d1mosn","20.0","43.0","0.0","43.0","0.0","null","null","785258994264866816","null","False","0.0","7.8525899426486682E17","null","False","Sun Oct 09 23:21:48 +0000 2016","null","False","[環資訊息]再利用的真與假：脫逃的底渣 https://t.co/RVBEYofkLS","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/QCcSFuf2oi","http://ift.tt/2dECLst","ift.tt/2dECLst","23.0","46.0","0.0","46.0","0.0","null","null","785258982747303936","null","False","0.0","7.8525898274730394E17","null","False","Sun Oct 09 23:21:45 +0000 2016","null","False","[環資訊息]再利用的真與假： 魚塭養出廢棄物 https://t.co/QCcSFuf2oi","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/HLrxdsZsRW","http://ift.tt/2doYumw","ift.tt/2doYumw","33.0","56.0","0.0","56.0","0.0","null","null","785229941877121025","null","False","0.0","7.8522994187712102E17","null","False","Sun Oct 09 21:26:21 +0000 2016","null","False","[環資訊息]生態避難所！ 夏威夷深海珊瑚綿延 特有種密度世界第一 https://t.co/HLrxdsZsRW","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/WhvHV7xs0T","http://ift.tt/2dOwJY3","ift.tt/2dOwJY3","28.0","51.0","0.0","51.0","0.0","null","null","785018538520109056","null","False","0.0","7.8501853852010906E17","null","False","Sun Oct 09 07:26:19 +0000 2016","null","False","[環資訊息]守護黑翅鳶、貓頭鷹  防檢局推無毒防鼠撇步 https://t.co/WhvHV7xs0T","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/g2NazmxZim","http://ift.tt/2eeLO5N","ift.tt/2eeLO5N","33.0","56.0","0.0","56.0","0.0","null","null","784933007488614400","null","False","0.0","7.849330074886144E17","null","False","Sun Oct 09 01:46:26 +0000 2016","null","False","[環資訊息]【綠桌遊】《創世界》企鵝大象住隔壁 相連棲地不分離  https://t.co/g2NazmxZim","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/FB1MJBW3kJ","http://ift.tt/2d3pR4I","ift.tt/2d3pR4I","21.0","44.0","0.0","44.0","0.0","null","null","784928343779119104","null","False","0.0","7.849283437791191E17","null","False","Sun Oct 09 01:27:55 +0000 2016","null","False","[環資訊息]流浪到淡水 捷運窗外植物巡禮 https://t.co/FB1MJBW3kJ","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/TYrH1dLhPc","http://ift.tt/2dW7GUO","ift.tt/2dW7GUO","19.0","42.0","0.0","42.0","0.0","null","null","784928342374027265","null","False","0.0","7.8492834237402726E17","null","False","Sun Oct 09 01:27:54 +0000 2016","null","False","[環資訊息]【阿拉斯加追候鳥】一齡鳥 https://t.co/TYrH1dLhPc","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/oFkQxAMRPK","http://ift.tt/2d3oKlq","ift.tt/2d3oKlq","24.0","47.0","0.0","47.0","0.0","null","null","784928340713037824","null","False","0.0","7.8492834071303782E17","null","False","Sun Oct 09 01:27:54 +0000 2016","null","False","[環資訊息]【沒有垃圾的一年】吃外食也要零垃圾 https://t.co/oFkQxAMRPK","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ICeWOVWvq9","http://ift.tt/2e1z8Qr","ift.tt/2e1z8Qr","13.0","36.0","0.0","36.0","0.0","null","null","784683885024145409","null","False","0.0","7.8468388502414541E17","null","False","Sat Oct 08 09:16:31 +0000 2016","null","False","[勞陣訊息]勞動者電子報 https://t.co/ICeWOVWvq9","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Ma0OnLs3gU","http://ift.tt/2dLkECU","ift.tt/2dLkECU","32.0","55.0","0.0","55.0","0.0","null","null","784505365530550273","null","False","0.0","7.8450536553055027E17","null","False","Fri Oct 07 21:27:09 +0000 2016","null","False","[環資訊息]CITES大會落幕 通過51項提案 開創保育新局面 https://t.co/Ma0OnLs3gU","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/hT3fgNs8KI","http://ift.tt/2cX9mvR","ift.tt/2cX9mvR","38.0","61.0","0.0","61.0","0.0","null","null","784419223938469888","null","False","0.0","7.8441922393846989E17","null","False","Fri Oct 07 15:44:51 +0000 2016","null","False","[慈林基金會]慈林講座~從宜蘭看台灣美術（謝里法主講），歡迎免費入場參加! https://t.co/hT3fgNs8KI","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/yqOMaVsgCf","http://ift.tt/2cWYqOG","ift.tt/2cWYqOG","29.0","52.0","0.0","52.0","0.0","null","null","784413229598531584","null","False","0.0","7.8441322959853158E17","null","False","Fri Oct 07 15:21:02 +0000 2016","null","False","[環資訊息]台化爭議燒進環保署  李應元：長期仍規劃遷廠 https://t.co/yqOMaVsgCf","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kG4fgzZLDZ","http://ift.tt/2e9wlnB","ift.tt/2e9wlnB","19.0","42.0","0.0","42.0","0.0","null","null","784413091211739136","null","False","0.0","7.8441309121173914E17","null","False","Fri Oct 07 15:20:29 +0000 2016","null","False","[荒野訊息]2016永續海洋行動呼籲 https://t.co/kG4fgzZLDZ","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/SVOtZN2yRS","http://ift.tt/2dEQFKH","ift.tt/2dEQFKH","32.0","55.0","0.0","55.0","0.0","null","null","784413088074305537","null","False","0.0","7.8441308807430554E17","null","False","Fri Oct 07 15:20:28 +0000 2016","null","False","[荒野訊息]沙灘上，要抓寶還是撿垃圾？——淨灘直擊的寶可夢現象 https://t.co/SVOtZN2yRS","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/A9IHqUHBjG","http://ift.tt/2e9wAix","ift.tt/2e9wAix","19.0","42.0","0.0","42.0","0.0","null","null","784413082860785664","null","False","0.0","7.8441308286078566E17","null","False","Fri Oct 07 15:20:27 +0000 2016","null","False","[荒野訊息]大肚山守護夏日紫斑蝶活動 https://t.co/A9IHqUHBjG","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/cCygkEUTsf","http://ift.tt/2dERIKX","ift.tt/2dERIKX","16.0","39.0","0.0","39.0","0.0","null","null","784413079333371904","null","False","0.0","7.844130793333719E17","null","False","Fri Oct 07 15:20:26 +0000 2016","null","False","[荒野訊息]守護環境，從1開始 https://t.co/cCygkEUTsf","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Mo8nn6E0jR","http://ift.tt/2e9wiIr","ift.tt/2e9wiIr","17.0","40.0","0.0","40.0","0.0","null","null","784413075814420480","null","False","0.0","7.8441307581442048E17","null","False","Fri Oct 07 15:20:25 +0000 2016","null","False","[荒野訊息]從解說教育到棲地守護 https://t.co/Mo8nn6E0jR","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/NWcTwEsl8J","http://ift.tt/2dES83O","ift.tt/2dES83O","22.0","45.0","0.0","45.0","0.0","null","null","784413071133507584","null","False","0.0","7.8441307113350758E17","null","False","Fri Oct 07 15:20:24 +0000 2016","null","False","[荒野訊息]支持高雄茄萣溼地成為國際級溼地 https://t.co/NWcTwEsl8J","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/WaqajJx7f7","http://ift.tt/2e9wszp","ift.tt/2e9wszp","21.0","44.0","0.0","44.0","0.0","null","null","784413065471197184","null","False","0.0","7.8441306547119718E17","null","False","Fri Oct 07 15:20:23 +0000 2016","null","False","[荒野訊息]經濟體制與環境保育的轉型正義 https://t.co/WaqajJx7f7","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/3j3udssBzR","http://ift.tt/2djTrE1","ift.tt/2djTrE1","18.0","41.0","0.0","41.0","0.0","null","null","784382725646127104","null","False","0.0","7.843827256461271E17","null","False","Fri Oct 07 13:19:49 +0000 2016","null","False","[荒野訊息]夢田——荒野的綠獎計畫 https://t.co/3j3udssBzR","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/eR2nYOIzU3","http://ift.tt/2dKdb7m","ift.tt/2dKdb7m","12.0","35.0","0.0","35.0","0.0","null","null","784382718285144064","null","False","0.0","7.8438271828514406E17","null","False","Fri Oct 07 13:19:47 +0000 2016","null","False","[荒野訊息]家鄉的想像 https://t.co/eR2nYOIzU3","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bSpLfarkx8","http://ift.tt/2djSxHK","ift.tt/2djSxHK","13.0","36.0","0.0","36.0","0.0","null","null","784382706130059264","null","False","0.0","7.8438270613005926E17","null","False","Fri Oct 07 13:19:44 +0000 2016","null","False","[荒野訊息]馬祖淨灘手札 https://t.co/bSpLfarkx8","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/TlJtZy6Wqi","http://ift.tt/2dACpDN","ift.tt/2dACpDN","34.0","57.0","0.0","57.0","0.0","null","null","784381055172247552","null","False","0.0","7.8438105517224755E17","null","False","Fri Oct 07 13:13:11 +0000 2016","null","False","[勵馨訊息]勵馨倡議：陽光底下的陰影　帶領男孩看見自己-第863期 https://t.co/TlJtZy6Wqi","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/GFP1pl1im0","http://ift.tt/2cWGpQF","ift.tt/2cWGpQF","37.0","60.0","0.0","60.0","0.0","null","null","784358426394628096","null","False","0.0","7.843584263946281E17","null","False","Fri Oct 07 11:43:16 +0000 2016","null","False","[同志熱線訊息]20161023（日）《回家》微電影及映後座談會－台東場 https://t.co/GFP1pl1im0","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/T7SLsehWg6","http://ift.tt/2dzFdRi","ift.tt/2dzFdRi","52.0","75.0","0.0","75.0","0.0","null","null","784358422812717056","null","False","0.0","7.8435842281271706E17","null","False","Fri Oct 07 11:43:15 +0000 2016","null","False","[同志熱線訊息]2016/10/23(日) 矮鵝~你看他們是開放式關係！--和開放式關係的刻板印象對話 https://t.co/T7SLsehWg6","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/rgS2Kua7mI","http://ift.tt/2dXdOb9","ift.tt/2dXdOb9","28.0","51.0","0.0","51.0","0.0","null","null","784351541801222144","null","False","0.0","7.8435154180122214E17","null","False","Fri Oct 07 11:15:54 +0000 2016","null","False","[屏東環盟]年度大事紀：2015年7月～2016年8月 https://t.co/rgS2Kua7mI","ja","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/6QUoyIzyxt","http://ift.tt/2dRrKaI","ift.tt/2dRrKaI","32.0","55.0","0.0","55.0","0.0","null","null","784342761084452864","null","False","0.0","7.8434276108445286E17","null","False","Fri Oct 07 10:41:01 +0000 2016","null","False","[環資訊息]畜牧污水亂排抓不到？ 新埤鄉自主護水加碼糞肥再利用 https://t.co/6QUoyIzyxt","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/u1YEfLiOOg","http://ift.tt/2d87DCx","ift.tt/2d87DCx","29.0","52.0","0.0","52.0","0.0","null","null","784341147795726336","null","False","0.0","7.8434114779572634E17","null","False","Fri Oct 07 10:34:36 +0000 2016","null","False","[主婦聯盟訊息]從源頭把關食材安全，照顧土地也保農友健康 https://t.co/u1YEfLiOOg","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4TPCRhRMOc","http://ift.tt/2dzwvm5","ift.tt/2dzwvm5","33.0","56.0","0.0","56.0","0.0","null","null","784335009331183616","null","False","0.0","7.8433500933118362E17","null","False","Fri Oct 07 10:10:13 +0000 2016","null","False","[環資訊息]遲來的正義 環署駁回台化彰化廠「特殊性工業區」訴願案 https://t.co/4TPCRhRMOc","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YPjKDTpgX6","http://ift.tt/2dQusrG","ift.tt/2dQusrG","18.0","41.0","0.0","41.0","0.0","null","null","784320860731510785","null","False","0.0","7.8432086073151078E17","null","False","Fri Oct 07 09:13:59 +0000 2016","null","False","[環盟訊息]台灣環境雙週刊第99期 https://t.co/YPjKDTpgX6","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/oPIptzZx6c","http://ift.tt/2dYielW","ift.tt/2dYielW","24.0","47.0","0.0","47.0","0.0","null","null","784314684480458752","null","False","0.0","7.8431468448045875E17","null","False","Fri Oct 07 08:49:27 +0000 2016","null","False","[平冤訊息]《平冤週報》  10/1~10/7 https://t.co/oPIptzZx6c","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/M83YEqcVgO","http://ift.tt/2dRckDw","ift.tt/2dRckDw","24.0","47.0","0.0","47.0","0.0","null","null","784313941170106368","null","False","0.0","7.8431394117010637E17","null","False","Fri Oct 07 08:46:30 +0000 2016","null","False","[看守台灣協會]我們要真正的零廢棄、循環經濟  https://t.co/M83YEqcVgO","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/QZ0O2gC9s8","http://ift.tt/2cWaikb","ift.tt/2cWaikb","34.0","57.0","0.0","57.0","0.0","null","null","784290513553797120","null","False","0.0","7.8429051355379712E17","null","False","Fri Oct 07 07:13:24 +0000 2016","null","False","[勵馨訊息]勵馨基金會 just uploaded a video https://t.co/QZ0O2gC9s8","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/TbNMUvjKG7","http://ift.tt/2dwYXG8","ift.tt/2dwYXG8","50.0","73.0","0.0","73.0","0.0","null","null","784269315079966720","null","False","0.0","7.8426931507996672E17","null","False","Fri Oct 07 05:49:10 +0000 2016","null","False","台灣世界展望會 World Vision Taiwan just uploaded a video https://t.co/TbNMUvjKG7","zh","","null","null","null"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/QZ0O2gC9s8","http://ift.tt/2cWaikb","ift.tt/2cWaikb","28.0","51.0","0.0","51.0","0.0","null","null","784266924926521345","null","False","0.0","7.8426692492652134E17","null","False","Fri Oct 07 05:39:40 +0000 2016","null","False","勵馨基金會 just uploaded a video https://t.co/QZ0O2gC9s8","zh","","null","null","null"
