"coordinates","retweeted","source","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors____-","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YnRLuC9K4N","https://twngo.cf/2E1qEkP","twngo.cf/2E1qEkP","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","960821484330606592","null","False","0.0","9.6082148433060659E17","null","False","Tue Feb 06 10:24:27 +0000 2018","null","False","[綠色和平台灣]冬奧贊助商SAMSUNG，可否Let It Snow？ https://t.co/YnRLuC9K4N","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","","","","","","","https://t.co/LEX0EjMy1V","https://to.twngo.xyz/2BeEt0C","to.twngo.xyz/2BeEt0C","82.0","105.0","","","","","","","","","","","","","","","0.0","105.0","0.0","null","null","960812813450084353","null","False","0.0","9.6081281345008435E17","null","False","Tue Feb 06 09:50:00 +0000 2018","null","False","[NGO 推進器] 即便無接觸處理數據資料之訓練經歷，仍可從這套方法中學習到許多基礎概念，簡言之若想要快速提昇自身的資料識讀辨察力，它的確是一套很不錯的學習清單。\nhttps://t.co/LEX0EjMy1V","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/RtgP4DbK1y","https://twngo.cf/2EL2JHN","twngo.cf/2EL2JHN","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","960809340180553728","null","False","0.0","9.6080934018055373E17","null","False","Tue Feb 06 09:36:12 +0000 2018","null","False","[環資訊息]終於！彰化農地工廠今開拆  第一件就是鹿港電器 https://t.co/RtgP4DbK1y","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/NK3U9fAOYC","https://twngo.cf/2BIilx5","twngo.cf/2BIilx5","44.0","67.0","","","","","","","","","","","","","","","0.0","67.0","0.0","null","null","960803864122396672","null","False","0.0","9.6080386412239667E17","null","False","Tue Feb 06 09:14:26 +0000 2018","null","False","[永社]【會後新聞稿】「面對核電代價 翻轉能源未來」2018 廢核遊行 啟動公佈記者會 https://t.co/NK3U9fAOYC","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/N3snAFji2f","https://twngo.cf/2nHHy1K","twngo.cf/2nHHy1K","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","960801831327805440","null","False","0.0","9.6080183132780544E17","null","False","Tue Feb 06 09:06:22 +0000 2018","null","False","[環資訊息]廢核未完成式  民間再度發起311上街頭 https://t.co/N3snAFji2f","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xc69X2Sov4","https://twngo.cf/2GPaFZ0","twngo.cf/2GPaFZ0","24.0","47.0","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","960795542707232769","null","False","0.0","9.6079554270723277E17","null","False","Tue Feb 06 08:41:22 +0000 2018","null","False","[主婦聯盟訊息]「低碳生活　永續地球」募款專案 https://t.co/xc69X2Sov4","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ic3PCuhIXI","https://twngo.cf/2saWoTn","twngo.cf/2saWoTn","24.0","47.0","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","960795540391911424","null","False","0.0","9.6079554039191142E17","null","False","Tue Feb 06 08:41:22 +0000 2018","null","False","[主婦聯盟訊息]「低碳生活　永續地球」募款專案 https://t.co/ic3PCuhIXI","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/yL6Q4ZfATz","https://twngo.cf/2EmlmUw","twngo.cf/2EmlmUw","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","960780459725770752","null","False","0.0","9.6078045972577075E17","null","False","Tue Feb 06 07:41:26 +0000 2018","null","False","[蠻野心足訊息][記者會] 2018 廢核遊行，啟動公佈 https://t.co/yL6Q4ZfATz","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0lp5UvJ7F9","https://twngo.cf/2C0sEbe","twngo.cf/2C0sEbe","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","960776618942910464","null","False","0.0","9.6077661894291046E17","null","False","Tue Feb 06 07:26:10 +0000 2018","null","False","[環資訊息]法規、訂單兩箭 促企業負起責任、實質改善環保表現 https://t.co/0lp5UvJ7F9","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/HiNWBpVnru","https://twngo.cf/2sepfpP","twngo.cf/2sepfpP","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","960736616045334528","null","False","0.0","9.6073661604533453E17","null","False","Tue Feb 06 04:47:13 +0000 2018","null","False","[白絲帶協會]【頭彎30度相當於頸椎扛18公斤 低頭族恐惹病上身】 https://t.co/HiNWBpVnru","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LGBTIQTaiwan","57.0","70.0","","","","","","","https://t.co/XaAsP5FAHd","https://twngo.cf/2nMVAyl","twngo.cf/2nMVAyl","33.0","56.0","","","","","","","","","","","","","","","0.0","70.0","0.0","null","null","960736108375171072","null","False","0.0","9.6073610837517107E17","null","False","Tue Feb 06 04:45:12 +0000 2018","null","False","[同志熱線訊息]2018年3月-6月【嘰嘰喳喳】青少年同志聊天會 https://t.co/XaAsP5FAHd #LGBTIQTaiwan","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","NPOst 公益交流站","NPost4NPO","29.0","39.0","801691796","8.01691796E8","https://t.co/SRs3VpZkb9","http://npost.tw/archives/41173","npost.tw/archives/41173","40.0","63.0","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","960724481701568512","null","False","0.0","9.6072448170156851E17","null","False","Tue Feb 06 03:59:00 +0000 2018","null","False","非營利組織產業工會成立：從今往後，不用再孤軍奮戰 via @NPost4NPO https://t.co/SRs3VpZkb9","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/7Nebk2S0d1","https://twngo.cf/2Bdnuf9","twngo.cf/2Bdnuf9","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","960702367103635457","null","False","0.0","9.6070236710363546E17","null","False","Tue Feb 06 02:31:07 +0000 2018","null","False","[環資訊息]厚塑膠袋「用過即扔」  澳洲檢討限塑政策 https://t.co/7Nebk2S0d1","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/NGzvhSeja2","https://twngo.cf/2BdjivV","twngo.cf/2BdjivV","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","960692859887341570","null","False","0.0","9.6069285988734157E17","null","False","Tue Feb 06 01:53:21 +0000 2018","null","False","[華人民主書院]中美兩國就中國核力量威脅產生爭議 https://t.co/NGzvhSeja2","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/nJhmB0Uf5G","https://twngo.cf/2BI0ciH","twngo.cf/2BI0ciH","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","960692856812965888","null","False","0.0","9.6069285681296589E17","null","False","Tue Feb 06 01:53:20 +0000 2018","null","False","[華人民主書院]李凈瑜前往聯合國 台權會陪同譴責中國侵犯「外國人」人權 https://t.co/nJhmB0Uf5G","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/C2InF73tpq","https://twngo.cf/2BcH6QP","twngo.cf/2BcH6QP","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","960692853709123585","null","False","0.0","9.6069285370912358E17","null","False","Tue Feb 06 01:53:19 +0000 2018","null","False","[華人民主書院]民主派補選造勢　區諾軒：向DQ說不 https://t.co/C2InF73tpq","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4pbV2qI8wo","https://twngo.cf/2BHlsoM","twngo.cf/2BHlsoM","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","960692849967853570","null","False","0.0","9.6069284996785357E17","null","False","Tue Feb 06 01:53:18 +0000 2018","null","False","[華人民主書院]紅色經典遭惡搞 文化部急查處管控 https://t.co/4pbV2qI8wo","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","Infoxchange","Infoxchange","3.0","15.0","50874386","5.0874386E7","","","","","","","","","","","","","","","","","","","","0.0","140.0","0.0","null","null","960686245801164800","null","False","0.0","9.606862458011648E17","null","","Tue Feb 06 01:27:04 +0000 2018","null","False","RT @Infoxchange: Today is Safer Internet Day, to help encourage a better internet. How will you show respect online? Find out more: https:/…","en","809491.0","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/g2HSz25cF2","https://twngo.cf/2EmGNEO","twngo.cf/2EmGNEO","19.0","42.0","","","","","","","","","","","","","","","0.0","42.0","0.0","null","null","960592307895656450","null","False","0.0","9.6059230789565645E17","null","False","Mon Feb 05 19:13:47 +0000 2018","null","False","[伊甸]伊甸園月刊2018年新年賀卡 https://t.co/g2HSz25cF2","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/qZtccNP3Ih","https://twngo.cf/2nMBAMf","twngo.cf/2nMBAMf","59.0","82.0","","","","","","","","","","","","","","","0.0","82.0","0.0","null","null","960567015139414017","null","False","0.0","9.6056701513941402E17","null","False","Mon Feb 05 17:33:17 +0000 2018","null","False","[高教工會訊息]【大學快報第144期】: 教育部賤賣亞太！師生難過年！ 亞太師生至教育部前「反禿鷹，保權益」靜坐抗議 https://t.co/qZtccNP3Ih","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/o0aceyZkTc","https://twngo.cf/2BXlOTQ","twngo.cf/2BXlOTQ","39.0","62.0","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","960526755504295936","null","False","0.0","9.6052675550429594E17","null","False","Mon Feb 05 14:53:18 +0000 2018","null","False","[公民行動資料庫]【聲明】積極將高鐵延伸屏東   彰顯政府均衡區域發展之決心 https://t.co/o0aceyZkTc","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","LGBTIQTaiwan","56.0","69.0","","","","","","","https://t.co/lOchITaoJE","https://twngo.cf/2EHvox9","twngo.cf/2EHvox9","32.0","55.0","","","","","","","","","","","","","","","0.0","69.0","0.0","null","null","960465668851273728","null","False","0.0","9.6046566885127373E17","null","False","Mon Feb 05 10:50:34 +0000 2018","null","False","[同志熱線訊息]20180211【南部】熟男聊天室-熟男型不型 https://t.co/lOchITaoJE #LGBTIQTaiwan","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/QsSsbzw2dj","https://twngo.cf/2EJWJz3","twngo.cf/2EJWJz3","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","960434375732203521","null","False","0.0","9.6043437573220352E17","null","False","Mon Feb 05 08:46:13 +0000 2018","null","False","公民監督國會聯盟 just uploaded a video https://t.co/QsSsbzw2dj","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/BjZ6tHzRQZ","https://twngo.cf/2E1Le4C","twngo.cf/2E1Le4C","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","960434373911826432","null","False","0.0","9.6043437391182643E17","null","False","Mon Feb 05 08:46:13 +0000 2018","null","False","公民監督國會聯盟 just uploaded a video https://t.co/BjZ6tHzRQZ","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/H8JNmteTK1","https://twngo.cf/2GPJ5Lk","twngo.cf/2GPJ5Lk","63.0","86.0","","","","","","","","","","","","","","","0.0","86.0","0.0","null","null","960433298722914305","null","False","0.0","9.604332987229143E17","null","False","Mon Feb 05 08:41:57 +0000 2018","null","False","[主婦聯盟訊息]連署：守護學子呼吸安全－中南部高中職以下各級學校加裝防霾設備、PM2.5小時值超過54微克以上立即停上戶外課 https://t.co/H8JNmteTK1","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/H2DcmOpkfB","https://twngo.cf/2EHTfgi","twngo.cf/2EHTfgi","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","960433156267610112","null","False","0.0","9.6043315626761011E17","null","False","Mon Feb 05 08:41:23 +0000 2018","null","False","[環資訊息]德翔油汙近兩年  漁業損失評估遲未完成  金山漁民抗議 https://t.co/H2DcmOpkfB","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/R3gSuW5Cs6","https://twngo.cf/2EgA7rK","twngo.cf/2EgA7rK","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","960407212563795969","null","False","0.0","9.6040721256379597E17","null","False","Mon Feb 05 06:58:17 +0000 2018","null","False","[白絲帶協會]【研究發現 高劑量手機輻射導致雄鼠心臟腫瘤】 https://t.co/R3gSuW5Cs6","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/quOoykojOF","https://twngo.cf/2E4IljK","twngo.cf/2E4IljK","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","960402948353388545","null","False","0.0","9.6040294835338854E17","null","False","Mon Feb 05 06:41:20 +0000 2018","null","False","[主婦聯盟訊息]【大掃除後，哪天才有人來收垃圾？】 https://t.co/quOoykojOF","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","EndDeathPenalty","49.0","65.0","","","","","","","https://t.co/iOZr51Ku4o","https://twngo.cf/2s7rriS","twngo.cf/2s7rriS","25.0","48.0","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","960401671221338112","null","False","0.0","9.6040167122133811E17","null","False","Mon Feb 05 06:36:16 +0000 2018","null","False","[廢死聯盟訊息]第一次走進法院：翁仁賢案法庭觀察 https://t.co/iOZr51Ku4o #EndDeathPenalty","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/51nEQCoPts","https://twngo.cf/2EHgLKj","twngo.cf/2EHgLKj","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","960381579360178177","null","False","0.0","9.6038157936017818E17","null","False","Mon Feb 05 05:16:26 +0000 2018","null","False","[環資訊息]台電提核二2號機再轉申請  最快3月供電 https://t.co/51nEQCoPts","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/yVxAugV5oM","https://twngo.cf/2FMow0R","twngo.cf/2FMow0R","16.0","39.0","","","","","","","","","","","","","","","0.0","39.0","0.0","null","null","960348818356260864","null","False","0.0","9.6034881835626086E17","null","False","Mon Feb 05 03:06:15 +0000 2018","null","False","[司改會訊息]院檢不再一家親？ https://t.co/yVxAugV5oM","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xhZLgKF6N3","https://twngo.cf/2E0Rcm9","twngo.cf/2E0Rcm9","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","960347592059219968","null","False","0.0","9.6034759205921997E17","null","False","Mon Feb 05 03:01:22 +0000 2018","null","False","[環資訊息]【我們的島】與煉油廠為鄰 日夜相隨的氣爆夢魘 https://t.co/xhZLgKF6N3","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kT1aZWKWu9","https://twngo.cf/2sa7tnk","twngo.cf/2sa7tnk","24.0","47.0","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","960346299496304640","null","False","0.0","9.6034629949630464E17","null","False","Mon Feb 05 02:56:14 +0000 2018","null","False","[環資訊息]雙溪的選擇題 水庫水田，孰緩孰急？ https://t.co/kT1aZWKWu9","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bbjvqhAhHv","https://twngo.cf/2EEjxQw","twngo.cf/2EEjxQw","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","960339970316754944","null","False","0.0","9.6033997031675494E17","null","False","Mon Feb 05 02:31:05 +0000 2018","null","False","[環資訊息]動督盟：零撲殺實施周年  縣市首長表現成績如何？ https://t.co/bbjvqhAhHv","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/2SMFvRkWnE","https://twngo.cf/2nKj7zV","twngo.cf/2nKj7zV","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","960336278771388418","null","False","0.0","9.6033627877138842E17","null","False","Mon Feb 05 02:16:25 +0000 2018","null","False","[環資訊息]香港立法會投票通過 2021年前禁止象牙貿易 https://t.co/2SMFvRkWnE","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/H4OfMbQQEk","https://twngo.cf/2E1xBGL","twngo.cf/2E1xBGL","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","960335001010270211","null","False","0.0","9.6033500101027021E17","null","False","Mon Feb 05 02:11:21 +0000 2018","null","False","[環資訊息]他單車環島1700公里訪全台濕地 發現最賺錢的是這裡 https://t.co/H4OfMbQQEk","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/CvgHI3HA06","https://twngo.cf/2E35Mhm","twngo.cf/2E35Mhm","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","960332549888315393","null","False","0.0","9.6033254988831539E17","null","False","Mon Feb 05 02:01:36 +0000 2018","null","False","公民監督國會聯盟 just uploaded a video https://t.co/CvgHI3HA06","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/cbCOWEyJi9","https://twngo.cf/2s4C4CZ","twngo.cf/2s4C4CZ","17.0","40.0","","","","","","","","","","","","","","","0.0","40.0","0.0","null","null","960332372096045057","null","False","0.0","9.6033237209604506E17","null","False","Mon Feb 05 02:00:54 +0000 2018","null","False","[澄社訊息]川普「假新聞」的危害 https://t.co/cbCOWEyJi9","ja","","null","null","null","","","","","","","","","","","","","",""
