"coordinates","retweeted","source","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors____-","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/K5cpOUNeam","http://bit.ly/2uyvshA","bit.ly/2uyvshA","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","979178121609048064","null","False","0.0","9.7917812160904806E17","null","False","Thu Mar 29 02:07:11 +0000 2018","null","False","[華人民主書院]“709”律師王宇給海外留學兒子彙款受限 https://t.co/K5cpOUNeam","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/e9qZxbYUIc","http://bit.ly/2GgEJzZ","bit.ly/2GgEJzZ","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","979178118547165186","null","False","0.0","9.7917811854716518E17","null","False","Thu Mar 29 02:07:10 +0000 2018","null","False","[華人民主書院]金正恩秘訪北京眾紛紜 網上急刪“金三胖” https://t.co/e9qZxbYUIc","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/OWcUZOO45J","http://bit.ly/2utjplr","bit.ly/2utjplr","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","979178116286439424","null","False","0.0","9.7917811628643942E17","null","False","Thu Mar 29 02:07:09 +0000 2018","null","False","[華人民主書院]李凈瑜探李明哲返台 海基會感謝台商協助 https://t.co/OWcUZOO45J","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YvDUvlpXMi","http://bit.ly/2GhwfsF","bit.ly/2GhwfsF","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","979178112666820608","null","False","0.0","9.7917811266682061E17","null","False","Thu Mar 29 02:07:08 +0000 2018","null","False","[華人民主書院]港團體向政務司長請願反對《國歌法》立法 https://t.co/YvDUvlpXMi","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xlAhoWQ2yF","http://bit.ly/2Gj0vz9","bit.ly/2Gj0vz9","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","979173876272902144","null","False","0.0","9.7917387627290214E17","null","False","Thu Mar 29 01:50:18 +0000 2018","null","False","[主婦聯盟訊息]要求行政院 立即撤回深澳案 https://t.co/xlAhoWQ2yF","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4di1eUa7cP","http://bit.ly/2E2QPXL","bit.ly/2E2QPXL","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","979148680547766272","null","False","0.0","9.7914868054776627E17","null","False","Thu Mar 29 00:10:11 +0000 2018","null","False","[白絲帶協會]【動物實驗證實 藍光傷害視網膜 8歲童2年恐致病變】 https://t.co/4di1eUa7cP","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/IM9d9bHOkY","http://bit.ly/2E2Ejre","bit.ly/2E2Ejre","68.0","91.0","","","","","","","","","","","","","","","0.0","91.0","0.0","null","null","979136413093515267","null","False","0.0","9.7913641309351526E17","null","False","Wed Mar 28 23:21:27 +0000 2018","null","False","[中華記協訊息]國家通訊傳播委員會(NCC)針對其中涉及違反電視節目分級處理辦法及公共秩序與善良風俗之節目作出核處及發函改進之處分決議 https://t.co/IM9d9bHOkY","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Qbtj4iGZjL","http://bit.ly/2GRGu3F","bit.ly/2GRGu3F","50.0","73.0","","","","","","","","","","","","","","","0.0","73.0","0.0","null","null","979136410430078976","null","False","0.0","9.7913641043007898E17","null","False","Wed Mar 28 23:21:26 +0000 2018","null","False","[中華記協訊息]詹婷怡說藉由提高物聯網網路環境整體可靠度促進智慧城市及物聯網各項創新應用服務之發展 https://t.co/Qbtj4iGZjL","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","","","","","","","https://t.co/LlXpDpoEJ0","https://to.twngo.xyz/2puhYh4","to.twngo.xyz/2puhYh4","54.0","77.0","","","","","","","","","","","","","","","0.0","101.0","0.0","null","null","979062062377664512","null","False","1.0","9.7906206237766451E17","null","False","Wed Mar 28 18:26:00 +0000 2018","null","False","TWNGO 推進器介紹過最新的非營利數位展望哦（2018 Digital Outlook Repor）～～\nhttps://t.co/LlXpDpoEJ0 https://t.co/LwAtsizyu3","zh","","null","null","null","","","","","","","","","","","","","",""
"","","","","","","","","","","","","https://t.co/LwAtsizyu3","https://twitter.com/JuliaCSocial/status/978998984038592517","twitter.com/JuliaCSocial/s…","78.0","101.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/aKkOxlwsXz","http://bit.ly/2I7JIPW","bit.ly/2I7JIPW","49.0","72.0","","","","","","","","","","","","","","","0.0","72.0","0.0","null","null","979019025375289345","null","False","0.0","9.7901902537528934E17","null","False","Wed Mar 28 15:34:59 +0000 2018","null","False","[公民行動資料庫]【新聞稿】浮濫徵收 聽證沒結論 都委勿放水  桃園航空城、新竹公道三聯合記者會 https://t.co/aKkOxlwsXz","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/92kdLGbGUE","http://bit.ly/2GcKr5Y","bit.ly/2GcKr5Y","54.0","77.0","","","","","","","","","","","","","","","0.0","77.0","0.0","null","null","979019023156436992","null","False","0.0","9.7901902315643699E17","null","False","Wed Mar 28 15:34:59 +0000 2018","null","False","[公民行動資料庫]【新聞稿】世新、輔大、文化等私校拒絕依法調薪？  高教工會第一波私立大專調薪3%調查出爐 https://t.co/92kdLGbGUE","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ViKtoRrZcM","http://bit.ly/2I8e0Cs","bit.ly/2I8e0Cs","42.0","65.0","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","979019020757360640","null","False","0.0","9.7901902075736064E17","null","False","Wed Mar 28 15:34:58 +0000 2018","null","False","[公民行動資料庫]【聲明】無國界記者組織要求中國釋放未審拘留超過六個月的記者甄江華 https://t.co/ViKtoRrZcM","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","LGBTIQTaiwan","44.0","57.0","https://t.co/oandf5mLSm","http://bit.ly/2uuv43m","bit.ly/2uuv43m","20.0","43.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","979006143312945152","null","False","0.0","9.7900614331294515E17","null","False","Wed Mar 28 14:43:48 +0000 2018","null","False","[同志熱線訊息]親密關係小組培訓工作坊 https://t.co/oandf5mLSm #LGBTIQTaiwan","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/F6mpOHeBTx","http://bit.ly/2Ggyexr","bit.ly/2Ggyexr","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","979001574654652417","null","False","0.0","9.7900157465465242E17","null","False","Wed Mar 28 14:25:39 +0000 2018","null","False","[公民行動資料庫]【新聞稿】3/28李凈瑜第一次探監返台記者會 https://t.co/F6mpOHeBTx","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/mF8kcSsAmO","http://bit.ly/2Ghh0Mc","bit.ly/2Ghh0Mc","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","978990113215713280","null","False","0.0","9.7899011321571328E17","null","False","Wed Mar 28 13:40:06 +0000 2018","null","False","[公民行動資料庫]5萬人連署反深澳電廠 居民及環團赴政院遞陳情書 https://t.co/mF8kcSsAmO","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vMuUrI1fmR","http://bit.ly/2IZDovm","bit.ly/2IZDovm","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","978972096821911552","null","False","0.0","9.7897209682191155E17","null","False","Wed Mar 28 12:28:30 +0000 2018","null","False","[酷兒權益訊息]輔仁大學性/別研究社 演講 https://t.co/vMuUrI1fmR","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xO3vzX48Dk","http://bit.ly/2GAjs3H","bit.ly/2GAjs3H","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","978970354117996545","null","False","1.0","9.7897035411799654E17","null","False","Wed Mar 28 12:21:35 +0000 2018","null","False","[台權會訊息]2018隱私權志工培訓招募中 https://t.co/xO3vzX48Dk","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/6c81gSqpi5","http://bit.ly/2GzXwpe","bit.ly/2GzXwpe","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","978960786273038337","null","False","0.0","9.7896078627303834E17","null","False","Wed Mar 28 11:43:34 +0000 2018","null","False","[環資訊息]全球黑琵普查  台灣數量下降406  魚塭「種電」成隱憂 https://t.co/6c81gSqpi5","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/qFSOFJGqfc","http://bit.ly/2I9EaVk","bit.ly/2I9EaVk","41.0","64.0","","","","","","","","","","","","","","","0.0","64.0","0.0","null","null","978949852875894786","null","False","0.0","9.7894985287589478E17","null","False","Wed Mar 28 11:00:07 +0000 2018","null","False","[公民行動資料庫]蕭明岳被誣運毒首謀判無期? 司改會：徹底的冤錯案 盼監察院調查 https://t.co/qFSOFJGqfc","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/q0yAqfd54v","http://bit.ly/2GwP6PL","bit.ly/2GwP6PL","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","978934998991548416","null","False","0.0","9.7893499899154842E17","null","False","Wed Mar 28 10:01:06 +0000 2018","null","False","[蠻野心足訊息][聯合新聞稿] 要求行政院 立即撤回深澳案 https://t.co/q0yAqfd54v","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/TRuTIDyDfQ","http://bit.ly/2IYtmdM","bit.ly/2IYtmdM","41.0","64.0","","","","","","","","","","","","","","","0.0","64.0","0.0","null","null","978922928824897536","null","False","0.0","9.7892292882489754E17","null","False","Wed Mar 28 09:13:08 +0000 2018","null","False","[永社]【聯合新聞稿】0328「連署已破五萬人 呼籲行政院撤回深澳燃煤！」記者會 https://t.co/TRuTIDyDfQ","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/dZjAUPgUX8","http://bit.ly/2pPyFmW","bit.ly/2pPyFmW","17.0","40.0","","","","","","","","","","","","","","","0.0","40.0","0.0","null","null","978922925586870272","null","False","0.0","9.7892292558687027E17","null","False","Wed Mar 28 09:13:07 +0000 2018","null","False","[永社]內線交易的重判與輕判之間 https://t.co/dZjAUPgUX8","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jfPrSU18qH","http://bit.ly/2IbHbV7","bit.ly/2IbHbV7","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","978920415597821952","null","False","0.0","9.7892041559782195E17","null","False","Wed Mar 28 09:03:09 +0000 2018","null","False","[環資訊息]協和電廠燃油改燃氣 接收站需填海造地惹議 https://t.co/jfPrSU18qH","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/f1EhmDKHV8","http://bit.ly/2J2kyno","bit.ly/2J2kyno","45.0","68.0","","","","","","","","","","","","","","","0.0","68.0","0.0","null","null","978912407262199808","null","False","0.0","9.7891240726219981E17","null","False","Wed Mar 28 08:31:19 +0000 2018","null","False","[反迫遷連線]都更草案「公辦變私辦」、「自劃太浮濫」   呼籲內政部儘速修改都更條例內容 https://t.co/f1EhmDKHV8","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/rSeS7amU8C","http://bit.ly/2IctJ3s","bit.ly/2IctJ3s","52.0","75.0","","","","","","","","","","","","","","","0.0","75.0","0.0","null","null","978911116935008257","null","False","0.0","9.7891111693500826E17","null","False","Wed Mar 28 08:26:12 +0000 2018","null","False","[高教工會訊息]329青年節，高教要振興！青年要未來！  拒絕禿鷹集團入主校園！捍衛高教環境正常發展！ https://t.co/rSeS7amU8C","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/1Y2z2T9Tfb","http://bit.ly/2GxEzUm","bit.ly/2GxEzUm","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","978909880999448576","null","False","0.0","9.7890988099944858E17","null","False","Wed Mar 28 08:21:17 +0000 2018","null","False","[台權會訊息]航空城都市計畫審定  縮小徵收規模  但仍有修正空間 https://t.co/1Y2z2T9Tfb","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/UlghvZx35n","http://bit.ly/2GkU7HS","bit.ly/2GkU7HS","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","978892472783917056","null","False","0.0","9.7889247278391706E17","null","False","Wed Mar 28 07:12:07 +0000 2018","null","False","[公民行動資料庫]圖輯》強拆迫在眉睫 大觀社區「恨行」批迫遷橫行 https://t.co/UlghvZx35n","ja","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fS0EL7ShgA","http://bit.ly/2IYwEOk","bit.ly/2IYwEOk","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","978883964617228288","null","False","0.0","9.7888396461722829E17","null","False","Wed Mar 28 06:38:18 +0000 2018","null","False","[永社]【聯合新聞稿】0327「空污修法，請玩真的！」記者會 https://t.co/fS0EL7ShgA","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/i0CQ9mgOVx","http://bit.ly/2ur3BQ5","bit.ly/2ur3BQ5","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","978862583846506497","null","False","0.0","9.788625838465065E17","null","False","Wed Mar 28 05:13:21 +0000 2018","null","False","[環資訊息]場內外關注深澳案  空污法實質逐條討論待明天 https://t.co/i0CQ9mgOVx","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","PLWHIV","49.0","56.0","https://t.co/n9y9MTj77C","http://bit.ly/2IZp5Xr","bit.ly/2IZp5Xr","25.0","48.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","978839233514430465","null","False","0.0","9.7883923351443046E17","null","False","Wed Mar 28 03:40:33 +0000 2018","null","False","[台灣露德協會]為受性侵者避免感染HIV服務專案 https://t.co/n9y9MTj77C #PLWHIV","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ySgQ9uF4no","http://bit.ly/2GiKPvR","bit.ly/2GiKPvR","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","978833639441158145","null","False","0.0","9.7883363944115814E17","null","False","Wed Mar 28 03:18:20 +0000 2018","null","False","[環資訊息]研究：暖化升溫3.2°C  亞馬遜50%物種逃不過滅絕 https://t.co/ySgQ9uF4no","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/sPuBKBTW9F","http://bit.ly/2uqQ5vP","bit.ly/2uqQ5vP","50.0","73.0","","","","","","","","","","","","","","","0.0","73.0","0.0","null","null","978829459607511041","null","False","0.0","9.7882945960751104E17","null","False","Wed Mar 28 03:01:43 +0000 2018","null","False","[高教工會訊息]世新、輔大、文化等私校拒絕依法調薪！？  高教工會第一波私立大專調薪3%調查出爐！ https://t.co/sPuBKBTW9F","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/HqcVboioyx","http://bit.ly/2IbXFg6","bit.ly/2IbXFg6","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","978826052121350145","null","False","0.0","9.7882605212135014E17","null","False","Wed Mar 28 02:48:11 +0000 2018","null","False","[環資訊息]TARA法籍研究船二度訪台 完成蘭嶼、綠島珊瑚採樣 https://t.co/HqcVboioyx","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ZmPiV1Fj4J","http://bit.ly/2I7Rrxw","bit.ly/2I7Rrxw","46.0","69.0","","","","","","","","","","","","","","","0.0","69.0","0.0","null","null","978818776316735489","null","False","0.0","9.7881877631673549E17","null","False","Wed Mar 28 02:19:16 +0000 2018","null","False","[健康空氣行動聯盟]【台灣健康空氣行動聯盟 針對深澳案第三次聲明 03.27.2018 】 https://t.co/ZmPiV1Fj4J","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ZIy0YLyQvI","http://bit.ly/2GxW2vL","bit.ly/2GxW2vL","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","978818772688605185","null","False","0.0","9.7881877268860518E17","null","False","Wed Mar 28 02:19:15 +0000 2018","null","False","[健康空氣行動聯盟]台灣健康空氣行動聯盟20180327聲明 https://t.co/ZIy0YLyQvI","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/StegPPPZnv","http://bit.ly/2GfCYiy","bit.ly/2GfCYiy","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","978817036506882048","null","False","0.0","9.7881703650688205E17","null","False","Wed Mar 28 02:12:21 +0000 2018","null","False","[華人民主書院]《台旅法》推手羅伊斯訪台 陸批美打“台灣牌” https://t.co/StegPPPZnv","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/NpxKOxwTvM","http://bit.ly/2GazDFs","bit.ly/2GazDFs","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","978817032643907584","null","False","0.0","9.7881703264390758E17","null","False","Wed Mar 28 02:12:20 +0000 2018","null","False","[華人民主書院]陸委會：一中作為對話前提 不符台灣民意 https://t.co/NpxKOxwTvM","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/W8fTB66MB8","http://bit.ly/2GiFGnx","bit.ly/2GiFGnx","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","978817030387388416","null","False","0.0","9.7881703038738842E17","null","False","Wed Mar 28 02:12:20 +0000 2018","null","False","[華人民主書院]為獲釋訪民接風洗塵 江蘇10人以“尋釁滋事”被抓捕 https://t.co/W8fTB66MB8","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/SxyygzIgjU","http://bit.ly/2GwXDSG","bit.ly/2GwXDSG","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","978817026738225152","null","False","0.0","9.7881702673822515E17","null","False","Wed Mar 28 02:12:19 +0000 2018","null","False","[華人民主書院]金正恩傳訪中國 美未證實強調期待川金會 https://t.co/SxyygzIgjU","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/qHbRRQSdG3","http://bit.ly/2pOMGkO","bit.ly/2pOMGkO","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","978817023269638144","null","False","0.0","9.7881702326963814E17","null","False","Wed Mar 28 02:12:18 +0000 2018","null","False","[華人民主書院]韓輿論要求政府與中國討論並解決霧霾問題 https://t.co/qHbRRQSdG3","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/BVKSFeECtG","http://bit.ly/2Gc7xtn","bit.ly/2Gc7xtn","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","978817021176631297","null","False","0.0","9.788170211766313E17","null","False","Wed Mar 28 02:12:18 +0000 2018","null","False","[華人民主書院]北大元培學院副院長請辭 校方封鎖消息 https://t.co/BVKSFeECtG","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","NGO news from Taiwan","NGOnewsTW","3.0","13.0","770241326172418048","7.7024132617241805E17","","","","https://t.co/mQkkbSnowY","https://to.twngo.xyz/2pLvZH5","to.twngo.xyz/2pLvZH5","101.0","124.0","","","","","","","","","","","","","","","0.0","124.0","0.0","null","null","978786091221237760","null","False","0.0","9.7878609122123776E17","null","False","Wed Mar 28 00:09:23 +0000 2018","null","False","RT @NGOnewsTW: [TWNGO 推進器] 有沒有一套聰明簡捷的評量方式來評斷社會倡議行動的成功失敗?或者說,能不能從評估的結果記取教訓,找出更易達成目標的行動取徑? (直接先給答案\n:沒有)https://t.co/mQkkbSnowY","zh","809491.0","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bROVi5edwy","http://bit.ly/2pKjMlR","bit.ly/2pKjMlR","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","978603154597203970","null","False","0.0","9.7860315459720397E17","null","False","Tue Mar 27 12:02:28 +0000 2018","null","False","[蠻野心足訊息][投書]大巨蛋與「小」帳篷 https://t.co/bROVi5edwy","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","TaiwanInnocenceProject","67.0","90.0","https://t.co/sQAdlhQOXp","http://bit.ly/2pF5jIX","bit.ly/2pF5jIX","43.0","66.0","","","","","","","","","","","","","","","0.0","90.0","0.0","null","null","978582052990803968","null","False","0.0","9.7858205299080397E17","null","False","Tue Mar 27 10:38:37 +0000 2018","null","False","[平冤訊息]【冤冤相報 no.23】童心未明，童言有忌：解讀性侵案件中兒童證人的證詞 https://t.co/sQAdlhQOXp ＃TaiwanInnocenceProject","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/LV1ixMktf4","http://bit.ly/2GxKpVO","bit.ly/2GxKpVO","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","978581717664587776","null","False","0.0","9.7858171766458778E17","null","False","Tue Mar 27 10:37:17 +0000 2018","null","False","[荒野訊息]3月24日地球一小時 「手」護環境從關燈、減塑開始 https://t.co/LV1ixMktf4","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0bDztPRdLl","http://bit.ly/2DY3Wt5","bit.ly/2DY3Wt5","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","978565928341393409","null","False","0.0","9.7856592834139341E17","null","False","Tue Mar 27 09:34:32 +0000 2018","null","False","[環資訊息]AI影像辨識「無人資源回收站」下半年有望上路 https://t.co/0bDztPRdLl","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/t9QatP84qQ","http://bit.ly/2pJaffa","bit.ly/2pJaffa","58.0","81.0","","","","","","","","","","","","","","","0.0","81.0","0.0","null","null","978551218493673472","null","False","0.0","9.7855121849367347E17","null","False","Tue Mar 27 08:36:05 +0000 2018","null","False","[高教工會訊息]【0328採訪通知】世新、輔大、文化等私校拒絕調薪！？  高教工會第一波私立大專調薪3%調查出爐！ https://t.co/t9QatP84qQ","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/lo2rmfnNBu","http://bit.ly/2G9XG7y","bit.ly/2G9XG7y","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","978550333613002752","null","False","0.0","9.7855033361300275E17","null","False","Tue Mar 27 08:32:34 +0000 2018","null","False","[伊甸]伊甸基金會 just uploaded a video https://t.co/lo2rmfnNBu","zh","","null","null","null","","","","","","","","","","","","","",""
