"coordinates","retweeted","source","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors____-","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","TaiwanInnocenceProject","51.0","74.0","https://t.co/DDb2dPm1RS","https://twngo.cf/2B52Ave","twngo.cf/2B52Ave","27.0","50.0","","","","","","","","","","","","","","","0.0","74.0","0.0","null","null","953226099831517184","null","False","0.0","9.5322609983151718E17","null","False","Tue Jan 16 11:23:06 +0000 2018","null","False","[平冤訊息]【冤冤相報 no.18】蘇炳坤半生的扣問 https://t.co/DDb2dPm1RS ＃TaiwanInnocenceProject","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/BXmIv36gDG","https://twngo.cf/2mDqMzs","twngo.cf/2mDqMzs","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","953218125096513536","null","False","0.0","9.5321812509651354E17","null","False","Tue Jan 16 10:51:25 +0000 2018","null","False","[看守台灣協會]垃圾回收率的故事八部曲——遍野雄兵 https://t.co/BXmIv36gDG","ja","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","MigrantWorker","59.0","73.0","https://t.co/SuQwPSyjEz","https://twngo.cf/2reQDDq","twngo.cf/2reQDDq","35.0","58.0","","","","","","","","","","","","","","","0.0","73.0","0.0","null","null","953210643938729984","null","False","0.0","9.5321064393872998E17","null","False","Tue Jan 16 10:21:41 +0000 2018","null","False","[One-Forty]【在美之前，無關性別】直擊！菲律賓移工選美比賽 https://t.co/SuQwPSyjEz #MigrantWorker","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/GAgJQIRNuW","https://twngo.cf/2DDhoEm","twngo.cf/2DDhoEm","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","953206980365242369","null","False","0.0","9.5320698036524237E17","null","False","Tue Jan 16 10:07:08 +0000 2018","null","False","公民監督國會聯盟 just uploaded a video https://t.co/GAgJQIRNuW","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/87cc3aFtaC","https://twngo.cf/2EJmTk3","twngo.cf/2EJmTk3","43.0","66.0","","","","","","","","","","","","","","","0.0","66.0","0.0","null","null","953204560406999041","null","False","0.0","9.5320456040699904E17","null","False","Tue Jan 16 09:57:31 +0000 2018","null","False","[開拓基金會]女權走二步退三步，小英政府莫再說空話～2017年度性／別新聞回顧與整理 https://t.co/87cc3aFtaC","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Z5lMWP4KwR","https://twngo.cf/2sNlhkO","twngo.cf/2sNlhkO","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","1004562461847113735","null","False","0.0","1.00456246184711373E18","null","False","Thu Jun 07 03:15:29 +0000 2018","null","False","[環資訊息]夏威夷減碳法令  全美最嚴 2045前達到碳中和 https://t.co/Z5lMWP4KwR","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/tZ1nKceLVZ","https://twngo.cf/2JeDVNL","twngo.cf/2JeDVNL","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","1004557432478228480","null","False","0.0","1.00455743247822848E18","null","False","Thu Jun 07 02:55:30 +0000 2018","null","False","[環資訊息]消費更安心 環團催生「永續海鮮標章」 https://t.co/tZ1nKceLVZ","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/gSC8EaQ5q6","https://twngo.cf/2xPcqFa","twngo.cf/2xPcqFa","67.0","90.0","","","","","","","","","","","","","","","0.0","90.0","0.0","null","null","1004325575878725633","null","False","0.0","1.00432557587872563E18","null","False","Wed Jun 06 11:34:11 +0000 2018","null","False","[勞陣訊息]20180606 「醫療機構設置標準」修法草案明修棧道、暗渡陳倉-請還護理師真正的護病比保障，避免護理過勞、確保病人安全 https://t.co/gSC8EaQ5q6","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ErWI9pYBLR","https://twngo.cf/2Hsl1xe","twngo.cf/2Hsl1xe","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","1004313947204407296","null","False","0.0","1.0043139472044073E18","null","False","Wed Jun 06 10:47:58 +0000 2018","null","False","[鄭南榕基金會] 【活動】查某人ê二二八─劉振祥攝影展：她們的生命故事 https://t.co/ErWI9pYBLR","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/rkr3ghrtDT","https://twngo.cf/2Jgct28","twngo.cf/2Jgct28","46.0","69.0","","","","","","","","","","","","","","","0.0","69.0","0.0","null","null","1004273596284489728","null","False","0.0","1.00427359628448973E18","null","False","Wed Jun 06 08:07:38 +0000 2018","null","False","[鄭南榕基金會] 【活動】查某人ê二二八─劉振祥攝影展（2018/06/23─07/21） https://t.co/rkr3ghrtDT","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jt50z57DFJ","https://twngo.cf/2sK9aFl","twngo.cf/2sK9aFl","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","1004238485178511360","null","False","0.0","1.00423848517851136E18","null","False","Wed Jun 06 05:48:07 +0000 2018","null","False","[永社]防貪靠公務員餽贈與影響力交易罪嗎？ https://t.co/jt50z57DFJ","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/rR8ddR1KKC","https://twngo.cf/2M1Kz7U","twngo.cf/2M1Kz7U","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","1004236567085543424","null","False","0.0","1.00423656708554342E18","null","False","Wed Jun 06 05:40:30 +0000 2018","null","False","[環資訊息]郵政園區賴神風光動土 場外A7抗爭戶遭警方重摔在地 https://t.co/rR8ddR1KKC","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bIIPPeYhIv","https://twngo.cf/2HmVPYM","twngo.cf/2HmVPYM","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","1004203004994650113","null","False","0.0","1.00420300499465011E18","null","False","Wed Jun 06 03:27:08 +0000 2018","null","False","民間司法改革基金會 just uploaded a video https://t.co/bIIPPeYhIv","ja","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/pdz9wgKqns","https://twngo.cf/2kRIfUB","twngo.cf/2kRIfUB","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","1004196486454890496","null","False","0.0","1.0041964864548905E18","null","False","Wed Jun 06 03:01:14 +0000 2018","null","False","[環資訊息]體壇掀起環保熱  十個綠色行動方案帶你看 https://t.co/pdz9wgKqns","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/C0GNM1WMdq","https://twngo.cf/2Hp7lCO","twngo.cf/2Hp7lCO","31.0","54.0","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","1004193849017884672","null","False","0.0","1.00419384901788467E18","null","False","Wed Jun 06 02:50:45 +0000 2018","null","False","[看守台灣協會]世界級特殊自然地景—— 台灣泥岩惡地的獨特性 https://t.co/C0GNM1WMdq","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/uexHtgNMWU","https://twngo.cf/2JcrbHk","twngo.cf/2JcrbHk","23.0","46.0","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","1004187445292912640","null","False","0.0","1.00418744529291264E18","null","False","Wed Jun 06 02:25:18 +0000 2018","null","False","[環資訊息]石虎保育研習 達人齊聚漫談石虎經 https://t.co/uexHtgNMWU","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/ZtUM8QqoPf","https://twngo.cf/2sNcjEu","twngo.cf/2sNcjEu","37.0","60.0","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","1004185036931977216","null","False","0.0","1.00418503693197722E18","null","False","Wed Jun 06 02:15:44 +0000 2018","null","False","[環資訊息]「以草養肉就像燒煤」 救地球最佳實踐 研究建議少吃肉和奶製品 https://t.co/ZtUM8QqoPf","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/L7jqFo70HV","https://twngo.cf/2kT1jSq","twngo.cf/2kT1jSq","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","1004183659266691073","null","False","0.0","1.00418365926669107E18","null","False","Wed Jun 06 02:10:15 +0000 2018","null","False","[環資訊息]史上最強昆蟲相調查  浸水營2620種紀錄16%來自業餘觀察者 https://t.co/L7jqFo70HV","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4PrLyGLXXR","https://twngo.cf/2HmRvsJ","twngo.cf/2HmRvsJ","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","1004177933353832448","null","False","0.0","1.00417793335383245E18","null","False","Wed Jun 06 01:47:30 +0000 2018","null","False","[鄭南榕基金會] 【出版】2018年自由之路言論自由日專刊 https://t.co/4PrLyGLXXR","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/oIHduP8l4y","https://twngo.cf/2Jd1KFM","twngo.cf/2Jd1KFM","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","1004177647881129985","null","False","0.0","1.00417764788112998E18","null","False","Wed Jun 06 01:46:22 +0000 2018","null","False","[白絲帶協會]【英13歲男童沉迷線上賭博 偷父親信用卡狂輸上百萬】 https://t.co/oIHduP8l4y","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/6lcIMRvirZ","https://twngo.cf/2Jw38CE","twngo.cf/2Jw38CE","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","1004176080788508672","null","False","0.0","1.00417608078850867E18","null","False","Wed Jun 06 01:40:09 +0000 2018","null","False","[環資訊息]營造健康的里山地景 日本對馬山貓的保育策略 https://t.co/6lcIMRvirZ","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/mXUjouWXk0","https://twngo.cf/2LnvFaG","twngo.cf/2LnvFaG","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","1004176077600776197","null","False","0.0","1.00417607760077619E18","null","False","Wed Jun 06 01:40:08 +0000 2018","null","False","[環資訊息]看見路殺背後的疾病議題 完整石虎保育圖像 https://t.co/mXUjouWXk0","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","TaiwanInnocenceProject","46.0","69.0","https://t.co/UYHE1qU75Z","https://twngo.cf/2LnTtLB","twngo.cf/2LnTtLB","22.0","45.0","","","","","","","","","","","","","","","0.0","69.0","0.0","null","null","1003994442162991104","null","False","0.0","1.0039944421629911E18","null","False","Tue Jun 05 13:38:22 +0000 2018","null","False","[平冤訊息]《平冤週報》 5/26~6/1 https://t.co/UYHE1qU75Z ＃TaiwanInnocenceProject","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/cG7lwJnUQX","https://twngo.cf/2xK7Gkd","twngo.cf/2xK7Gkd","54.0","77.0","","","","","","","","","","","","","","","0.0","77.0","0.0","null","null","1003972723817766912","null","False","0.0","1.00397272381776691E18","null","False","Tue Jun 05 12:12:04 +0000 2018","null","False","台灣同志諮詢熱線 Taiwan Tongzhi Hotline just uploaded a video https://t.co/cG7lwJnUQX","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/LnP16xiG8P","https://twngo.cf/2Hmnt87","twngo.cf/2Hmnt87","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","1003962300527792128","null","False","0.0","1.00396230052779213E18","null","False","Tue Jun 05 11:30:39 +0000 2018","null","False","[主婦聯盟訊息]【狂賀！本會榮獲第六屆國家環境教育奬團體組優等奬】 https://t.co/LnP16xiG8P","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","","","","","","","https://t.co/onmjVcv4Sa","https://to.twngo.xyz/2xImYpA","to.twngo.xyz/2xImYpA","73.0","96.0","","","","","","","","","","","","","","","0.0","96.0","2.0","null","null","1003954728726773760","null","False","1.0","1.00395472872677376E18","null","False","Tue Jun 05 11:00:34 +0000 2018","null","False","[NGO 推進器] 六月下旬將再次推出第二年的「台灣 NGO 網路工具使用狀況調查」活動 ，目前正在公開徵求 NGO 工作者對此問卷題目的建議～～https://t.co/onmjVcv4Sa","zh","809491.0","","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","LGBTIQTaiwan","70.0","83.0","https://t.co/WFtIZNNLJ6","https://twngo.cf/2xLf4M0","twngo.cf/2xLf4M0","46.0","69.0","","","","","","","","","","","","","","","0.0","83.0","0.0","null","null","1003942076852133890","null","False","0.0","1.00394207685213389E18","null","False","Tue Jun 05 10:10:18 +0000 2018","null","False","[同志熱線訊息]20180610【南部】 青少年同志聚會 – 第五場南辦小粉紅，一起來點粉 https://t.co/WFtIZNNLJ6 #LGBTIQTaiwan","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/QrfihZFiqh","https://twngo.cf/2LYkjv2","twngo.cf/2LYkjv2","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","1003929983138574336","null","False","0.0","1.00392998313857434E18","null","False","Tue Jun 05 09:22:14 +0000 2018","null","False","[蠻野心足訊息]【聯合聲明】面對錢坑核四弊端歷史，處置核四是停損不是浪費！ https://t.co/QrfihZFiqh","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/XzRD06J1cD","https://twngo.cf/2Ji6XIi","twngo.cf/2Ji6XIi","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","1003929980802396160","null","False","0.0","1.00392998080239616E18","null","False","Tue Jun 05 09:22:14 +0000 2018","null","False","[蠻野心足訊息]【聯合聲明】面對錢坑核四弊端歷史，處置核四是停損不是浪費！ https://t.co/XzRD06J1cD","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/HMzSLiuMYZ","https://twngo.cf/2sxwdE5","twngo.cf/2sxwdE5","35.0","58.0","","","","","","","","","","","","","","","0.0","58.0","0.0","null","null","1003923204619079681","null","False","0.0","1.00392320461907968E18","null","False","Tue Jun 05 08:55:18 +0000 2018","null","False","[環資訊息]廢核平台：面對錢坑核四弊端歷史，處置核四是停損不是浪費！ https://t.co/HMzSLiuMYZ","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/taqgb2y6m0","https://twngo.cf/2B4kqyo","twngo.cf/2B4kqyo","16.0","39.0","","","","","","","","","","","","","","","0.0","39.0","0.0","null","null","953194419922104320","null","False","0.0","9.5319441992210432E17","null","False","Tue Jan 16 09:17:13 +0000 2018","null","False","[綠色和平台灣]臺灣海域很有塑 https://t.co/taqgb2y6m0","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","PLWHIV","41.0","48.0","https://t.co/Z2nRA5r9Fx","https://twngo.cf/2DltbZW","twngo.cf/2DltbZW","17.0","40.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","953173042112458752","null","False","0.0","9.5317304211245875E17","null","False","Tue Jan 16 07:52:16 +0000 2018","null","False","[台灣露德協會]帕斯堤保險大哉問 https://t.co/Z2nRA5r9Fx #PLWHIV","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YIrDPGvN9l","https://twngo.cf/2mAgMqF","twngo.cf/2mAgMqF","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","953170570375548928","null","False","0.0","9.5317057037554893E17","null","False","Tue Jan 16 07:42:27 +0000 2018","null","False","伊甸基金會 just uploaded a video https://t.co/YIrDPGvN9l","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YIrDPGvN9l","https://twngo.cf/2mAgMqF","twngo.cf/2mAgMqF","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","953170021139742722","null","False","0.0","9.5317002113974272E17","null","False","Tue Jan 16 07:40:16 +0000 2018","null","False","[伊甸]伊甸基金會 just uploaded a video https://t.co/YIrDPGvN9l","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/UcCyI7uZkD","https://twngo.cf/2mHzKNc","twngo.cf/2mHzKNc","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","953136790373851136","null","False","0.0","9.5313679037385114E17","null","False","Tue Jan 16 05:28:13 +0000 2018","null","False","[環資訊息]綠色和平拋調查 塑膠微粒漂台海域 一次性餐具是主要來源 https://t.co/UcCyI7uZkD","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/FtZRTXQP6X","https://twngo.cf/2FHUoES","twngo.cf/2FHUoES","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","953118946689015808","null","False","0.0","9.5311894668901581E17","null","False","Tue Jan 16 04:17:19 +0000 2018","null","False","[新社會協進會]濁水溪綠能生產合作社--教育訓練課程報名 https://t.co/FtZRTXQP6X","zh","","null","null","null","","","","","","","","","","","","","",""
