"coordinates","retweeted","source","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__id","entities__media__media_url_https","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors____-","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/f3B8Q2km30","https://twngo.cf/2zW5KEA","twngo.cf/2zW5KEA","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","932812600357900293","null","False","0.0","9.3281260035790029E17","null","False","Tue Nov 21 03:27:09 +0000 2017","null","False","[環資訊息]【南洋味】新住民家鄉味  餐桌上的文化風景與生物多樣性 https://t.co/f3B8Q2km30","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4cC3gVE8Tt","https://twngo.cf/2hHvha6","twngo.cf/2hHvha6","38.0","61.0","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","932812595995824130","null","False","1.0","9.3281259599582413E17","null","False","Tue Nov 21 03:27:08 +0000 2017","null","False","[環資訊息]【愛知目標】馬魯拉果油熱銷美妝市場  愛美人士慎防「生物剽竊」 https://t.co/4cC3gVE8Tt","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/SlpnNUJvgw","https://twngo.cf/2mMdMe9","twngo.cf/2mMdMe9","11.0","34.0","","","","","","","","","","","","","","","0.0","34.0","0.0","null","null","932811940090572800","null","False","0.0","9.328119400905728E17","null","False","Tue Nov 21 03:24:31 +0000 2017","null","False","[永社]24億的黑洞 https://t.co/SlpnNUJvgw","ja","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/9Zw2X8a4l3","https://twngo.cf/2z5ypUq","twngo.cf/2z5ypUq","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","932809071018827777","null","False","0.0","9.3280907101882778E17","null","False","Tue Nov 21 03:13:07 +0000 2017","null","False","[白絲帶協會]「一頁商店」詐騙興起 網購糾紛激增 https://t.co/9Zw2X8a4l3","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0k8jKFmpO8","https://twngo.cf/2hQ8dd9","twngo.cf/2hQ8dd9","36.0","59.0","","","","","","","","","","","","","","","0.0","59.0","0.0","null","null","932803879535890432","null","False","0.0","9.3280387953589043E17","null","False","Tue Nov 21 02:52:30 +0000 2017","null","False","[環資訊息]【解讀國土計畫草案】11章300頁怎麼讀  各章重點看這篇 https://t.co/0k8jKFmpO8","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/1TuR2Ly0dG","https://twngo.cf/2iASE67","twngo.cf/2iASE67","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","932802537517993985","null","False","0.0","9.3280253751799398E17","null","False","Tue Nov 21 02:47:10 +0000 2017","null","False","[環資訊息]彩妝亮晶晶 專家：亮粉也是微塑膠 應禁用 https://t.co/1TuR2Ly0dG","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/gLImWqwqXo","https://twngo.cf/2znlKAg","twngo.cf/2znlKAg","60.0","83.0","","","","","","","","","","","","","","","0.0","83.0","0.0","null","null","932801011042930689","null","False","0.0","9.3280101104293069E17","null","False","Tue Nov 21 02:41:06 +0000 2017","null","False","[高教工會訊息]【大學快報第141期】: 禿鷹退場，還我亞太！ 教育部怠忽職守、賤賣公產？行政院應積極介入、捍衛師生！ https://t.co/gLImWqwqXo","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/X7LweN7DIC","https://twngo.cf/2zX7rBw","twngo.cf/2zX7rBw","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","932800328076013568","null","False","0.0","9.3280032807601357E17","null","False","Tue Nov 21 02:38:23 +0000 2017","null","False","[綠色和平台灣]海洋動物遊行　呼籲海洋沒塑 https://t.co/X7LweN7DIC","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/I0IClzJ3QO","https://twngo.cf/2hNGfPa","twngo.cf/2hNGfPa","26.0","49.0","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","932798778746327040","null","False","0.0","9.3279877874632704E17","null","False","Tue Nov 21 02:32:14 +0000 2017","null","False","[華人民主書院]李飛施壓港府23條立法遭民主派反對 https://t.co/I0IClzJ3QO","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0WVfu2cFLh","https://twngo.cf/2jKolxv","twngo.cf/2jKolxv","23.0","46.0","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","932798776066166785","null","False","0.0","9.3279877606616678E17","null","False","Tue Nov 21 02:32:13 +0000 2017","null","False","[華人民主書院]中國民族主義攪動澳洲學術自由 https://t.co/0WVfu2cFLh","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/FTacy4lx6S","https://twngo.cf/2hPkkXO","twngo.cf/2hPkkXO","34.0","57.0","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","932798773130080256","null","False","0.0","9.3279877313008026E17","null","False","Tue Nov 21 02:32:12 +0000 2017","null","False","[華人民主書院]網絡涉軍舉報平台上線：攻擊黨對軍隊絕對領導或遭舉報 https://t.co/FTacy4lx6S","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Lk2IcCozFf","https://twngo.cf/2jHy9s1","twngo.cf/2jHy9s1","23.0","46.0","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","932798770324090885","null","False","0.0","9.3279877032409088E17","null","False","Tue Nov 21 02:32:12 +0000 2017","null","False","[華人民主書院]中國對津巴布韋有多大影響力？ https://t.co/Lk2IcCozFf","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/nIWdhBzlgl","https://twngo.cf/2zkG2L4","twngo.cf/2zkG2L4","12.0","35.0","","","","","","","","","","","","","","","0.0","35.0","0.0","null","null","932636296362721281","null","False","0.0","9.3263629636272128E17","null","False","Mon Nov 20 15:46:35 +0000 2017","null","False","[澄社訊息]合法搞台獨 https://t.co/nIWdhBzlgl","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fXPfjYTiuz","https://twngo.cf/2zSuj5q","twngo.cf/2zSuj5q","39.0","62.0","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","932606339892830214","null","False","0.0","9.3260633989283021E17","null","False","Mon Nov 20 13:47:33 +0000 2017","null","False","[公民行動資料庫]【連署】籲教育部課審會修正108總綱時數及高中職畢業學分數 https://t.co/fXPfjYTiuz","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Gd8x4UNvK5","https://twngo.cf/2zXCXxg","twngo.cf/2zXCXxg","30.0","53.0","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","932603731165708288","null","False","0.0","9.3260373116570829E17","null","False","Mon Nov 20 13:37:11 +0000 2017","null","False","[公民行動資料庫]【新聞稿】移工本勞反修惡 無恥親資民進黨 https://t.co/Gd8x4UNvK5","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/HUrJQWh6P4","https://twngo.cf/2mJc9hD","twngo.cf/2mJc9hD","33.0","56.0","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","932582611020668928","null","False","0.0","9.3258261102066893E17","null","False","Mon Nov 20 12:13:15 +0000 2017","null","False","[中華記協訊息]對外關係協會會員大會選出夏立言等12名新任理監事 https://t.co/HUrJQWh6P4","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/zhU2VXilNc","https://twngo.cf/2zYJurF","twngo.cf/2zYJurF","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","932581608963571712","null","False","0.0","9.3258160896357171E17","null","False","Mon Nov 20 12:09:16 +0000 2017","null","False","[親子共學訊息]11月25日，一起 高、性、出、遊！ https://t.co/zhU2VXilNc","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","EndDeathPenalty","47.0","63.0","https://t.co/lRfZvUEQQI","https://twngo.cf/2izJ4R5","twngo.cf/2izJ4R5","23.0","46.0","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","932581354948190208","null","False","0.0","9.3258135494819021E17","null","False","Mon Nov 20 12:08:16 +0000 2017","null","False","[廢死聯盟訊息]【2017年09月捐款徵信】 https://t.co/lRfZvUEQQI #EndDeathPenalty","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/YVb1HgylIb","https://twngo.cf/2B6W4Fp","twngo.cf/2B6W4Fp","42.0","65.0","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","932578738390388736","null","False","0.0","9.3257873839038874E17","null","False","Mon Nov 20 11:57:52 +0000 2017","null","False","[公民行動資料庫]絕食11天抗議《勞基法》修惡  勞團：裁決會不公、勞資協商是假的 https://t.co/YVb1HgylIb","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/IHyuMEvFMt","https://twngo.cf/2z1gcHD","twngo.cf/2z1gcHD","28.0","51.0","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","932567333977100288","null","False","0.0","9.3256733397710029E17","null","False","Mon Nov 20 11:12:33 +0000 2017","null","False","[環資訊息]環評母法修法公聽  空污總量爭論延燒台北場 https://t.co/IHyuMEvFMt","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/fVqvIbyoCG","https://twngo.cf/2B1q2dT","twngo.cf/2B1q2dT","18.0","41.0","","","","","","","","","","","","","","","0.0","41.0","0.0","null","null","932545599064461313","null","False","0.0","9.3254559906446131E17","null","False","Mon Nov 20 09:46:11 +0000 2017","null","False","[荒野訊息]荒野28年的承諾與實踐 https://t.co/fVqvIbyoCG","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/22m6SQKuFg","https://twngo.cf/2jF1Dqu","twngo.cf/2jF1Dqu","27.0","50.0","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","932541958878388224","null","False","0.0","9.3254195887838822E17","null","False","Mon Nov 20 09:31:43 +0000 2017","null","False","[荒野訊息]溫柔守護的戰果—台北親子團嵩山梯田保衛戰 https://t.co/22m6SQKuFg","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/A05n0kZZ4z","https://twngo.cf/2mK1DGz","twngo.cf/2mK1DGz","20.0","43.0","","","","","","","","","","","","","","","0.0","43.0","0.0","null","null","932536012353490944","null","False","0.0","9.3253601235349094E17","null","False","Mon Nov 20 09:08:05 +0000 2017","null","False","[永社]致波麗士大人：這不是恐龍判決！ https://t.co/A05n0kZZ4z","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/bkbIU2cHCm","https://twngo.cf/2hOm57T","twngo.cf/2hOm57T","12.0","35.0","","","","","","","","","","","","","","","0.0","35.0","0.0","null","null","932523484965756929","null","False","0.0","9.3252348496575693E17","null","False","Mon Nov 20 08:18:18 +0000 2017","null","False","[永社]荒腔走板大挪移 https://t.co/bkbIU2cHCm","ja","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/uSGjBD3ciJ","https://twngo.cf/2iwQjt2","twngo.cf/2iwQjt2","22.0","45.0","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","932517902003077120","null","False","0.0","9.3251790200307712E17","null","False","Mon Nov 20 07:56:07 +0000 2017","null","False","[伴侶盟訊息]兒童權利公約首次國家報告審查 https://t.co/uSGjBD3ciJ","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Y1sgf2QXcM","https://twngo.cf/2z1yVTg","twngo.cf/2z1yVTg","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","932515388109348864","null","False","0.0","9.3251538810934886E17","null","False","Mon Nov 20 07:46:08 +0000 2017","null","False","[荒野訊息]【理事長的話-快報304期】為後代子孫留下永續的利 https://t.co/Y1sgf2QXcM","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/EZCAvbFkht","https://twngo.cf/2AVdzrs","twngo.cf/2AVdzrs","29.0","52.0","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","932514406034001920","null","False","0.0","9.3251440603400192E17","null","False","Mon Nov 20 07:42:14 +0000 2017","null","False","[公民行動資料庫]人權有「礙」│ 公庫電子週報第一零四期 https://t.co/EZCAvbFkht","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/AbZdUehV4U","https://twngo.cf/2ixxypp","twngo.cf/2ixxypp","24.0","47.0","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","932511189137088512","null","False","0.0","9.3251118913708851E17","null","False","Mon Nov 20 07:29:27 +0000 2017","null","False","[環盟訊息][敬邀]環保署與東區環保團體座談會 https://t.co/AbZdUehV4U","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/2RJ2FmxW43","https://twngo.cf/2B4y0D9","twngo.cf/2B4y0D9","25.0","48.0","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","932507892737069056","null","False","0.0","9.3250789273706906E17","null","False","Mon Nov 20 07:16:21 +0000 2017","null","False","[司改會訊息]民間司改會台北辦公室誠徵：法務專員 https://t.co/2RJ2FmxW43","zh","","null","null","null","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/B0KofI354d","https://twngo.cf/2B44sFw","twngo.cf/2B44sFw","32.0","55.0","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","932495813728722944","null","False","0.0","9.3249581372872294E17","null","False","Mon Nov 20 06:28:21 +0000 2017","null","False","[伊甸]伊甸基金會 just uploaded a video https://t.co/B0KofI354d","zh","","null","null","null","","","","","","","","","","","","","",""
