"coordinates","retweeted","source","entities__user_mentions__name","entities__user_mentions__screen_name","entities__user_mentions__indices__001","entities__user_mentions__indices__002","entities__user_mentions__id_str","entities__user_mentions__id","entities__hashtags__text","entities__hashtags__indices__001","entities__hashtags__indices__002","entities__urls__url","entities__urls__expanded_url","entities__urls__display_url","entities__urls__indices__001","entities__urls__indices__002","entities__media__expanded_url","entities__media__source_status_id","entities__media__indices__001","entities__media__indices__002","entities__media__url","entities__media__media_url","entities__media__id_str","entities__media__source_user_id","entities__media__id","entities__media__media_url_https","entities__media__source_user_id_str","entities__media__sizes__|","entities__media__sizes__|__w","entities__media__sizes__|__h","entities__media__sizes__|__resize","entities__media__type","entities__media__source_status_id_str","entities__media__display_url","display_text_range__001","display_text_range__002","favorite_count","in_reply_to_status_id_str","geo","id_str","in_reply_to_user_id","truncated","retweet_count","id","in_reply_to_status_id","possibly_sensitive","created_at","place","favorited","full_text","lang","contributors____-","contributors","in_reply_to_screen_name","in_reply_to_user_id_str","extended_entities__media__expanded_url","extended_entities__media__source_status_id","extended_entities__media__indices__001","extended_entities__media__indices__002","extended_entities__media__url","extended_entities__media__media_url","extended_entities__media__id_str","extended_entities__media__source_user_id","extended_entities__media__id","extended_entities__media__media_url_https","extended_entities__media__source_user_id_str","extended_entities__media__sizes__|","extended_entities__media__sizes__|__w","extended_entities__media__sizes__|__h","extended_entities__media__sizes__|__resize","extended_entities__media__type","extended_entities__media__source_status_id_str","extended_entities__media__display_url"
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","53.0","59.0","https://t.co/UeFmkjyyJY","https://twngo.cf/2fyqUB0","twngo.cf/2fyqUB0","29.0","52.0","","","","","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","912862771385073665","null","False","0.0","9.1286277138507366E17","null","False","Wed Sep 27 02:13:39 +0000 2017","null","False","[民主書院訊息]兩千萬探頭監控人民 中國天網監控系統曝光 https://t.co/UeFmkjyyJY #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","60.0","65.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","50.0","56.0","https://t.co/30wwFYnZBI","https://twngo.cf/2xKpDxd","twngo.cf/2xKpDxd","26.0","49.0","","","","","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","912862769162137600","null","False","0.0","9.128627691621376E17","null","False","Wed Sep 27 02:13:38 +0000 2017","null","False","[民主書院訊息]新疆禁止幼教信教 教育系統內禁維語 https://t.co/30wwFYnZBI #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","57.0","62.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","49.0","55.0","https://t.co/ZwzGAgMXq0","https://twngo.cf/2fxzgIY","twngo.cf/2fxzgIY","25.0","48.0","","","","","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","912862766582640640","null","False","0.0","9.1286276658264064E17","null","False","Wed Sep 27 02:13:38 +0000 2017","null","False","[民主書院訊息]賴清德 : 不會另行宣布台灣獨立 https://t.co/ZwzGAgMXq0 #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","56.0","61.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/4XQ5R6AFfv","https://twngo.cf/2jZdxex","twngo.cf/2jZdxex","29.0","52.0","","","","","","","","","","","","","","","","","","","0.0","52.0","0.0","null","null","912858444960542720","null","False","0.0","9.1285844496054272E17","null","False","Wed Sep 27 01:56:28 +0000 2017","null","False","[環資訊息]與47國對簿公堂 葡國災區學童募資打氣候官司 https://t.co/4XQ5R6AFfv","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/tNp0qkqYO6","https://twngo.cf/2yruqkj","twngo.cf/2yruqkj","39.0","62.0","","","","","","","","","","","","","","","","","","","0.0","62.0","0.0","null","null","912844628126240773","null","False","0.0","9.1284462812624077E17","null","False","Wed Sep 27 01:01:33 +0000 2017","null","False","[環資訊息]【讀者投書】高山的「公有地悲歌」：合歡北峰步道人滿為患 侵蝕嚴重 https://t.co/tNp0qkqYO6","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/oE9xzoXDE8","https://twngo.cf/2yrEjhS","twngo.cf/2yrEjhS","24.0","47.0","","","","","","","","","","","","","","","","","","","0.0","47.0","0.0","null","null","912842812152061952","null","False","0.0","9.1284281215206195E17","null","False","Wed Sep 27 00:54:20 +0000 2017","null","False","[荒野基金會]第一屆國際自然教育講師培訓課程表 https://t.co/oE9xzoXDE8","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/j4Clm9gUC4","https://twngo.cf/2huabzo","twngo.cf/2huabzo","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","912795762072985602","null","False","0.0","9.127957620729856E17","null","False","Tue Sep 26 21:47:23 +0000 2017","null","False","[酷兒權益訊息]2017年精Q同儕支持聚會10月份聚會出來囉！ https://t.co/j4Clm9gUC4","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/uKloFeWSD8","https://twngo.cf/2hyMgee","twngo.cf/2hyMgee","22.0","45.0","","","","","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","912795753386512397","null","False","0.0","9.1279575338651238E17","null","False","Tue Sep 26 21:47:21 +0000 2017","null","False","[酷兒權益訊息]伊甸基金會附設活泉之家演講 https://t.co/uKloFeWSD8","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Nbujni2H2m","https://twngo.cf/2foCoTV","twngo.cf/2foCoTV","18.0","41.0","","","","","","","","","","","","","","","","","","","0.0","41.0","0.0","null","null","912650042615504897","null","False","0.0","9.126500426155049E17","null","False","Tue Sep 26 12:08:21 +0000 2017","null","False","[親子共學訊息]我兒和他的快樂夥伴 https://t.co/Nbujni2H2m","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/EurgWh5bgL","https://twngo.cf/2y5uw57","twngo.cf/2y5uw57","35.0","58.0","","","","","","","","","","","","","","","","","","","0.0","58.0","1.0","null","null","912626927441149952","null","False","0.0","9.1262692744114995E17","null","False","Tue Sep 26 10:36:29 +0000 2017","null","False","[環資訊息]推展SDGs 「立法院聯合國永續發展諮詢委員會」正式成立 https://t.co/EurgWh5bgL","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/1ogn0LntAM","https://twngo.cf/2xtocDE","twngo.cf/2xtocDE","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","912605493557907456","null","False","0.0","9.1260549355790746E17","null","False","Tue Sep 26 09:11:19 +0000 2017","null","False","[環資訊息]消失80年 武威山烏皮茶再現 屏縣啟動珍稀植物保育行動 https://t.co/1ogn0LntAM","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/unzW3jcUX9","https://twngo.cf/2yDRGwB","twngo.cf/2yDRGwB","43.0","66.0","","","","","","","","","","","","","","","","","","","0.0","66.0","0.0","null","null","912600420631097344","null","False","0.0","9.1260042063109734E17","null","False","Tue Sep 26 08:51:10 +0000 2017","null","False","[司改會訊息]該立法的歸國會，然後才輪到法院─評最高法院106年度第12次刑事庭決議 https://t.co/unzW3jcUX9","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/wob3Md7qmX","https://twngo.cf/2fuZL1X","twngo.cf/2fuZL1X","38.0","61.0","","","","","","","","","","","","","","","","","","","0.0","61.0","0.0","null","null","912599201724366849","null","False","0.0","9.1259920172436685E17","null","False","Tue Sep 26 08:46:19 +0000 2017","null","False","[環資訊息]食品添加物源頭管理 孔雀綠、吊白塊13毒化物納管 化工行需申報 https://t.co/wob3Md7qmX","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MxQW5R7iXS","https://twngo.cf/2jXxqTk","twngo.cf/2jXxqTk","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","912589369768325120","null","False","0.0","9.1258936976832512E17","null","False","Tue Sep 26 08:07:15 +0000 2017","null","False","台灣守護民主平台 just uploaded a video https://t.co/MxQW5R7iXS","ja","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/TZ5iRTV1gT","https://twngo.cf/2fN6HEk","twngo.cf/2fN6HEk","53.0","76.0","","","","","","","","","","","","","","","","","","","0.0","76.0","0.0","null","null","912581310077657088","null","False","0.0","9.1258131007765709E17","null","False","Tue Sep 26 07:35:13 +0000 2017","null","False","[人本訊息]20170926人本函台北市教育局 ：立即要求中山女高校長、教職員停止對性騷擾事件之不當發言 https://t.co/TZ5iRTV1gT","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/yXYVO2vWFt","https://twngo.cf/2wQX2XZ","twngo.cf/2wQX2XZ","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","912569140522704896","null","False","0.0","9.125691405227049E17","null","False","Tue Sep 26 06:46:52 +0000 2017","null","False","[伴侶盟訊息]同性婚姻立法牛步 一對伴侶淪制度受害者 https://t.co/yXYVO2vWFt","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","","","","","","","","","","https://t.co/u2xs9KScVa","https://to.twngo.xyz/2furEae","to.twngo.xyz/2furEae","84.0","107.0","","","","","","","","","","","","","","","","","","","0.0","107.0","0.0","null","null","912525385950285824","null","False","1.0","9.1252538595028582E17","null","False","Tue Sep 26 03:53:00 +0000 2017","null","False","上週簡單地談及了NGO在投入募款之前，應先充分知道理解組織過去的捐款成果表現，在此基礎上規劃合理的募款策目標與策略。那麼接下來，本週就來談談「募款活動」的規劃準備吧。\nhttps://t.co/u2xs9KScVa","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Ymat8OV2kO","https://twngo.cf/2y4giS9","twngo.cf/2y4giS9","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","912518718755876865","null","False","0.0","9.1251871875587686E17","null","False","Tue Sep 26 03:26:30 +0000 2017","null","False","[環資訊息]章魚搭建海底城市 複雜社會行為有如「鬥陣俱樂部」 https://t.co/Ymat8OV2kO","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/FXiFN9ddhb","https://twngo.cf/2xGiRss","twngo.cf/2xGiRss","37.0","60.0","","","","","","","","","","","","","","","","","","","0.0","60.0","0.0","null","null","912516225640665088","null","False","0.0","9.1251622564066509E17","null","False","Tue Sep 26 03:16:36 +0000 2017","null","False","[環資訊息]一年1小時淨灘換為365天的無塑生活 荒野串聯「零廢棄倡議」 https://t.co/FXiFN9ddhb","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/xAAUnoW99Y","https://twngo.cf/2xHvof2","twngo.cf/2xHvof2","33.0","56.0","","","","","","","","","","","","","","","","","","","0.0","56.0","0.0","null","null","912514252472246272","null","False","0.0","9.1251425247224627E17","null","False","Tue Sep 26 03:08:46 +0000 2017","null","False","[親子共學訊息]2017 暖暖蛇小學自學團 單車環島，正式開騎！ https://t.co/xAAUnoW99Y","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/CXA2YQV8hf","https://twngo.cf/2wTbjOO","twngo.cf/2wTbjOO","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","912508583505465346","null","False","0.0","9.1250858350546534E17","null","False","Tue Sep 26 02:46:14 +0000 2017","null","False","[環資訊息]【永續海鱻食堂】沒有健全的食魚教育，何來海鮮文化？ https://t.co/CXA2YQV8hf","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/qtPFHFwMFH","https://twngo.cf/2fNl4Zs","twngo.cf/2fNl4Zs","26.0","49.0","","","","","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","912504321299935232","null","False","1.0","9.1250432129993523E17","null","False","Tue Sep 26 02:29:18 +0000 2017","null","False","[白絲帶協會]通訊軟體服務有保障　新法明年五月上路 https://t.co/qtPFHFwMFH","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/PGBE07Zjsn","https://twngo.cf/2xGRQoW","twngo.cf/2xGRQoW","30.0","53.0","","","","","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","912503681291030528","null","False","0.0","9.1250368129103053E17","null","False","Tue Sep 26 02:26:45 +0000 2017","null","False","[環資訊息]德國能源轉型下的日常   在德台灣人第一手觀察 https://t.co/PGBE07Zjsn","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","54.0","60.0","https://t.co/5bmb8smp2j","https://twngo.cf/2wO9p7c","twngo.cf/2wO9p7c","30.0","53.0","","","","","","","","","","","","","","","","","","","0.0","66.0","0.0","null","null","912501650924773376","null","False","0.0","9.1250165092477338E17","null","False","Tue Sep 26 02:18:41 +0000 2017","null","False","[民主書院訊息]何君堯涉虛報資歷 稱「手民之誤」鬼祟改網頁 https://t.co/5bmb8smp2j #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","61.0","66.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","51.0","57.0","https://t.co/lEY8qRfavV","https://twngo.cf/2yDMeJZ","twngo.cf/2yDMeJZ","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","912501648748171265","null","False","0.0","9.1250164874817126E17","null","False","Tue Sep 26 02:18:41 +0000 2017","null","False","[民主書院訊息]終出手制裁 中國四大銀傳凍結北韓帳戶 https://t.co/lEY8qRfavV #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","58.0","63.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","54.0","60.0","https://t.co/CypjxCdChz","https://twngo.cf/2wPtslA","twngo.cf/2wPtslA","30.0","53.0","","","","","","","","","","","","","","","","","","","0.0","66.0","0.0","null","null","912501645623414786","null","False","0.0","9.1250164562341478E17","null","False","Tue Sep 26 02:18:40 +0000 2017","null","False","[民主書院訊息]四川仁壽萬人上街抗議政府區域調整 警民對峙 https://t.co/CypjxCdChz #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","61.0","66.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","China","51.0","57.0","https://t.co/UnBGtSLyyz","https://twngo.cf/2xxhR85","twngo.cf/2xxhR85","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","63.0","0.0","null","null","912499102696517632","null","False","0.0","9.1249910269651763E17","null","False","Tue Sep 26 02:08:34 +0000 2017","null","False","[民主書院訊息]統促黨棍打學生 葉俊榮震怒：絕不寬貸 https://t.co/UnBGtSLyyz #China #中國人權","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","中國人權","58.0","63.0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","TaiwanInnocenceProject","56.0","79.0","https://t.co/aDxQ9uumve","https://twngo.cf/2xuQefy","twngo.cf/2xuQefy","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","79.0","0.0","null","null","912339907691077635","null","False","0.0","9.1233990769107763E17","null","False","Mon Sep 25 15:35:59 +0000 2017","null","False","[平冤訊息]【冤冤相報 no.11】三十年了，他還在等一個清白 https://t.co/aDxQ9uumve ＃TaiwanInnocenceProject","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/2XX26XBA2y","https://twngo.cf/2y347Vk","twngo.cf/2y347Vk","22.0","45.0","","","","","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","912262513202487296","null","False","0.0","9.122625132024873E17","null","False","Mon Sep 25 10:28:26 +0000 2017","null","False","[綠色和平台灣]全球減塑行動，陪您撐到底！ https://t.co/2XX26XBA2y","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/AEtXVu4hg1","https://twngo.cf/2fLcWZg","twngo.cf/2fLcWZg","30.0","53.0","","","","","","","","","","","","","","","","","","","0.0","53.0","0.0","null","null","912248116430213120","null","False","0.0","9.1224811643021312E17","null","False","Mon Sep 25 09:31:14 +0000 2017","null","False","[環資訊息]環署再辦循環經濟國際會議 塑膠、廚餘成聚焦話題 https://t.co/AEtXVu4hg1","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/gUsxrHHblS","https://twngo.cf/2fLCYf3","twngo.cf/2fLCYf3","42.0","65.0","","","","","","","","","","","","","","","","","","","0.0","65.0","0.0","null","null","912221941297221632","null","False","0.0","9.1222194129722163E17","null","False","Mon Sep 25 07:47:13 +0000 2017","null","False","[公督盟訊息]【公督盟會後新聞稿】立法院第九屆第三會期 優秀及待觀察立委公佈記者會 https://t.co/gUsxrHHblS","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/vXcWxUQaXf","https://twngo.cf/2fkCw73","twngo.cf/2fkCw73","31.0","54.0","","","","","","","","","","","","","","","","","","","0.0","54.0","0.0","null","null","912219967290056704","null","False","0.0","9.122199672900567E17","null","False","Mon Sep 25 07:39:23 +0000 2017","null","False","公民監督國會聯盟 just uploaded a video https://t.co/vXcWxUQaXf","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/maNU68WVmB","https://twngo.cf/2xDhLh6","twngo.cf/2xDhLh6","26.0","49.0","","","","","","","","","","","","","","","","","","","0.0","49.0","0.0","null","null","912216466577068032","null","False","0.0","9.1221646657706803E17","null","False","Mon Sep 25 07:25:28 +0000 2017","null","False","[國際人權促進會]2017年 冬季⼤學⼈權國際交流 https://t.co/maNU68WVmB","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/RYpYO9ackC","https://twngo.cf/2yncTK3","twngo.cf/2yncTK3","34.0","57.0","","","","","","","","","","","","","","","","","","","0.0","57.0","0.0","null","null","912212384047075328","null","False","0.0","9.1221238404707533E17","null","False","Mon Sep 25 07:09:15 +0000 2017","null","False","董氏基金會菸害防制中心 just uploaded a video https://t.co/RYpYO9ackC","ja","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/MbLQYKwB2g","https://twngo.cf/2wfqWAB","twngo.cf/2wfqWAB","22.0","45.0","","","","","","","","","","","","","","","","","","","0.0","45.0","0.0","null","null","912207933215268864","null","False","0.0","9.1220793321526886E17","null","False","Mon Sep 25 06:51:33 +0000 2017","null","False","[司改會訊息]李明哲事件巡迴演講—講師培訓 https://t.co/MbLQYKwB2g","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/wszkSbxgGD","https://twngo.cf/2jWhRey","twngo.cf/2jWhRey","25.0","48.0","","","","","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","912192292605382656","null","False","0.0","9.1219229260538266E17","null","False","Mon Sep 25 05:49:24 +0000 2017","null","False","[白絲帶協會]幾歲使用智慧型手機　美家長看法不一 https://t.co/wszkSbxgGD","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/K6bHJvbScc","https://twngo.cf/2jWALSD","twngo.cf/2jWALSD","32.0","55.0","","","","","","","","","","","","","","","","","","","0.0","55.0","0.0","null","null","912190735360954368","null","False","0.0","9.1219073536095437E17","null","False","Mon Sep 25 05:43:13 +0000 2017","null","False","[伊甸]伊甸基金會 just uploaded a video https://t.co/K6bHJvbScc","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/K6bHJvbScc","https://twngo.cf/2jWALSD","twngo.cf/2jWALSD","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","912189733400399872","null","False","0.0","9.1218973340039987E17","null","False","Mon Sep 25 05:39:14 +0000 2017","null","False","伊甸基金會 just uploaded a video https://t.co/K6bHJvbScc","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/kfUF5BtVSG","https://twngo.cf/2y1OkGF","twngo.cf/2y1OkGF","28.0","51.0","","","","","","","","","","","","","","","","","","","0.0","51.0","0.0","null","null","912189729864650752","null","False","0.0","9.1218972986465075E17","null","False","Mon Sep 25 05:39:13 +0000 2017","null","False","TAEDP just uploaded a video https://t.co/kfUF5BtVSG","en","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/8n5QM4HiNg","https://twngo.cf/2hrE6YM","twngo.cf/2hrE6YM","56.0","79.0","","","","","","","","","","","","","","","","","","","0.0","79.0","1.0","null","null","912185226465615872","null","False","0.0","9.1218522646561587E17","null","False","Mon Sep 25 05:21:20 +0000 2017","null","False","[高教工會訊息]【大學快報第135期】: 和春弊案重重，教育部何時接管？ 家族勢力，該退不退，私校師生齊受害！ https://t.co/8n5QM4HiNg","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/0LTTyuUw0w","https://twngo.cf/2flrs9I","twngo.cf/2flrs9I","16.0","39.0","","","","","","","","","","","","","","","","","","","0.0","39.0","0.0","null","null","912183506050125824","null","False","0.0","9.1218350605012582E17","null","False","Mon Sep 25 05:14:30 +0000 2017","null","False","[澄社訊息]都更條例修正之迷思 https://t.co/0LTTyuUw0w","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/jpUhYJvM7h","https://twngo.cf/2jYrYzF","twngo.cf/2jYrYzF","25.0","48.0","","","","","","","","","","","","","","","","","","","0.0","48.0","0.0","null","null","912165672083390464","null","False","0.0","9.1216567208339046E17","null","False","Mon Sep 25 04:03:38 +0000 2017","null","False","[永社]【聲明稿】譴責統派暴行 籲政府立即掃黑  https://t.co/jpUhYJvM7h","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/Dt8oKIzmQs","https://twngo.cf/2xzqDEb","twngo.cf/2xzqDEb","23.0","46.0","","","","","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","912156808139214849","null","False","0.0","9.1215680813921485E17","null","False","Mon Sep 25 03:28:24 +0000 2017","null","False","[環資訊息]揚帆前進 上一堂親近海洋的帆船課 https://t.co/Dt8oKIzmQs","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/LjCq8jiAJW","https://twngo.cf/2fKuiFz","twngo.cf/2fKuiFz","27.0","50.0","","","","","","","","","","","","","","","","","","","0.0","50.0","0.0","null","null","912152987623096326","null","False","0.0","9.1215298762309632E17","null","False","Mon Sep 25 03:13:13 +0000 2017","null","False","[環資訊息]全球育齡女性汞含量超標 研究揭高風險成因 https://t.co/LjCq8jiAJW","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
"null","False","<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","","","","","","","","","","https://t.co/R12ErDTb3j","https://twngo.cf/2xpmN0W","twngo.cf/2xpmN0W","23.0","46.0","","","","","","","","","","","","","","","","","","","0.0","46.0","0.0","null","null","912152984108363776","null","False","0.0","9.1215298410836378E17","null","False","Mon Sep 25 03:13:13 +0000 2017","null","False","[環資訊息]記憶溫羅汀 俞大維故居的有趣歷史 https://t.co/R12ErDTb3j","zh","","null","null","null","","","","","","","","","","","","","","","","","",""
